관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 ,관광지,인문(문화/예술/역사),휴양관광지,공원,3274.0,8.0,179.0,24.0,28.0,44.0,36.0,26.0,13.0,8.0,"'노리매공원'은/는 제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(8.0) 동안 총 3274.0명의 방문자를 기록했습니다. 11월 한 달 동안 179.0명이 방문했습니다. 요일별 방문자수는 월요일 24.0명, 화요일 28.0명, 수요일 44.0명, 목요일 36.0명, 금요일 26.0명, 토요일 13.0명, 일요일 8.0명입니다.",33.2831505,126.2873239
노을해안로,제주특별자치도 서귀포시 대정읍 영락리 ,관광지,자연,자연관광지,자연생태관광지,1349.0,8.0,94.0,23.0,12.0,12.0,12.0,10.0,14.0,11.0,"'노을해안로'은/는 제주특별자치도 서귀포시 대정읍 영락리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(8.0) 동안 총 1349.0명의 방문자를 기록했습니다. 11월 한 달 동안 94.0명이 방문했습니다. 요일별 방문자수는 월요일 23.0명, 화요일 12.0명, 수요일 12.0명, 목요일 12.0명, 금요일 10.0명, 토요일 14.0명, 일요일 11.0명입니다.",33.2425714,126.2243799
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,8.0,157.0,19.0,26.0,29.0,32.0,25.0,9.0,17.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(8.0) 동안 총 2082.0명의 방문자를 기록했습니다. 11월 한 달 동안 157.0명이 방문했습니다. 요일별 방문자수는 월요일 19.0명, 화요일 26.0명, 수요일 29.0명, 목요일 32.0명, 금요일 25.0명, 토요일 9.0명, 일요일 17.0명입니다.",,
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,7386.0,8.0,610.0,72.0,133.0,166.0,96.0,58.0,53.0,32.0,"'다이나믹메이즈'은/는 제주특별자치도 서귀포시 표선면 번영로 2644 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(8.0) 동안 총 7386.0명의 방문자를 기록했습니다. 11월 한 달 동안 610.0명이 방문했습니다. 요일별 방문자수는 월요일 72.0명, 화요일 133.0명, 수요일 166.0명, 목요일 96.0명, 금요일 58.0명, 토요일 53.0명, 일요일 32.0명입니다.",33.3991423,126.7851051
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,관광지,자연,자연관광지,자연생태관광지,12241.0,8.0,595.0,87.0,99.0,119.0,88.0,62.0,64.0,76.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(8.0) 동안 총 12241.0명의 방문자를 기록했습니다. 11월 한 달 동안 595.0명이 방문했습니다. 요일별 방문자수는 월요일 87.0명, 화요일 99.0명, 수요일 119.0명, 목요일 88.0명, 금요일 62.0명, 토요일 64.0명, 일요일 76.0명입니다.",33.5378704,126.6132214
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,8.0,37.0,5.0,2.0,8.0,7.0,4.0,4.0,7.0,"'답다니탑망대'은/는 제주특별자치도 제주시 우도면 우도해안길 602 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 건축/조형물, 소분류: 유명건물입니다. 해당 관광지는 기준월(8.0) 동안 총 713.0명의 방문자를 기록했습니다. 11월 한 달 동안 37.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 2.0명, 수요일 8.0명, 목요일 7.0명, 금요일 4.0명, 토요일 4.0명, 일요일 7.0명입니다.",,
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,8.0,82.0,8.0,15.0,18.0,19.0,8.0,10.0,4.0,"'대정향교'은/는 제주특별자치도 서귀포시 안덕면 향교로 165-17 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(8.0) 동안 총 1020.0명의 방문자를 기록했습니다. 11월 한 달 동안 82.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 15.0명, 수요일 18.0명, 목요일 19.0명, 금요일 8.0명, 토요일 10.0명, 일요일 4.0명입니다.",33.2394319,126.2883184
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,8.0,265.0,39.0,45.0,46.0,50.0,37.0,11.0,37.0,"'더마파크'은/는 제주특별자치도 제주시 한림읍 월림7길 155 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(8.0) 동안 총 3972.0명의 방문자를 기록했습니다. 11월 한 달 동안 265.0명이 방문했습니다. 요일별 방문자수는 월요일 39.0명, 화요일 45.0명, 수요일 46.0명, 목요일 50.0명, 금요일 37.0명, 토요일 11.0명, 일요일 37.0명입니다.",33.3508962,126.2482536
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,8.0,124.0,14.0,23.0,26.0,25.0,11.0,11.0,14.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(8.0) 동안 총 1675.0명의 방문자를 기록했습니다. 11월 한 달 동안 124.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 23.0명, 수요일 26.0명, 목요일 25.0명, 금요일 11.0명, 토요일 11.0명, 일요일 14.0명입니다.",,
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,8.0,61.0,7.0,13.0,11.0,7.0,5.0,11.0,7.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(8.0) 동안 총 741.0명의 방문자를 기록했습니다. 11월 한 달 동안 61.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 13.0명, 수요일 11.0명, 목요일 7.0명, 금요일 5.0명, 토요일 11.0명, 일요일 7.0명입니다.",33.5120308,126.5349279
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,8.0,52.0,8.0,10.0,14.0,5.0,5.0,6.0,4.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(8.0) 동안 총 619.0명의 방문자를 기록했습니다. 11월 한 달 동안 52.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 10.0명, 수요일 14.0명, 목요일 5.0명, 금요일 5.0명, 토요일 6.0명, 일요일 4.0명입니다.",33.3810152,126.2411754
라헨느리조트,제주특별자치도 제주시 명림로 384 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,8.0,22.0,2.0,5.0,5.0,6.0,2.0,1.0,1.0,"'라헨느리조트'은/는 제주특별자치도 제주시 명림로 384 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(8.0) 동안 총 364.0명의 방문자를 기록했습니다. 11월 한 달 동안 22.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 5.0명, 수요일 5.0명, 목요일 6.0명, 금요일 2.0명, 토요일 1.0명, 일요일 1.0명입니다.",33.4521555,126.6155076
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍),관광지,자연,자연관광지,동굴,43227.0,8.0,3320.0,383.0,641.0,674.0,544.0,362.0,325.0,391.0,"'만장굴'은/는 제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 동굴입니다. 해당 관광지는 기준월(8.0) 동안 총 43227.0명의 방문자를 기록했습니다. 11월 한 달 동안 3320.0명이 방문했습니다. 요일별 방문자수는 월요일 383.0명, 화요일 641.0명, 수요일 674.0명, 목요일 544.0명, 금요일 362.0명, 토요일 325.0명, 일요일 391.0명입니다.",33.52819720000001,126.7717618
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,8.0,712.0,90.0,130.0,161.0,124.0,75.0,70.0,62.0,"'메이즈랜드'은/는 제주특별자치도 제주시 구좌읍 비자림로 2134-47 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(8.0) 동안 총 8368.0명의 방문자를 기록했습니다. 11월 한 달 동안 712.0명이 방문했습니다. 요일별 방문자수는 월요일 90.0명, 화요일 130.0명, 수요일 161.0명, 목요일 124.0명, 금요일 75.0명, 토요일 70.0명, 일요일 62.0명입니다.",33.4743111,126.7771579
명월성지,제주특별자치도 제주시 한림읍 명월리 2236 ,관광지,인문(문화/예술/역사),역사관광지,성,1048.0,8.0,57.0,3.0,13.0,11.0,9.0,4.0,6.0,11.0,"'명월성지'은/는 제주특별자치도 제주시 한림읍 명월리 2236 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(8.0) 동안 총 1048.0명의 방문자를 기록했습니다. 11월 한 달 동안 57.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 13.0명, 수요일 11.0명, 목요일 9.0명, 금요일 4.0명, 토요일 6.0명, 일요일 11.0명입니다.",33.4004982,126.2609256
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,8.0,102.0,15.0,19.0,20.0,13.0,13.0,7.0,15.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(8.0) 동안 총 987.0명의 방문자를 기록했습니다. 11월 한 달 동안 102.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 19.0명, 수요일 20.0명, 목요일 13.0명, 금요일 13.0명, 토요일 7.0명, 일요일 15.0명입니다.",33.4642593,126.3965364
미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,관광지,자연,자연관광지,동굴,1936.0,8.0,135.0,10.0,15.0,29.0,29.0,13.0,24.0,15.0,"'미천굴'은/는 제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 동굴입니다. 해당 관광지는 기준월(8.0) 동안 총 1936.0명의 방문자를 기록했습니다. 11월 한 달 동안 135.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 15.0명, 수요일 29.0명, 목요일 29.0명, 금요일 13.0명, 토요일 24.0명, 일요일 15.0명입니다.",33.3831862,126.8418892
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,8.0,832.0,94.0,174.0,160.0,122.0,93.0,73.0,116.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(8.0) 동안 총 13913.0명의 방문자를 기록했습니다. 11월 한 달 동안 832.0명이 방문했습니다. 요일별 방문자수는 월요일 94.0명, 화요일 174.0명, 수요일 160.0명, 목요일 122.0명, 금요일 93.0명, 토요일 73.0명, 일요일 116.0명입니다.",33.3051258,126.3872587
백제사,제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍),관광지,인문(문화/예술/역사),역사관광지,사찰,432.0,8.0,28.0,5.0,4.0,3.0,10.0,3.0,1.0,2.0,"'백제사'은/는 제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(8.0) 동안 총 432.0명의 방문자를 기록했습니다. 11월 한 달 동안 28.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 4.0명, 수요일 3.0명, 목요일 10.0명, 금요일 3.0명, 토요일 1.0명, 일요일 2.0명입니다.",33.4487759,126.4242169
법화사,제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 ,관광지,인문(문화/예술/역사),역사관광지,사찰,1620.0,8.0,144.0,10.0,34.0,30.0,32.0,10.0,18.0,10.0,"'법화사'은/는 제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(8.0) 동안 총 1620.0명의 방문자를 기록했습니다. 11월 한 달 동안 144.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 34.0명, 수요일 30.0명, 목요일 32.0명, 금요일 10.0명, 토요일 18.0명, 일요일 10.0명입니다.",33.2651982,126.4577155
별방진,제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍),관광지,인문(문화/예술/역사),역사관광지,성,2260.0,8.0,88.0,15.0,15.0,22.0,17.0,11.0,3.0,5.0,"'별방진'은/는 제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(8.0) 동안 총 2260.0명의 방문자를 기록했습니다. 11월 한 달 동안 88.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 15.0명, 수요일 22.0명, 목요일 17.0명, 금요일 11.0명, 토요일 3.0명, 일요일 5.0명입니다.",33.5264493,126.8830512
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,8.0,55.0,7.0,11.0,6.0,13.0,8.0,3.0,7.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(8.0) 동안 총 786.0명의 방문자를 기록했습니다. 11월 한 달 동안 55.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 11.0명, 수요일 6.0명, 목요일 13.0명, 금요일 8.0명, 토요일 3.0명, 일요일 7.0명입니다.",,
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,관광지,자연,자연관광지,자연생태관광지,836.0,8.0,49.0,10.0,10.0,4.0,9.0,9.0,2.0,5.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(8.0) 동안 총 836.0명의 방문자를 기록했습니다. 11월 한 달 동안 49.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 10.0명, 수요일 4.0명, 목요일 9.0명, 금요일 9.0명, 토요일 2.0명, 일요일 5.0명입니다.",,
불탑사,제주특별자치도 제주시 원당로16길 41 (삼양일동),관광지,인문(문화/예술/역사),역사관광지,사찰,821.0,8.0,50.0,4.0,12.0,6.0,15.0,7.0,2.0,4.0,"'불탑사'은/는 제주특별자치도 제주시 원당로16길 41 (삼양일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(8.0) 동안 총 821.0명의 방문자를 기록했습니다. 11월 한 달 동안 50.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 12.0명, 수요일 6.0명, 목요일 15.0명, 금요일 7.0명, 토요일 2.0명, 일요일 4.0명입니다.",,
비스타리조트,제주특별자치도 제주시 서해안로 74 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,191.0,8.0,15.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,"'비스타리조트'은/는 제주특별자치도 제주시 서해안로 74 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(8.0) 동안 총 191.0명의 방문자를 기록했습니다. 11월 한 달 동안 15.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 2.0명, 수요일 2.0명, 목요일 4.0명, 금요일 2.0명, 토요일 1.0명, 일요일 2.0명입니다.",33.5031197,126.457563
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,8.0,85.0,9.0,14.0,15.0,18.0,7.0,10.0,12.0,"'사라봉공원'은/는 제주특별자치도 제주시 사라봉동길 74 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(8.0) 동안 총 1849.0명의 방문자를 기록했습니다. 11월 한 달 동안 85.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 14.0명, 수요일 15.0명, 목요일 18.0명, 금요일 7.0명, 토요일 10.0명, 일요일 12.0명입니다.",33.5177204,126.5457574
산방굴사,제주특별자치도 서귀포시 안덕면 산방로 218-12 ,관광지,인문(문화/예술/역사),역사관광지,사찰,10646.0,8.0,482.0,50.0,96.0,107.0,101.0,48.0,32.0,48.0,"'산방굴사'은/는 제주특별자치도 서귀포시 안덕면 산방로 218-12 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(8.0) 동안 총 10646.0명의 방문자를 기록했습니다. 11월 한 달 동안 482.0명이 방문했습니다. 요일별 방문자수는 월요일 50.0명, 화요일 96.0명, 수요일 107.0명, 목요일 101.0명, 금요일 48.0명, 토요일 32.0명, 일요일 48.0명입니다.",33.2423934,126.3139575
