관광지명,주소,주소_시,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
김경숙해바라기농장,제주특별자치도 제주시 번영로 854-1 (회천동) ,제주시,관광지,자연,자연관광지,자연생태관광지,4832.0,6.0,761.0,113.0,97.0,103.0,130.0,118.0,102.0,98.0,"'김경숙해바라기농장'은/는 제주특별자치도 제주시 번영로 854-1 (회천동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(6.0) 동안 총 4832.0명의 방문자를 기록했습니다. 9월 한 달 동안 761.0명이 방문했습니다. 요일별 방문자수는 월요일 113.0명, 화요일 97.0명, 수요일 103.0명, 목요일 130.0명, 금요일 118.0명, 토요일 102.0명, 일요일 98.0명입니다.",33.477406,126.62762
노을해안로,제주특별자치도 서귀포시 대정읍 영락리 ,서귀포시,관광지,자연,자연관광지,자연생태관광지,1349.0,6.0,137.0,17.0,14.0,20.0,23.0,21.0,21.0,21.0,"'노을해안로'은/는 제주특별자치도 서귀포시 대정읍 영락리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(6.0) 동안 총 1349.0명의 방문자를 기록했습니다. 9월 한 달 동안 137.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 14.0명, 수요일 20.0명, 목요일 23.0명, 금요일 21.0명, 토요일 21.0명, 일요일 21.0명입니다.",33.2425714,126.2243799
논짓물,제주특별자치도 서귀포시 예래해안로 253 (하예동),서귀포시,관광지,자연,자연관광지,해수욕장,7654.0,6.0,2094.0,328.0,260.0,264.0,294.0,307.0,209.0,432.0,"'논짓물'은/는 제주특별자치도 서귀포시 예래해안로 253 (하예동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(6.0) 동안 총 7654.0명의 방문자를 기록했습니다. 9월 한 달 동안 2094.0명이 방문했습니다. 요일별 방문자수는 월요일 328.0명, 화요일 260.0명, 수요일 264.0명, 목요일 294.0명, 금요일 307.0명, 토요일 209.0명, 일요일 432.0명입니다.",33.2399183,126.3797536
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,6.0,180.0,23.0,24.0,25.0,41.0,20.0,28.0,19.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(6.0) 동안 총 2082.0명의 방문자를 기록했습니다. 9월 한 달 동안 180.0명이 방문했습니다. 요일별 방문자수는 월요일 23.0명, 화요일 24.0명, 수요일 25.0명, 목요일 41.0명, 금요일 20.0명, 토요일 28.0명, 일요일 19.0명입니다.",33.4877543819398,126.490293916618
다려도,제주특별자치도 제주시 조천읍 북촌리 산 89,제주시,관광지,자연,자연관광지,섬,696.0,6.0,84.0,13.0,7.0,10.0,19.0,21.0,9.0,5.0,"'다려도'은/는 제주특별자치도 제주시 조천읍 북촌리 산 89에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(6.0) 동안 총 696.0명의 방문자를 기록했습니다. 9월 한 달 동안 84.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 7.0명, 수요일 10.0명, 목요일 19.0명, 금요일 21.0명, 토요일 9.0명, 일요일 5.0명입니다.",33.5374849,126.6939218
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,제주시,관광지,자연,자연관광지,자연생태관광지,12241.0,6.0,645.0,107.0,99.0,92.0,88.0,91.0,86.0,82.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(6.0) 동안 총 12241.0명의 방문자를 기록했습니다. 9월 한 달 동안 645.0명이 방문했습니다. 요일별 방문자수는 월요일 107.0명, 화요일 99.0명, 수요일 92.0명, 목요일 88.0명, 금요일 91.0명, 토요일 86.0명, 일요일 82.0명입니다.",33.5378704,126.6132214
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,서귀포시,관광지,자연,자연관광지,항구/포구,1424.0,6.0,119.0,17.0,17.0,15.0,23.0,13.0,14.0,20.0,"'대평포구'은/는 제주특별자치도 서귀포시 안덕면 창천리 914-5 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(6.0) 동안 총 1424.0명의 방문자를 기록했습니다. 9월 한 달 동안 119.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 17.0명, 수요일 15.0명, 목요일 23.0명, 금요일 13.0명, 토요일 14.0명, 일요일 20.0명입니다.",33.2594294,126.3576754
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),서귀포시,관광지,자연,자연관광지,항구/포구,585.0,6.0,55.0,7.0,9.0,7.0,12.0,7.0,5.0,8.0,"'대포포구'은/는 제주특별자치도 서귀포시 대포로 172-8 (대포동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(6.0) 동안 총 585.0명의 방문자를 기록했습니다. 9월 한 달 동안 55.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 9.0명, 수요일 7.0명, 목요일 12.0명, 금요일 7.0명, 토요일 5.0명, 일요일 8.0명입니다.",33.2423126,126.4345568
도두항,제주특별자치도 제주시 도공로 2 (도두일동),제주시,관광지,자연,자연관광지,항구/포구,960.0,6.0,101.0,13.0,12.0,20.0,19.0,8.0,15.0,14.0,"'도두항'은/는 제주특별자치도 제주시 도공로 2 (도두일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(6.0) 동안 총 960.0명의 방문자를 기록했습니다. 9월 한 달 동안 101.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 12.0명, 수요일 20.0명, 목요일 19.0명, 금요일 8.0명, 토요일 15.0명, 일요일 14.0명입니다.",33.5060695,126.4649759
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,제주시,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,6.0,156.0,40.0,12.0,21.0,25.0,28.0,13.0,17.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(6.0) 동안 총 1675.0명의 방문자를 기록했습니다. 9월 한 달 동안 156.0명이 방문했습니다. 요일별 방문자수는 월요일 40.0명, 화요일 12.0명, 수요일 21.0명, 목요일 25.0명, 금요일 28.0명, 토요일 13.0명, 일요일 17.0명입니다.",33.4099506881118,126.36573023443
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,서귀포시,관광지,자연,자연관광지,계곡,6251.0,6.0,355.0,44.0,66.0,43.0,63.0,51.0,35.0,53.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(6.0) 동안 총 6251.0명의 방문자를 기록했습니다. 9월 한 달 동안 355.0명이 방문했습니다. 요일별 방문자수는 월요일 44.0명, 화요일 66.0명, 수요일 43.0명, 목요일 63.0명, 금요일 51.0명, 토요일 35.0명, 일요일 53.0명입니다.",33.3510774,126.620716
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,서귀포시,관광지,자연,자연관광지,항구/포구,478.0,6.0,53.0,11.0,11.0,6.0,5.0,6.0,9.0,5.0,"'동일리포구'은/는 제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(6.0) 동안 총 478.0명의 방문자를 기록했습니다. 9월 한 달 동안 53.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 11.0명, 수요일 6.0명, 목요일 5.0명, 금요일 6.0명, 토요일 9.0명, 일요일 5.0명입니다.",33.247276,126.2475706
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,6.0,59.0,16.0,7.0,9.0,12.0,3.0,8.0,4.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(6.0) 동안 총 741.0명의 방문자를 기록했습니다. 9월 한 달 동안 59.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 7.0명, 수요일 9.0명, 목요일 12.0명, 금요일 3.0명, 토요일 8.0명, 일요일 4.0명입니다.",33.5120308,126.5349279
마라도등대,"제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) ",서귀포시,관광지,자연,자연관광지,등대,834.0,6.0,112.0,14.0,16.0,13.0,28.0,14.0,15.0,12.0,"'마라도등대'은/는 제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(6.0) 동안 총 834.0명의 방문자를 기록했습니다. 9월 한 달 동안 112.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 16.0명, 수요일 13.0명, 목요일 28.0명, 금요일 14.0명, 토요일 15.0명, 일요일 12.0명입니다.",33.1697336,126.271453
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,서귀포시,관광지,자연,자연관광지,섬,6306.0,6.0,419.0,64.0,73.0,58.0,77.0,57.0,36.0,54.0,"'마라도'은/는 제주특별자치도 서귀포시 대정읍 마라로101번길 46 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(6.0) 동안 총 6306.0명의 방문자를 기록했습니다. 9월 한 달 동안 419.0명이 방문했습니다. 요일별 방문자수는 월요일 64.0명, 화요일 73.0명, 수요일 58.0명, 목요일 77.0명, 금요일 57.0명, 토요일 36.0명, 일요일 54.0명입니다.",33.1186178022129,126.267092741572
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,제주시,관광지,자연,자연관광지,계곡,814.0,6.0,90.0,13.0,13.0,13.0,12.0,16.0,17.0,6.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(6.0) 동안 총 814.0명의 방문자를 기록했습니다. 9월 한 달 동안 90.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 13.0명, 수요일 13.0명, 목요일 12.0명, 금요일 16.0명, 토요일 17.0명, 일요일 6.0명입니다.",33.4633826,126.4445845
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,6.0,81.0,15.0,16.0,9.0,20.0,7.0,5.0,9.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(6.0) 동안 총 987.0명의 방문자를 기록했습니다. 9월 한 달 동안 81.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 16.0명, 수요일 9.0명, 목요일 20.0명, 금요일 7.0명, 토요일 5.0명, 일요일 9.0명입니다.",33.4642593,126.3965364
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25 ,서귀포시,관광지,자연,자연관광지,해안절경,9479.0,6.0,393.0,62.0,55.0,44.0,76.0,52.0,49.0,55.0,"'박수기정'은/는 제주특별자치도 서귀포시 안덕면 난드르로 90-25 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해안절경입니다. 해당 관광지는 기준월(6.0) 동안 총 9479.0명의 방문자를 기록했습니다. 9월 한 달 동안 393.0명이 방문했습니다. 요일별 방문자수는 월요일 62.0명, 화요일 55.0명, 수요일 44.0명, 목요일 76.0명, 금요일 52.0명, 토요일 49.0명, 일요일 55.0명입니다.",33.237153,126.3587249
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192 ,서귀포시,관광지,자연,관광자원,기암괴석,1281.0,6.0,118.0,19.0,13.0,13.0,22.0,13.0,23.0,15.0,"'발자국화석공원'은/는 제주특별자치도 서귀포시 대정읍 형제해안로 192 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 관광자원, 소분류: 기암괴석입니다. 해당 관광지는 기준월(6.0) 동안 총 1281.0명의 방문자를 기록했습니다. 9월 한 달 동안 118.0명이 방문했습니다. 요일별 방문자수는 월요일 19.0명, 화요일 13.0명, 수요일 13.0명, 목요일 22.0명, 금요일 13.0명, 토요일 23.0명, 일요일 15.0명입니다.",33.2173222,126.2930456
방선문,제주특별자치도 제주시 오라이동 39-1,제주시,관광지,자연,자연관광지,계곡,623.0,6.0,51.0,10.0,4.0,15.0,6.0,5.0,7.0,4.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(6.0) 동안 총 623.0명의 방문자를 기록했습니다. 9월 한 달 동안 51.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 4.0명, 수요일 15.0명, 목요일 6.0명, 금요일 5.0명, 토요일 7.0명, 일요일 4.0명입니다.",33.4712097,126.5020906
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),서귀포시,관광지,자연,자연관광지,항구/포구,2010.0,6.0,151.0,25.0,30.0,22.0,26.0,14.0,21.0,13.0,"'법환포구'은/는 제주특별자치도 서귀포시 막숙포로 46 (법환동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(6.0) 동안 총 2010.0명의 방문자를 기록했습니다. 9월 한 달 동안 151.0명이 방문했습니다. 요일별 방문자수는 월요일 25.0명, 화요일 30.0명, 수요일 22.0명, 목요일 26.0명, 금요일 14.0명, 토요일 21.0명, 일요일 13.0명입니다.",33.2378108,126.5157218
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),서귀포시,관광지,자연,자연관광지,항구/포구,1004.0,6.0,96.0,18.0,14.0,12.0,17.0,12.0,11.0,12.0,"'보목포구'은/는 제주특별자치도 서귀포시 보목포로 46 (보목동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(6.0) 동안 총 1004.0명의 방문자를 기록했습니다. 9월 한 달 동안 96.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 14.0명, 수요일 12.0명, 목요일 17.0명, 금요일 12.0명, 토요일 11.0명, 일요일 12.0명입니다.",33.2395268,126.6073589
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,6.0,94.0,17.0,11.0,14.0,12.0,17.0,11.0,12.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(6.0) 동안 총 786.0명의 방문자를 기록했습니다. 9월 한 달 동안 94.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 11.0명, 수요일 14.0명, 목요일 12.0명, 금요일 17.0명, 토요일 11.0명, 일요일 12.0명입니다.",33.4436616234369,126.293059624787
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,제주시,관광지,자연,자연관광지,자연생태관광지,836.0,6.0,93.0,14.0,19.0,5.0,18.0,17.0,10.0,10.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(6.0) 동안 총 836.0명의 방문자를 기록했습니다. 9월 한 달 동안 93.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 19.0명, 수요일 5.0명, 목요일 18.0명, 금요일 17.0명, 토요일 10.0명, 일요일 10.0명입니다.",33.5460149487699,126.688656387157
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,서귀포시,관광지,자연,자연관광지,자연휴양림,3950.0,6.0,257.0,20.0,25.0,43.0,48.0,68.0,29.0,24.0,"'붉은오름자연휴양림'은/는 제주특별자치도 서귀포시 표선면 남조로 1487-73 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연휴양림입니다. 해당 관광지는 기준월(6.0) 동안 총 3950.0명의 방문자를 기록했습니다. 9월 한 달 동안 257.0명이 방문했습니다. 요일별 방문자수는 월요일 20.0명, 화요일 25.0명, 수요일 43.0명, 목요일 48.0명, 금요일 68.0명, 토요일 29.0명, 일요일 24.0명입니다.",33.5460149487699,126.688656387157
비양도,제주특별자치도 제주시 한림읍 한림리 ,제주시,관광지,자연,자연관광지,섬,9499.0,6.0,567.0,87.0,68.0,107.0,107.0,78.0,62.0,58.0,"'비양도'은/는 제주특별자치도 제주시 한림읍 한림리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(6.0) 동안 총 9499.0명의 방문자를 기록했습니다. 9월 한 달 동안 567.0명이 방문했습니다. 요일별 방문자수는 월요일 87.0명, 화요일 68.0명, 수요일 107.0명, 목요일 107.0명, 금요일 78.0명, 토요일 62.0명, 일요일 58.0명입니다.",33.3819398,126.2497525
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,서귀포시,관광지,자연,자연관광지,해수욕장,7256.0,6.0,400.0,63.0,48.0,54.0,83.0,51.0,48.0,53.0,"'사계해변'은/는 제주특별자치도 서귀포시 안덕면 사계리 2147-35에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(6.0) 동안 총 7256.0명의 방문자를 기록했습니다. 9월 한 달 동안 400.0명이 방문했습니다. 요일별 방문자수는 월요일 63.0명, 화요일 48.0명, 수요일 54.0명, 목요일 83.0명, 금요일 51.0명, 토요일 48.0명, 일요일 53.0명입니다.",33.2281549,126.3083471
산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),제주시,관광지,자연,자연관광지,등대,1222.0,6.0,117.0,18.0,10.0,20.0,21.0,14.0,23.0,11.0,"'산지등대'은/는 제주특별자치도 제주시 사라봉동길 108-1 (건입동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(6.0) 동안 총 1222.0명의 방문자를 기록했습니다. 9월 한 달 동안 117.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 10.0명, 수요일 20.0명, 목요일 21.0명, 금요일 14.0명, 토요일 23.0명, 일요일 11.0명입니다.",33.5213689,126.5456439
