관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,7.0,75.0,10.0,14.0,7.0,11.0,7.0,11.0,15.0,"'답다니탑망대'은/는 제주특별자치도 제주시 우도면 우도해안길 602 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 건축/조형물, 소분류: 유명건물입니다. 해당 관광지는 기준월(7.0) 동안 총 713.0명의 방문자를 기록했습니다. 10월 한 달 동안 75.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 14.0명, 수요일 7.0명, 목요일 11.0명, 금요일 7.0명, 토요일 11.0명, 일요일 15.0명입니다.",,
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,7.0,66.0,12.0,5.0,6.0,20.0,9.0,7.0,7.0,"'대정향교'은/는 제주특별자치도 서귀포시 안덕면 향교로 165-17 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(7.0) 동안 총 1020.0명의 방문자를 기록했습니다. 10월 한 달 동안 66.0명이 방문했습니다. 요일별 방문자수는 월요일 12.0명, 화요일 5.0명, 수요일 6.0명, 목요일 20.0명, 금요일 9.0명, 토요일 7.0명, 일요일 7.0명입니다.",33.2394319,126.2883184
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,7.0,402.0,58.0,51.0,54.0,62.0,39.0,59.0,79.0,"'더마파크'은/는 제주특별자치도 제주시 한림읍 월림7길 155 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(7.0) 동안 총 3972.0명의 방문자를 기록했습니다. 10월 한 달 동안 402.0명이 방문했습니다. 요일별 방문자수는 월요일 58.0명, 화요일 51.0명, 수요일 54.0명, 목요일 62.0명, 금요일 39.0명, 토요일 59.0명, 일요일 79.0명입니다.",33.3508962,126.2482536
돈내코힐리조트,제주특별자치도 서귀포시 돈내코로 180 (상효동),숙박,숙박,숙박시설,게스트하우스,422.0,7.0,35.0,9.0,3.0,2.0,3.0,6.0,8.0,4.0,"'돈내코힐리조트'은/는 제주특별자치도 서귀포시 돈내코로 180 (상효동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(7.0) 동안 총 422.0명의 방문자를 기록했습니다. 10월 한 달 동안 35.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 3.0명, 수요일 2.0명, 목요일 3.0명, 금요일 6.0명, 토요일 8.0명, 일요일 4.0명입니다.",,
동박생이,제주특별자치도 제주시 구좌읍 월정1길 89 ,숙박,숙박,숙박시설,펜션,398.0,7.0,30.0,3.0,4.0,7.0,4.0,5.0,5.0,2.0,"'동박생이'은/는 제주특별자치도 제주시 구좌읍 월정1길 89 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(7.0) 동안 총 398.0명의 방문자를 기록했습니다. 10월 한 달 동안 30.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 4.0명, 수요일 7.0명, 목요일 4.0명, 금요일 5.0명, 토요일 5.0명, 일요일 2.0명입니다.",33.5584132,126.792853
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,7.0,56.0,15.0,10.0,8.0,4.0,5.0,9.0,5.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(7.0) 동안 총 741.0명의 방문자를 기록했습니다. 10월 한 달 동안 56.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 10.0명, 수요일 8.0명, 목요일 4.0명, 금요일 5.0명, 토요일 9.0명, 일요일 5.0명입니다.",33.5120308,126.5349279
디아넥스호텔,제주특별자치도 서귀포시 안덕면 산록남로762번길 71 ,숙박,숙박,숙박시설,관광호텔,542.0,7.0,41.0,7.0,19.0,6.0,2.0,1.0,2.0,4.0,"'디아넥스호텔'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 71 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 542.0명의 방문자를 기록했습니다. 10월 한 달 동안 41.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 19.0명, 수요일 6.0명, 목요일 2.0명, 금요일 1.0명, 토요일 2.0명, 일요일 4.0명입니다.",,
라마다제주함덕호텔,제주특별자치도 제주시 조천읍 신북로 470 ,숙박,숙박,숙박시설,관광호텔,637.0,7.0,62.0,9.0,9.0,11.0,10.0,14.0,3.0,6.0,"'라마다제주함덕호텔'은/는 제주특별자치도 제주시 조천읍 신북로 470 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 637.0명의 방문자를 기록했습니다. 10월 한 달 동안 62.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 9.0명, 수요일 11.0명, 목요일 10.0명, 금요일 14.0명, 토요일 3.0명, 일요일 6.0명입니다.",,
라마다프라자제주호텔,제주특별자치도 제주시 탑동로 66 ,숙박,숙박,숙박시설,관광호텔,1010.0,7.0,59.0,8.0,10.0,11.0,6.0,8.0,7.0,9.0,"'라마다프라자제주호텔'은/는 제주특별자치도 제주시 탑동로 66 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 1010.0명의 방문자를 기록했습니다. 10월 한 달 동안 59.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 10.0명, 수요일 11.0명, 목요일 6.0명, 금요일 8.0명, 토요일 7.0명, 일요일 9.0명입니다.",,
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,7.0,65.0,13.0,6.0,9.0,11.0,5.0,9.0,12.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(7.0) 동안 총 619.0명의 방문자를 기록했습니다. 10월 한 달 동안 65.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 6.0명, 수요일 9.0명, 목요일 11.0명, 금요일 5.0명, 토요일 9.0명, 일요일 12.0명입니다.",33.3810152,126.2411754
라헨느리조트,제주특별자치도 제주시 명림로 384 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,7.0,33.0,9.0,2.0,3.0,4.0,6.0,3.0,6.0,"'라헨느리조트'은/는 제주특별자치도 제주시 명림로 384 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(7.0) 동안 총 364.0명의 방문자를 기록했습니다. 10월 한 달 동안 33.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 2.0명, 수요일 3.0명, 목요일 4.0명, 금요일 6.0명, 토요일 3.0명, 일요일 6.0명입니다.",33.4521555,126.6155076
랜딩관제주신화월드호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 ,숙박,숙박,숙박시설,관광호텔,713.0,7.0,44.0,3.0,9.0,11.0,7.0,8.0,3.0,3.0,"'랜딩관제주신화월드호텔앤리조트'은/는 제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 713.0명의 방문자를 기록했습니다. 10월 한 달 동안 44.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 9.0명, 수요일 11.0명, 목요일 7.0명, 금요일 8.0명, 토요일 3.0명, 일요일 3.0명입니다.",,
롯데시티호텔제주,제주특별자치도 제주시 도령로 83 ,숙박,숙박,숙박시설,관광호텔,394.0,7.0,28.0,6.0,3.0,4.0,7.0,3.0,3.0,2.0,"'롯데시티호텔제주'은/는 제주특별자치도 제주시 도령로 83 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 394.0명의 방문자를 기록했습니다. 10월 한 달 동안 28.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 3.0명, 수요일 4.0명, 목요일 7.0명, 금요일 3.0명, 토요일 3.0명, 일요일 2.0명입니다.",33.4906409,126.4866038
롯데호텔제주,제주특별자치도 서귀포시 중문관광로72번길 35 ,숙박,숙박,숙박시설,관광호텔,1070.0,7.0,78.0,11.0,9.0,13.0,19.0,15.0,7.0,4.0,"'롯데호텔제주'은/는 제주특별자치도 서귀포시 중문관광로72번길 35 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 1070.0명의 방문자를 기록했습니다. 10월 한 달 동안 78.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 9.0명, 수요일 13.0명, 목요일 19.0명, 금요일 15.0명, 토요일 7.0명, 일요일 4.0명입니다.",,
메리어트관제주신화월드호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 ,숙박,숙박,숙박시설,관광호텔,258.0,7.0,17.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0,"'메리어트관제주신화월드호텔앤리조트'은/는 제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 258.0명의 방문자를 기록했습니다. 10월 한 달 동안 17.0명이 방문했습니다. 요일별 방문자수는 월요일 1.0명, 화요일 2.0명, 수요일 3.0명, 목요일 5.0명, 금요일 2.0명, 토요일 1.0명, 일요일 3.0명입니다.",,
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,7.0,509.0,78.0,64.0,64.0,73.0,74.0,75.0,81.0,"'메이즈랜드'은/는 제주특별자치도 제주시 구좌읍 비자림로 2134-47 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(7.0) 동안 총 8368.0명의 방문자를 기록했습니다. 10월 한 달 동안 509.0명이 방문했습니다. 요일별 방문자수는 월요일 78.0명, 화요일 64.0명, 수요일 64.0명, 목요일 73.0명, 금요일 74.0명, 토요일 75.0명, 일요일 81.0명입니다.",33.4743111,126.7771579
메종글래드제주,제주특별자치도 제주시 노연로 80 ,숙박,숙박,숙박시설,관광호텔,586.0,7.0,47.0,8.0,6.0,10.0,3.0,5.0,10.0,5.0,"'메종글래드제주'은/는 제주특별자치도 제주시 노연로 80 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 586.0명의 방문자를 기록했습니다. 10월 한 달 동안 47.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 6.0명, 수요일 10.0명, 목요일 3.0명, 금요일 5.0명, 토요일 10.0명, 일요일 5.0명입니다.",,
물고기나무게스트하우스,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14 ,숙박,숙박,숙박시설,펜션,315.0,7.0,17.0,3.0,3.0,4.0,2.0,0.0,1.0,4.0,"'물고기나무게스트하우스'은/는 제주특별자치도 서귀포시 성산읍 중산간동로 4204-14 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(7.0) 동안 총 315.0명의 방문자를 기록했습니다. 10월 한 달 동안 17.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 3.0명, 수요일 4.0명, 목요일 2.0명, 금요일 0.0명, 토요일 1.0명, 일요일 4.0명입니다.",33.3789432,126.8407648
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,7.0,69.0,6.0,11.0,10.0,12.0,9.0,9.0,12.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(7.0) 동안 총 987.0명의 방문자를 기록했습니다. 10월 한 달 동안 69.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 11.0명, 수요일 10.0명, 목요일 12.0명, 금요일 9.0명, 토요일 9.0명, 일요일 12.0명입니다.",33.4642593,126.3965364
밀레니엄빌,제주특별자치도 서귀포시 보목로64번길 196 ,숙박,숙박,숙박시설,펜션,129.0,7.0,10.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,"'밀레니엄빌'은/는 제주특별자치도 서귀포시 보목로64번길 196 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(7.0) 동안 총 129.0명의 방문자를 기록했습니다. 10월 한 달 동안 10.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 1.0명, 수요일 1.0명, 목요일 2.0명, 금요일 2.0명, 토요일 0.0명, 일요일 1.0명입니다.",33.2451899,126.5899481
바다해호텔,제주특별자치도 서귀포시 천지연로 3-1 (서귀동),숙박,숙박,숙박시설,게스트하우스,552.0,7.0,48.0,5.0,6.0,6.0,8.0,8.0,7.0,8.0,"'바다해호텔'은/는 제주특별자치도 서귀포시 천지연로 3-1 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(7.0) 동안 총 552.0명의 방문자를 기록했습니다. 10월 한 달 동안 48.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 6.0명, 수요일 6.0명, 목요일 8.0명, 금요일 8.0명, 토요일 7.0명, 일요일 8.0명입니다.",33.2414444,126.565685
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,7.0,874.0,146.0,99.0,119.0,137.0,116.0,108.0,149.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(7.0) 동안 총 13913.0명의 방문자를 기록했습니다. 10월 한 달 동안 874.0명이 방문했습니다. 요일별 방문자수는 월요일 146.0명, 화요일 99.0명, 수요일 119.0명, 목요일 137.0명, 금요일 116.0명, 토요일 108.0명, 일요일 149.0명입니다.",33.3051258,126.3872587
백패커스홈,제주특별자치도 서귀포시 중정로 24-7 (서귀동),숙박,숙박,숙박시설,게스트하우스,315.0,7.0,19.0,6.0,2.0,0.0,3.0,4.0,2.0,2.0,"'백패커스홈'은/는 제주특별자치도 서귀포시 중정로 24-7 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(7.0) 동안 총 315.0명의 방문자를 기록했습니다. 10월 한 달 동안 19.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 2.0명, 수요일 0.0명, 목요일 3.0명, 금요일 4.0명, 토요일 2.0명, 일요일 2.0명입니다.",33.2472869,126.5590809
베니키아중문호텔,제주특별자치도 서귀포시 천제연로 166 (중문동),숙박,숙박,숙박시설,관광호텔,207.0,7.0,13.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,"'베니키아중문호텔'은/는 제주특별자치도 서귀포시 천제연로 166 (중문동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 관광호텔입니다. 해당 관광지는 기준월(7.0) 동안 총 207.0명의 방문자를 기록했습니다. 10월 한 달 동안 13.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 2.0명, 수요일 1.0명, 목요일 3.0명, 금요일 3.0명, 토요일 1.0명, 일요일 1.0명입니다.",,
