관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,5월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
삼매봉,제주특별자치도 서귀포시 서홍동 820-2,관광지,인문(문화/예술/역사),휴양관광지,공원,630.0,5.0,86.0,18.0,21.0,15.0,10.0,6.0,6.0,10.0
서귀다원,제주특별자치도 서귀포시 516로 717 (상효동),관광지,인문(문화/예술/역사),산업관광지,기타,4111.0,5.0,470.0,78.0,70.0,85.0,77.0,52.0,47.0,61.0
서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11 (서귀동),관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,783.0,5.0,111.0,17.0,23.0,18.0,16.0,11.0,11.0,15.0
서귀포귤림성,제주특별자치도 서귀포시 일주동로 8941 ,숙박,숙박,숙박시설,펜션,352.0,5.0,35.0,2.0,7.0,10.0,7.0,3.0,2.0,4.0
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271 (호근동),관광지,인문(문화/예술/역사),휴양관광지,헬스투어,11271.0,5.0,1403.0,249.0,233.0,262.0,171.0,192.0,129.0,167.0
서귀포KAL호텔,제주특별자치도 서귀포시 칠십리로 242 ,숙박,숙박,숙박시설,관광호텔,866.0,5.0,117.0,20.0,21.0,18.0,12.0,4.0,6.0,36.0
서귀포잠수함,제주특별자치도 서귀포시 남성중로 40 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1510.0,5.0,14.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0
서프라이즈테마파크,제주특별자치도 제주시 조천읍 남조로 2243 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1994.0,5.0,143.0,34.0,23.0,20.0,18.0,22.0,11.0,15.0
성김대건신부표착기념관,제주특별자치도 제주시 한경면 용수1길 108 ,문화시설,인문(문화/예술/역사),역사관광지,종교성지,1418.0,5.0,147.0,34.0,15.0,23.0,13.0,19.0,23.0,20.0
성읍랜드,제주특별자치도 서귀포시 표선면 번영로 2650 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1912.0,5.0,177.0,20.0,33.0,19.0,21.0,27.0,29.0,28.0
소노캄제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1885.0,5.0,191.0,31.0,29.0,40.0,31.0,21.0,17.0,22.0
소랑호젠,제주특별자치도 서귀포시 남원읍 태위로 545 ,숙박,숙박,숙박시설,펜션,417.0,5.0,57.0,15.0,14.0,9.0,11.0,3.0,3.0,2.0
소인국테마파크,제주특별자치도 서귀포시 안덕면 중산간서로 1878 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3988.0,5.0,398.0,51.0,68.0,66.0,81.0,53.0,37.0,42.0
수목원테마파크,제주특별자치도 제주시 은수길 69 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3236.0,5.0,324.0,51.0,71.0,54.0,48.0,49.0,26.0,25.0
순례자의교회,제주특별자치도 제주시 한경면 일주서로 3960-24 ,관광지,인문(문화/예술/역사),역사관광지,종교성지,2494.0,5.0,258.0,52.0,36.0,42.0,35.0,31.0,33.0,29.0
스누피가든,제주특별자치도 제주시 구좌읍 금백조로 930 스누피 공원,관광지,인문(문화/예술/역사),휴양관광지,테마공원,4482.0,5.0,609.0,149.0,101.0,92.0,56.0,80.0,45.0,86.0
신라스테이제주,제주특별자치도 제주시 노연로 100 ,숙박,숙박,숙박시설,관광호텔,638.0,5.0,69.0,8.0,16.0,14.0,10.0,3.0,7.0,11.0
신비의도로,제주특별자치도 제주시 노형동 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,4799.0,5.0,362.0,70.0,64.0,49.0,51.0,50.0,37.0,41.0
신산공원,제주특별자치도 제주시 신산로 92-12 (일도이동),관광지,인문(문화/예술/역사),휴양관광지,공원,1336.0,5.0,105.0,18.0,19.0,18.0,15.0,12.0,12.0,11.0
신천리벽화마을,제주특별자치도 서귀포시 성산읍 신천리 478-1,관광지,인문(문화/예술/역사),체험관광지,이색체험,757.0,5.0,74.0,8.0,14.0,14.0,11.0,11.0,7.0,9.0
신풍리밭담길,제주특별자치도 서귀포시 성산읍 신풍하동로 39 ,레포츠,인문(문화/예술/역사),체험관광지,이색거리,745.0,5.0,93.0,16.0,13.0,13.0,13.0,11.0,6.0,21.0
신화워터파크,제주특별자치도 서귀포시 신화역사로304번길 38 ,관광지,인문(문화/예술/역사),산업관광지,기타,2330.0,5.0,242.0,47.0,42.0,48.0,22.0,28.0,28.0,27.0
신화테마파크,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98 ,관광지,인문(문화/예술/역사),산업관광지,기타,3802.0,5.0,412.0,64.0,80.0,58.0,54.0,68.0,40.0,48.0
씨오르리조트,제주특별자치도 서귀포시 이어도로 989 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,393.0,5.0,62.0,10.0,11.0,11.0,8.0,6.0,8.0,8.0
아침미소목장,제주특별자치도 제주시 첨단동길 160-20 (월평동),관광지,인문(문화/예술/역사),산업관광지,기타,2825.0,5.0,302.0,64.0,50.0,39.0,43.0,40.0,32.0,34.0
아침의향기,제주특별자치도 서귀포시 색달중앙로 122 ,숙박,숙박,숙박시설,펜션,244.0,5.0,21.0,5.0,2.0,5.0,1.0,2.0,3.0,3.0
어영공원,제주특별자치도 제주시 서해안로 451 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1250.0,5.0,108.0,14.0,32.0,20.0,15.0,9.0,5.0,13.0
에코그린리조트,제주특별자치도 제주시 한림읍 귀덕6길 94 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,405.0,5.0,63.0,10.0,12.0,8.0,9.0,5.0,9.0,10.0
에코랜드테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,14927.0,5.0,1256.0,223.0,222.0,256.0,183.0,153.0,105.0,114.0
엠버리조트,제주특별자치도 제주시 1100로 2671-51 (노형동),숙박,숙박,숙박시설,게스트하우스,47.0,5.0,12.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0
연북정,제주특별자치도 제주시 조천읍 조천리 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,927.0,5.0,167.0,19.0,45.0,46.0,26.0,12.0,8.0,11.0
예이츠산장,제주특별자치도 서귀포시 남원읍 516로 918 ,숙박,숙박,숙박시설,펜션,394.0,5.0,37.0,3.0,13.0,5.0,9.0,1.0,1.0,5.0
오현단,제주특별자치도 제주시 오현길 61 (이도일동),관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,836.0,5.0,125.0,28.0,21.0,29.0,19.0,12.0,10.0,6.0
와이리조트제주,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,428.0,5.0,48.0,8.0,7.0,10.0,10.0,2.0,4.0,7.0
용담레포츠공원,제주특별자치도 제주시 서해안로 580 (용담삼동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1821.0,5.0,208.0,43.0,42.0,33.0,30.0,21.0,20.0,19.0
우도잠수함,제주특별자치도 서귀포시 성산읍 성산등용로 112-7 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,3184.0,5.0,325.0,61.0,52.0,62.0,38.0,39.0,36.0,37.0
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2759.0,5.0,262.0,39.0,45.0,46.0,39.0,34.0,22.0,37.0
이중섭거주지,제주특별자치도 서귀포시 이중섭로 29 (서귀동),관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,2522.0,5.0,189.0,40.0,32.0,36.0,29.0,14.0,15.0,23.0
일출랜드,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,관광지,인문(문화/예술/역사),휴양관광지,공원,4391.0,5.0,388.0,82.0,79.0,56.0,53.0,32.0,34.0,52.0
정의향교,제주특별자치도 서귀포시 표선면 성읍서문로 14 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,562.0,5.0,74.0,7.0,8.0,15.0,12.0,10.0,18.0,4.0
제주메이플호텔,제주특별자치도 제주시 원노형3길 41 메이플호텔 ,숙박,숙박,숙박시설,관광호텔,166.0,5.0,20.0,0.0,1.0,5.0,8.0,0.0,4.0,2.0
제주삼양동유적,제주특별자치도 제주시 선사로2길 13 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1196.0,5.0,119.0,24.0,23.0,19.0,16.0,13.0,15.0,9.0
제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2173.0,5.0,181.0,25.0,36.0,31.0,25.0,26.0,22.0,16.0
제주오리엔탈호텔,제주특별자치도 제주시 탑동로 47 ,숙박,숙박,숙박시설,관광호텔,234.0,5.0,29.0,3.0,6.0,4.0,6.0,3.0,3.0,4.0
제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,4234.0,5.0,393.0,83.0,52.0,77.0,49.0,60.0,41.0,31.0
제주펄관광호텔,제주특별자치도 제주시 신대로20길 49 (연동),숙박,숙박,숙박시설,관광호텔,213.0,5.0,36.0,13.0,2.0,5.0,8.0,4.0,2.0,2.0
제주항공우주호텔,제주특별자치도 서귀포시 녹차분재로 216 제주항공우주호텔 ,숙박,숙박,숙박시설,관광호텔,274.0,5.0,43.0,5.0,4.0,8.0,13.0,3.0,4.0,6.0
제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2609.0,5.0,221.0,41.0,35.0,27.0,47.0,21.0,24.0,26.0
제주러브랜드,제주특별자치도 제주시 1100로 2894-72 (연동),관광지,인문(문화/예술/역사),휴양관광지,테마공원,4360.0,5.0,287.0,43.0,54.0,38.0,44.0,45.0,28.0,35.0
제주로얄호텔,제주특별자치도 제주시 신대로12길 45 ,숙박,숙박,숙박시설,관광호텔,98.0,5.0,21.0,5.0,1.0,1.0,10.0,1.0,2.0,1.0
제주목화휴양펜션,제주특별자치도 서귀포시 남원읍 태위로 485 ,숙박,숙박,숙박시설,펜션,294.0,5.0,20.0,4.0,1.0,3.0,6.0,1.0,3.0,2.0
제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60 (오등동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1639.0,5.0,134.0,31.0,13.0,25.0,26.0,16.0,13.0,10.0
제주아이브리조트,제주특별자치도 서귀포시 산록남로 1966-34 (영남동),관광지,인문(문화/예술/역사),휴양관광지,관광단지,709.0,5.0,63.0,10.0,14.0,12.0,5.0,5.0,5.0,12.0
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2271.0,5.0,196.0,36.0,44.0,41.0,25.0,18.0,11.0,21.0
제주엠리조트,제주특별자치도 서귀포시 중산간서로157번길 28-6 제주M리조트 ,숙박,숙박,숙박시설,관광호텔,202.0,5.0,30.0,4.0,5.0,5.0,7.0,2.0,5.0,2.0
제주팔레스호텔,제주특별자치도 제주시 탑동로 9 ,숙박,숙박,숙박시설,관광호텔,248.0,5.0,33.0,5.0,7.0,8.0,5.0,3.0,1.0,4.0
제주펜션향림원,제주특별자치도 서귀포시 칠십리로394번길 8-3 ,숙박,숙박,숙박시설,펜션,229.0,5.0,28.0,5.0,4.0,4.0,6.0,1.0,3.0,5.0
제주향교,제주특별자치도 제주시 서문로 43 (용담일동),관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,773.0,5.0,109.0,20.0,26.0,16.0,22.0,11.0,7.0,7.0
제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170 ,관광지,인문(문화/예술/역사),산업관광지,기타,3429.0,5.0,279.0,50.0,59.0,47.0,42.0,30.0,26.0,25.0
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2763.0,5.0,255.0,51.0,45.0,45.0,35.0,29.0,29.0,21.0
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1821.0,5.0,183.0,36.0,37.0,25.0,21.0,27.0,17.0,20.0
조천만세동산,제주특별자치도 제주시 조천읍 조천리 1142-1,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1237.0,5.0,231.0,22.0,64.0,62.0,20.0,38.0,9.0,16.0
중문관광단지,제주특별자치도 서귀포시 중문관광로 38 (중문관광단지안내소),관광지,인문(문화/예술/역사),휴양관광지,관광단지,7359.0,5.0,627.0,109.0,128.0,112.0,88.0,68.0,61.0,61.0
중문미로파크,제주특별자치도 서귀포시 상예동 3592-5 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2467.0,5.0,220.0,33.0,34.0,28.0,26.0,36.0,35.0,28.0
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1160 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,2279.0,5.0,183.0,35.0,29.0,23.0,29.0,21.0,23.0,23.0
청재설헌,제주특별자치도 서귀포시 인정오름로 135-18 ,숙박,숙박,숙박시설,펜션,439.0,5.0,43.0,9.0,3.0,14.0,6.0,3.0,4.0,4.0
취다선리조트,제주특별자치도 서귀포시 성산읍 해맞이해안로 2688 ,숙박,숙박,숙박시설,게스트하우스,1342.0,5.0,128.0,20.0,26.0,24.0,19.0,19.0,12.0,8.0
카이로스,제주특별자치도 제주시 애월읍 장유길 49-43 ,숙박,숙박,숙박시설,펜션,385.0,5.0,43.0,7.0,8.0,4.0,9.0,3.0,7.0,5.0
캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1066.0,5.0,117.0,19.0,17.0,17.0,20.0,13.0,13.0,18.0
켄싱턴리조트서귀포,제주특별자치도 서귀포시 이어도로 684 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,431.0,5.0,69.0,10.0,18.0,15.0,5.0,5.0,7.0,9.0
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,383.0,5.0,41.0,4.0,11.0,7.0,7.0,4.0,4.0,4.0
킴스캐빈,제주특별자치도 서귀포시 성산읍 시흥상동로53번길 88-54 ,숙박,숙박,숙박시설,펜션,262.0,5.0,34.0,1.0,9.0,6.0,5.0,7.0,1.0,5.0
토스카나호텔,제주특별자치도 서귀포시 용흥로66번길 158-7 토스카나 가족호텔 ,숙박,숙박,숙박시설,관광호텔,446.0,5.0,59.0,8.0,13.0,12.0,7.0,4.0,8.0,7.0
틸다하우스,제주특별자치도 제주시 중산간서로 3367-1 ,숙박,숙박,숙박시설,펜션,1053.0,5.0,100.0,15.0,17.0,14.0,16.0,10.0,13.0,15.0
팜밸리리조트,제주특별자치도 서귀포시 중산간서로 193 (강정동),숙박,인문(문화/예술/역사),휴양관광지,관광단지,204.0,5.0,25.0,5.0,3.0,7.0,2.0,0.0,3.0,5.0
펜션연리,제주특별자치도 서귀포시 논짓물로 50 (하예동),숙박,숙박,숙박시설,게스트하우스,132.0,5.0,15.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0
포레스트사파리,제주특별자치도 제주시 조천읍 선교로 474-1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,972.0,5.0,121.0,24.0,27.0,23.0,16.0,11.0,9.0,11.0
하니크라운호텔,제주특별자치도 제주시 삼성로 10 ,숙박,숙박,숙박시설,관광호텔,342.0,5.0,49.0,12.0,7.0,8.0,8.0,3.0,4.0,7.0
하얀언덕,제주특별자치도 서귀포시 표선면 민속해안로 351 ,숙박,숙박,숙박시설,펜션,202.0,5.0,30.0,4.0,7.0,9.0,4.0,2.0,4.0,0.0
한림공원,제주특별자치도 제주시 한림읍 한림로 300 ,관광지,인문(문화/예술/역사),휴양관광지,공원,8246.0,5.0,819.0,149.0,168.0,138.0,121.0,85.0,72.0,86.0
한화리조트제주,제주특별자치도 제주시 명림로 575-107 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1786.0,5.0,193.0,24.0,40.0,34.0,28.0,20.0,18.0,29.0
함덕삼다펜션,제주특별자치도 제주시 조천읍 조함해안로 488 ,숙박,숙박,숙박시설,펜션,688.0,5.0,76.0,10.0,18.0,10.0,14.0,6.0,11.0,7.0
함덕잠수함,제주특별자치도 제주시 조천읍 조함해안로 378 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1403.0,5.0,201.0,34.0,31.0,44.0,25.0,25.0,20.0,22.0
해품은체험농장,제주특별자치도 서귀포시 성산읍 서성일로 1078-14 ,관광지,인문(문화/예술/역사),산업관광지,기타,609.0,5.0,67.0,18.0,10.0,9.0,10.0,6.0,8.0,6.0
호텔서귀피안,제주특별자치도 서귀포시 보목로64번길 178 (보목동),숙박,숙박,숙박시설,게스트하우스,147.0,5.0,22.0,2.0,0.0,5.0,5.0,5.0,1.0,4.0
호텔앨리스앤트렁크,제주특별자치도 제주시 연동12길 4 ,숙박,숙박,숙박시설,관광호텔,62.0,5.0,10.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0
호텔레오,제주특별자치도 제주시 삼무로 14 (연동),숙박,숙박,숙박시설,관광호텔,285.0,5.0,32.0,0.0,2.0,5.0,9.0,4.0,4.0,8.0
호텔컬리넌제주,제주특별자치도 제주시 사장1길 26 (연동) ,숙박,숙박,숙박시설,관광호텔,90.0,5.0,10.0,0.0,2.0,2.0,3.0,0.0,1.0,2.0
화조원,제주특별자치도 제주시 애월읍 애원로 804 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1388.0,5.0,129.0,19.0,18.0,24.0,14.0,25.0,15.0,14.0
휴림,제주특별자치도 제주시 애월읍 광령남서길 40 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1637.0,5.0,204.0,30.0,43.0,34.0,26.0,30.0,15.0,26.0
휴애리자연생활공원,제주특별자치도 서귀포시 남원읍 신례동로 256 ,관광지,인문(문화/예술/역사),휴양관광지,공원,13757.0,5.0,1000.0,200.0,176.0,177.0,142.0,112.0,92.0,101.0
