관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
김경숙해바라기농장,제주특별자치도 제주시 번영로 854-1 (회천동) ,관광지,자연,자연관광지,자연생태관광지,4832.0,1.0,192.0,40.0,25.0,29.0,25.0,19.0,16.0,38.0,"'김경숙해바라기농장'은/는 제주특별자치도 제주시 번영로 854-1 (회천동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(1.0) 동안 총 4832.0명의 방문자를 기록했습니다. 1월 한 달 동안 192.0명이 방문했습니다. 요일별 방문자수는 월요일 40.0명, 화요일 25.0명, 수요일 29.0명, 목요일 25.0명, 금요일 19.0명, 토요일 16.0명, 일요일 38.0명입니다.",33.477406,126.62762
노을해안로,제주특별자치도 서귀포시 대정읍 영락리 ,관광지,자연,자연관광지,자연생태관광지,1349.0,1.0,120.0,18.0,23.0,15.0,12.0,16.0,21.0,15.0,"'노을해안로'은/는 제주특별자치도 서귀포시 대정읍 영락리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(1.0) 동안 총 1349.0명의 방문자를 기록했습니다. 1월 한 달 동안 120.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 23.0명, 수요일 15.0명, 목요일 12.0명, 금요일 16.0명, 토요일 21.0명, 일요일 15.0명입니다.",33.2425714,126.2243799
논짓물,제주특별자치도 서귀포시 예래해안로 253 (하예동),관광지,자연,자연관광지,해수욕장,7654.0,1.0,383.0,63.0,60.0,44.0,59.0,52.0,43.0,62.0,"'논짓물'은/는 제주특별자치도 서귀포시 예래해안로 253 (하예동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(1.0) 동안 총 7654.0명의 방문자를 기록했습니다. 1월 한 달 동안 383.0명이 방문했습니다. 요일별 방문자수는 월요일 63.0명, 화요일 60.0명, 수요일 44.0명, 목요일 59.0명, 금요일 52.0명, 토요일 43.0명, 일요일 62.0명입니다.",33.2399183,126.3797536
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,1.0,181.0,38.0,30.0,18.0,25.0,21.0,20.0,29.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(1.0) 동안 총 2082.0명의 방문자를 기록했습니다. 1월 한 달 동안 181.0명이 방문했습니다. 요일별 방문자수는 월요일 38.0명, 화요일 30.0명, 수요일 18.0명, 목요일 25.0명, 금요일 21.0명, 토요일 20.0명, 일요일 29.0명입니다.",,
다려도,제주특별자치도 제주시 조천읍 북촌리 산 89,관광지,자연,자연관광지,섬,696.0,1.0,52.0,9.0,11.0,7.0,5.0,4.0,7.0,9.0,"'다려도'은/는 제주특별자치도 제주시 조천읍 북촌리 산 89에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(1.0) 동안 총 696.0명의 방문자를 기록했습니다. 1월 한 달 동안 52.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 11.0명, 수요일 7.0명, 목요일 5.0명, 금요일 4.0명, 토요일 7.0명, 일요일 9.0명입니다.",33.5374849,126.6939218
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,관광지,자연,자연관광지,자연생태관광지,12241.0,1.0,715.0,123.0,94.0,83.0,94.0,100.0,70.0,151.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(1.0) 동안 총 12241.0명의 방문자를 기록했습니다. 1월 한 달 동안 715.0명이 방문했습니다. 요일별 방문자수는 월요일 123.0명, 화요일 94.0명, 수요일 83.0명, 목요일 94.0명, 금요일 100.0명, 토요일 70.0명, 일요일 151.0명입니다.",33.5378704,126.6132214
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,관광지,자연,자연관광지,항구/포구,1424.0,1.0,146.0,25.0,17.0,20.0,17.0,18.0,18.0,31.0,"'대평포구'은/는 제주특별자치도 서귀포시 안덕면 창천리 914-5 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(1.0) 동안 총 1424.0명의 방문자를 기록했습니다. 1월 한 달 동안 146.0명이 방문했습니다. 요일별 방문자수는 월요일 25.0명, 화요일 17.0명, 수요일 20.0명, 목요일 17.0명, 금요일 18.0명, 토요일 18.0명, 일요일 31.0명입니다.",33.2594294,126.3576754
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),관광지,자연,자연관광지,항구/포구,585.0,1.0,73.0,8.0,11.0,12.0,5.0,14.0,7.0,16.0,"'대포포구'은/는 제주특별자치도 서귀포시 대포로 172-8 (대포동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(1.0) 동안 총 585.0명의 방문자를 기록했습니다. 1월 한 달 동안 73.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 11.0명, 수요일 12.0명, 목요일 5.0명, 금요일 14.0명, 토요일 7.0명, 일요일 16.0명입니다.",33.2423126,126.4345568
도두항,제주특별자치도 제주시 도공로 2 (도두일동),관광지,자연,자연관광지,항구/포구,960.0,1.0,94.0,16.0,25.0,8.0,14.0,11.0,9.0,11.0,"'도두항'은/는 제주특별자치도 제주시 도공로 2 (도두일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(1.0) 동안 총 960.0명의 방문자를 기록했습니다. 1월 한 달 동안 94.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 25.0명, 수요일 8.0명, 목요일 14.0명, 금요일 11.0명, 토요일 9.0명, 일요일 11.0명입니다.",33.5060695,126.4649759
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,1.0,235.0,40.0,37.0,36.0,32.0,36.0,22.0,32.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(1.0) 동안 총 1675.0명의 방문자를 기록했습니다. 1월 한 달 동안 235.0명이 방문했습니다. 요일별 방문자수는 월요일 40.0명, 화요일 37.0명, 수요일 36.0명, 목요일 32.0명, 금요일 36.0명, 토요일 22.0명, 일요일 32.0명입니다.",,
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,1.0,302.0,48.0,47.0,50.0,43.0,42.0,29.0,43.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(1.0) 동안 총 6251.0명의 방문자를 기록했습니다. 1월 한 달 동안 302.0명이 방문했습니다. 요일별 방문자수는 월요일 48.0명, 화요일 47.0명, 수요일 50.0명, 목요일 43.0명, 금요일 42.0명, 토요일 29.0명, 일요일 43.0명입니다.",33.3510774,126.620716
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,관광지,자연,자연관광지,항구/포구,478.0,1.0,54.0,13.0,9.0,9.0,6.0,4.0,4.0,9.0,"'동일리포구'은/는 제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(1.0) 동안 총 478.0명의 방문자를 기록했습니다. 1월 한 달 동안 54.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 9.0명, 수요일 9.0명, 목요일 6.0명, 금요일 4.0명, 토요일 4.0명, 일요일 9.0명입니다.",33.247276,126.2475706
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,1.0,80.0,13.0,18.0,9.0,10.0,9.0,8.0,13.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(1.0) 동안 총 741.0명의 방문자를 기록했습니다. 1월 한 달 동안 80.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 18.0명, 수요일 9.0명, 목요일 10.0명, 금요일 9.0명, 토요일 8.0명, 일요일 13.0명입니다.",33.5120308,126.5349279
마라도등대,"제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) ",관광지,자연,자연관광지,등대,834.0,1.0,75.0,9.0,7.0,13.0,13.0,13.0,8.0,12.0,"'마라도등대'은/는 제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(1.0) 동안 총 834.0명의 방문자를 기록했습니다. 1월 한 달 동안 75.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 7.0명, 수요일 13.0명, 목요일 13.0명, 금요일 13.0명, 토요일 8.0명, 일요일 12.0명입니다.",33.1697336,126.271453
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,관광지,자연,자연관광지,섬,6306.0,1.0,375.0,68.0,62.0,49.0,61.0,41.0,35.0,59.0,"'마라도'은/는 제주특별자치도 서귀포시 대정읍 마라로101번길 46 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(1.0) 동안 총 6306.0명의 방문자를 기록했습니다. 1월 한 달 동안 375.0명이 방문했습니다. 요일별 방문자수는 월요일 68.0명, 화요일 62.0명, 수요일 49.0명, 목요일 61.0명, 금요일 41.0명, 토요일 35.0명, 일요일 59.0명입니다.",,
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,1.0,53.0,9.0,9.0,8.0,6.0,5.0,6.0,10.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(1.0) 동안 총 814.0명의 방문자를 기록했습니다. 1월 한 달 동안 53.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 9.0명, 수요일 8.0명, 목요일 6.0명, 금요일 5.0명, 토요일 6.0명, 일요일 10.0명입니다.",33.4633826,126.4445845
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,1.0,68.0,13.0,19.0,8.0,9.0,7.0,4.0,8.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(1.0) 동안 총 987.0명의 방문자를 기록했습니다. 1월 한 달 동안 68.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 19.0명, 수요일 8.0명, 목요일 9.0명, 금요일 7.0명, 토요일 4.0명, 일요일 8.0명입니다.",33.4642593,126.3965364
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25 ,관광지,자연,자연관광지,해안절경,9479.0,1.0,491.0,83.0,85.0,68.0,67.0,49.0,56.0,83.0,"'박수기정'은/는 제주특별자치도 서귀포시 안덕면 난드르로 90-25 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해안절경입니다. 해당 관광지는 기준월(1.0) 동안 총 9479.0명의 방문자를 기록했습니다. 1월 한 달 동안 491.0명이 방문했습니다. 요일별 방문자수는 월요일 83.0명, 화요일 85.0명, 수요일 68.0명, 목요일 67.0명, 금요일 49.0명, 토요일 56.0명, 일요일 83.0명입니다.",33.237153,126.3587249
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192 ,관광지,자연,관광자원,기암괴석,1281.0,1.0,94.0,23.0,13.0,6.0,12.0,10.0,15.0,15.0,"'발자국화석공원'은/는 제주특별자치도 서귀포시 대정읍 형제해안로 192 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 관광자원, 소분류: 기암괴석입니다. 해당 관광지는 기준월(1.0) 동안 총 1281.0명의 방문자를 기록했습니다. 1월 한 달 동안 94.0명이 방문했습니다. 요일별 방문자수는 월요일 23.0명, 화요일 13.0명, 수요일 6.0명, 목요일 12.0명, 금요일 10.0명, 토요일 15.0명, 일요일 15.0명입니다.",33.2173222,126.2930456
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,1.0,68.0,14.0,11.0,10.0,12.0,9.0,5.0,7.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(1.0) 동안 총 623.0명의 방문자를 기록했습니다. 1월 한 달 동안 68.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 11.0명, 수요일 10.0명, 목요일 12.0명, 금요일 9.0명, 토요일 5.0명, 일요일 7.0명입니다.",33.4712097,126.5020906
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),관광지,자연,자연관광지,항구/포구,2010.0,1.0,192.0,39.0,25.0,27.0,27.0,20.0,23.0,31.0,"'법환포구'은/는 제주특별자치도 서귀포시 막숙포로 46 (법환동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(1.0) 동안 총 2010.0명의 방문자를 기록했습니다. 1월 한 달 동안 192.0명이 방문했습니다. 요일별 방문자수는 월요일 39.0명, 화요일 25.0명, 수요일 27.0명, 목요일 27.0명, 금요일 20.0명, 토요일 23.0명, 일요일 31.0명입니다.",33.2378108,126.5157218
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),관광지,자연,자연관광지,항구/포구,1004.0,1.0,93.0,17.0,19.0,9.0,14.0,9.0,8.0,17.0,"'보목포구'은/는 제주특별자치도 서귀포시 보목포로 46 (보목동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(1.0) 동안 총 1004.0명의 방문자를 기록했습니다. 1월 한 달 동안 93.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 19.0명, 수요일 9.0명, 목요일 14.0명, 금요일 9.0명, 토요일 8.0명, 일요일 17.0명입니다.",33.2395268,126.6073589
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,1.0,103.0,26.0,15.0,7.0,15.0,16.0,15.0,9.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(1.0) 동안 총 786.0명의 방문자를 기록했습니다. 1월 한 달 동안 103.0명이 방문했습니다. 요일별 방문자수는 월요일 26.0명, 화요일 15.0명, 수요일 7.0명, 목요일 15.0명, 금요일 16.0명, 토요일 15.0명, 일요일 9.0명입니다.",,
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,관광지,자연,자연관광지,자연생태관광지,836.0,1.0,59.0,13.0,10.0,10.0,7.0,5.0,7.0,7.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(1.0) 동안 총 836.0명의 방문자를 기록했습니다. 1월 한 달 동안 59.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 10.0명, 수요일 10.0명, 목요일 7.0명, 금요일 5.0명, 토요일 7.0명, 일요일 7.0명입니다.",,
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,1.0,192.0,26.0,32.0,31.0,27.0,28.0,14.0,34.0,"'붉은오름자연휴양림'은/는 제주특별자치도 서귀포시 표선면 남조로 1487-73 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연휴양림입니다. 해당 관광지는 기준월(1.0) 동안 총 3950.0명의 방문자를 기록했습니다. 1월 한 달 동안 192.0명이 방문했습니다. 요일별 방문자수는 월요일 26.0명, 화요일 32.0명, 수요일 31.0명, 목요일 27.0명, 금요일 28.0명, 토요일 14.0명, 일요일 34.0명입니다.",,
비양도,제주특별자치도 제주시 한림읍 한림리 ,관광지,자연,자연관광지,섬,9499.0,1.0,415.0,91.0,65.0,59.0,57.0,55.0,24.0,64.0,"'비양도'은/는 제주특별자치도 제주시 한림읍 한림리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(1.0) 동안 총 9499.0명의 방문자를 기록했습니다. 1월 한 달 동안 415.0명이 방문했습니다. 요일별 방문자수는 월요일 91.0명, 화요일 65.0명, 수요일 59.0명, 목요일 57.0명, 금요일 55.0명, 토요일 24.0명, 일요일 64.0명입니다.",33.3819398,126.2497525
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,관광지,자연,자연관광지,해수욕장,7256.0,1.0,638.0,128.0,95.0,95.0,92.0,60.0,57.0,111.0,"'사계해변'은/는 제주특별자치도 서귀포시 안덕면 사계리 2147-35에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(1.0) 동안 총 7256.0명의 방문자를 기록했습니다. 1월 한 달 동안 638.0명이 방문했습니다. 요일별 방문자수는 월요일 128.0명, 화요일 95.0명, 수요일 95.0명, 목요일 92.0명, 금요일 60.0명, 토요일 57.0명, 일요일 111.0명입니다.",33.2281549,126.3083471
산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),관광지,자연,자연관광지,등대,1222.0,1.0,130.0,36.0,15.0,11.0,18.0,10.0,14.0,26.0,"'산지등대'은/는 제주특별자치도 제주시 사라봉동길 108-1 (건입동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(1.0) 동안 총 1222.0명의 방문자를 기록했습니다. 1월 한 달 동안 130.0명이 방문했습니다. 요일별 방문자수는 월요일 36.0명, 화요일 15.0명, 수요일 11.0명, 목요일 18.0명, 금요일 10.0명, 토요일 14.0명, 일요일 26.0명입니다.",33.5213689,126.5456439
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,1.0,134.0,31.0,26.0,13.0,18.0,10.0,16.0,20.0,"'산지천'은/는 제주특별자치도 제주시 건입동 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(1.0) 동안 총 2021.0명의 방문자를 기록했습니다. 1월 한 달 동안 134.0명이 방문했습니다. 요일별 방문자수는 월요일 31.0명, 화요일 26.0명, 수요일 13.0명, 목요일 18.0명, 금요일 10.0명, 토요일 16.0명, 일요일 20.0명입니다.",33.5153591,126.5420032
