관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,3월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2173.0,3.0,147.0,19.0,16.0,31.0,18.0,28.0,15.0,20.0
제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,4234.0,3.0,490.0,88.0,63.0,78.0,79.0,63.0,49.0,70.0
제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2609.0,3.0,203.0,30.0,31.0,30.0,29.0,30.0,18.0,35.0
제주러브랜드,제주특별자치도 제주시 1100로 2894-72 (연동),관광지,인문(문화/예술/역사),휴양관광지,테마공원,4360.0,3.0,337.0,49.0,39.0,52.0,49.0,66.0,35.0,47.0
제주목관아,제주특별자치도 제주시 관덕로 25 (삼도이동),관광지,인문(문화/예술/역사),역사관광지,고궁,2575.0,3.0,193.0,29.0,29.0,32.0,42.0,32.0,12.0,17.0
제주민속촌,제주특별자치도 서귀포시 표선면 민속해안로 631-34 ,문화시설,인문(문화/예술/역사),역사관광지,민속마을,4966.0,3.0,465.0,77.0,77.0,76.0,68.0,62.0,30.0,75.0
제주바다체험장,제주특별자치도 제주시 구좌읍 일주동로 1777 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1227.0,3.0,117.0,14.0,18.0,27.0,18.0,14.0,13.0,13.0
제주별빛누리공원,제주특별자치도 제주시 선돌목동길 60 (오등동) ,관광지,인문(문화/예술/역사),휴양관광지,공원,1639.0,3.0,121.0,24.0,10.0,20.0,23.0,22.0,9.0,13.0
제주성지,제주특별자치도 제주시 오현길 61 (이도일동),관광지,인문(문화/예술/역사),역사관광지,성,603.0,3.0,71.0,8.0,10.0,17.0,9.0,12.0,5.0,10.0
제주아이브리조트,제주특별자치도 서귀포시 산록남로 1966-34 (영남동),관광지,인문(문화/예술/역사),휴양관광지,관광단지,709.0,3.0,79.0,14.0,17.0,13.0,12.0,11.0,4.0,8.0
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2271.0,3.0,175.0,24.0,34.0,33.0,25.0,33.0,12.0,14.0
제주양떼목장,제주특별자치도 제주시 애월읍 도치돌길 289-13 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1043.0,3.0,105.0,12.0,15.0,16.0,16.0,18.0,14.0,14.0
제주절물자연휴양림,제주특별자치도 제주시 명림로 584 ,관광지,자연,자연관광지,자연휴양림,14568.0,3.0,890.0,136.0,168.0,156.0,116.0,138.0,81.0,95.0
제주향교,제주특별자치도 제주시 서문로 43 (용담일동),관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,773.0,3.0,69.0,9.0,10.0,13.0,12.0,10.0,10.0,5.0
제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170 ,관광지,인문(문화/예술/역사),산업관광지,기타,3429.0,3.0,316.0,44.0,49.0,43.0,47.0,59.0,33.0,41.0
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2763.0,3.0,259.0,57.0,42.0,40.0,34.0,38.0,22.0,26.0
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1821.0,3.0,262.0,42.0,42.0,30.0,42.0,51.0,30.0,25.0
조천만세동산,제주특별자치도 제주시 조천읍 조천리 1142-1,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1237.0,3.0,143.0,18.0,19.0,38.0,20.0,18.0,19.0,11.0
중문관광단지,제주특별자치도 서귀포시 중문관광로 38 (중문관광단지안내소),관광지,인문(문화/예술/역사),휴양관광지,관광단지,7359.0,3.0,684.0,99.0,100.0,118.0,101.0,108.0,70.0,88.0
중문미로파크,제주특별자치도 서귀포시 상예동 3592-5 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2467.0,3.0,255.0,40.0,46.0,31.0,41.0,44.0,27.0,26.0
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1160 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,2279.0,3.0,265.0,30.0,36.0,48.0,35.0,37.0,35.0,44.0
천왕사,제주특별자치도 제주시 1100로 2528-111 (노형동) ,관광지,인문(문화/예술/역사),역사관광지,사찰,2561.0,3.0,207.0,27.0,24.0,49.0,27.0,34.0,18.0,28.0
캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1066.0,3.0,72.0,11.0,10.0,11.0,9.0,13.0,9.0,9.0
켄싱턴리조트서귀포,제주특별자치도 서귀포시 이어도로 684 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,431.0,3.0,48.0,5.0,7.0,10.0,8.0,7.0,4.0,7.0
코델리아리조트,제주특별자치도 서귀포시 성산읍 일주동로4120번길 23-20 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,383.0,3.0,33.0,5.0,6.0,6.0,5.0,5.0,3.0,3.0
토이파크,제주특별자치도 서귀포시 안덕면 동광로 267-7 ,관광지,인문(문화/예술/역사),문화시설,박물관,1141.0,3.0,98.0,17.0,10.0,18.0,15.0,17.0,9.0,12.0
팜밸리리조트,제주특별자치도 서귀포시 중산간서로 193 (강정동),숙박,인문(문화/예술/역사),휴양관광지,관광단지,204.0,3.0,25.0,3.0,2.0,6.0,4.0,6.0,0.0,4.0
평화통일불사리탑,제주특별자치도 제주시 조천읍 일주동로 884 (조천읍),관광지,인문(문화/예술/역사),역사관광지,사찰,1216.0,3.0,120.0,20.0,15.0,24.0,14.0,16.0,15.0,16.0
포레스트사파리,제주특별자치도 제주시 조천읍 선교로 474-1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,972.0,3.0,107.0,16.0,12.0,22.0,13.0,20.0,16.0,8.0
하멜기념비,제주특별자치도 서귀포시 안덕면 사계리 112-3 ,관광지,인문(문화/예술/역사),건축/조형물,기념탑/기념비/전망대,1119.0,3.0,116.0,11.0,23.0,22.0,12.0,21.0,14.0,13.0
한림공원,제주특별자치도 제주시 한림읍 한림로 300 ,관광지,인문(문화/예술/역사),휴양관광지,공원,8246.0,3.0,1115.0,165.0,145.0,156.0,175.0,240.0,84.0,150.0
한화리조트제주,제주특별자치도 제주시 명림로 575-107 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,1786.0,3.0,203.0,23.0,22.0,44.0,33.0,34.0,22.0,25.0
함덕잠수함,제주특별자치도 제주시 조천읍 조함해안로 378 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1403.0,3.0,148.0,17.0,24.0,23.0,30.0,17.0,13.0,24.0
해품은체험농장,제주특별자치도 서귀포시 성산읍 서성일로 1078-14 ,관광지,인문(문화/예술/역사),산업관광지,기타,609.0,3.0,72.0,6.0,10.0,10.0,14.0,13.0,8.0,11.0
화조원,제주특별자치도 제주시 애월읍 애원로 804 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1388.0,3.0,125.0,18.0,16.0,17.0,28.0,21.0,11.0,14.0
환상숲곶자왈공원,제주특별자치도 제주시 한경면 저지리 2848-2 ,관광지,자연,자연관광지,자연휴양림,6303.0,3.0,702.0,98.0,128.0,118.0,98.0,101.0,74.0,85.0
효명사,제주특별자치도 서귀포시 516로 815-41 효명사 ,관광지,인문(문화/예술/역사),역사관광지,사찰,673.0,3.0,86.0,8.0,9.0,20.0,15.0,16.0,7.0,11.0
휴림,제주특별자치도 제주시 애월읍 광령남서길 40 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1637.0,3.0,177.0,30.0,35.0,23.0,11.0,36.0,21.0,21.0
휴애리자연생활공원,제주특별자치도 서귀포시 남원읍 신례동로 256 ,관광지,인문(문화/예술/역사),휴양관광지,공원,13757.0,3.0,1468.0,230.0,197.0,250.0,206.0,194.0,154.0,237.0
흑돼지거리,제주특별자치도 제주시 일도일동 ,관광지,인문(문화/예술/역사),체험관광지,이색거리,924.0,3.0,99.0,17.0,20.0,18.0,11.0,11.0,11.0,11.0
5.16도로숲터널,제주특별자치도 서귀포시 남원읍 신례천로 267-110 ,관광지,인문(문화/예술/역사),건축/조형물,터널,1772.0,3.0,177.0,26.0,23.0,28.0,21.0,32.0,20.0,27.0
