기준연월,음식점명,개설일자,업종,주소,5시11시이용건수비중,12시13시이용건수비중,18시22시이용건수비중,14시17시이용건수비중,23시24시이용건수비중,평일 이용건수,주말 이용건수,현지인이용건수,남성이용건수,여성이용건수,20대이하이용건수,30대이용건수,40대이용건수,50대이용건수,60대이상이용건수,이용금액구간,건당평균이용금액구간
202301,강해일횟집,20080616,단품요리 전문,제주 서귀포시 표선면 표선리 42번지 40-311 2층,0.0,15.094339622641504,48.30188679245283,16.603773584905657,0.0,54.33962264150943,25.66037735849056,12.22836095764272,42.16,37.84,5.2,12.88,20.08,21.840000000000003,19.92,상위 90% 초과,상위 90% 초과
202301,서귀포 목마,20150224,가정식,제주 서귀포시 서귀동 319-9번지,0.0,21.17647058823529,63.52941176470589,5.2941176470588225,0.0,58.23529411764704,31.764705882352928,7.617554858934161,60.11999999999999,29.880000000000003,25.200000000000003,23.04,14.94,16.47,10.26,상위 50~75%,상위 90% 초과
202301,큰길,20190507,가정식,제주 서귀포시 안덕면 상창리 883-2번지 1층,8.275862068965512,38.62068965517241,0.0,33.103448275862064,0.0,57.93103448275862,22.068965517241377,11.28205128205128,51.2,28.799999999999997,4.96,23.2,32.8,10.8,8.32,상위 25~50%,상위 25~50%
202301,다섯시갈비,20170712,단품요리 전문,제주 제주시 이도이동 408-1번지,0.0,0.0,60.74074074074075,2.96296296296296,16.296296296296294,39.999999999999986,40.0,69.97635933806147,57.92000000000001,22.08,5.6000000000000005,22.639999999999997,28.24,19.28,4.24,상위 75~90%,상위 75~90%
202301,일품순두부성산점,20190923,가정식,제주 서귀포시 성산읍 고성리 555-4번지,18.57142857142857,24.28571428571428,15.714285714285712,21.428571428571423,0.0,61.4285714285714,18.57142857142857,22.183186951066496,47.92,32.08,10.959999999999992,16.48,23.68,18.319999999999993,10.64,상위 10% 이하,상위 10~25%
202301,주민상회 서광신화점,20200924,가정식,제주 서귀포시 안덕면 서광리 1421-4번지 102호,0.0,0.0,35.2,0.0,44.8,72.0,8.0,37.35294117647059,42.63999999999999,37.36,35.2,21.200000000000003,12.0,9.84,1.7599999999999998,상위 50~75%,상위 50~75%
202301,돈떵이용담점,20200710,가정식,제주 제주시 용담이동 931-7번지,0.0,0.0,93.33333333333331,6.66666666666666,0.0,39.99999999999999,59.999999999999986,44.97041420118343,72.6,27.39999999999999,20.9,28.4,22.89999999999999,16.89999999999999,10.9,상위 10% 이하,상위 75~90%
202301,노형엔횟집,20211126,단품요리 전문,제주 제주시 노형동 1069-9번지 명신빌라 101호,0.0,0.0,77.89473684210526,2.105263157894736,0.0,52.63157894736841,27.368421052631568,47.3900293255132,51.04,28.96,8.56,14.4,16.240000000000002,28.96,11.84,상위 75~90%,상위 90% 초과
202301,바르왓,20220225,가정식,제주 제주시 한림읍 한림리 888번지 2층,9.64285714285714,51.42857142857142,0.0,28.928571428571427,0.0,48.2142857142857,41.78571428571428,17.29064039408867,39.24,50.76,10.079999999999991,20.07,26.369999999999997,18.63,14.85,상위 25~50%,상위 75~90%
202301,하영횟집,20200414,단품요리 전문,제주 서귀포시 서호동 130-6번지,0.0,0.0,80.0,0.0,0.0,58.66666666666666,21.33333333333333,9.454545454545448,48.16,31.839999999999993,8.48,16.0,22.08,22.24,11.28,상위 90% 초과,상위 90% 초과
202301,루스트플레이스외도점,20150421,양식,제주 제주시 외도일동 636-6번지 1층,1.238938053097339,21.061946902654867,28.495575221238937,19.20353982300885,0.0,42.743362831858406,27.256637168141584,59.897476340694006,32.75999999999999,37.24,4.27,15.679999999999993,29.54,15.329999999999991,5.18,상위 75~90%,상위 50~75%
202301,까떼커피,20160613,단품요리 전문,제주 서귀포시 표선면 표선리 44-9번지 2층,15.480769230769226,18.846153846153847,2.692307692307688,32.980769230769226,0.0,45.096153846153825,24.90384615384615,8.769118718135468,37.940000000000005,32.059999999999995,10.85,18.69,18.62,14.7,7.14,상위 10~25%,상위 10% 이하
202301,7번가피자제주삼화점,20180711,피자,제주 제주시 삼양이동 2181-36번지 1층,0.0,0.0,62.727272727272734,27.27272727272727,0.0,54.54545454545454,35.45454545454545,77.39299610894942,47.7,42.3,5.039999999999991,12.329999999999991,35.01,26.1,11.52,상위 10% 이하,상위 25~50%
202301,스시제주,20220330,일식,제주 제주시 노형동 923-3번지 2층,0.0,12.118226600985222,28.078817733990142,19.802955665024623,0.0,36.650246305418705,23.34975369458127,41.14151681000782,31.860000000000003,28.139999999999997,15.84,19.2,14.58,7.44,3.0,상위 90% 초과,상위 50~75%
202301,은희네해장국,20130222,단품요리 전문,제주 제주시 외도일동 532-8번지,30.434782608695656,22.60869565217391,0.0,6.956521739130432,0.0,35.362318840579704,24.63768115942029,31.69064748201439,37.8,22.2,5.46,13.56,22.92,14.46,3.5999999999999996,상위 75~90%,상위 25~50%
202301,쌍둥이횟집본점,20030618,일식,제주 서귀포시 서귀동 496-18번지,2.528735632183908,11.95402298850574,31.95402298850575,13.563218390804597,0.0,38.16091954022988,21.839080459770106,8.024009603841534,34.739999999999995,25.26,4.62,9.36,17.04,16.919999999999998,12.06,상위 90% 초과,상위 90% 초과
202301,파리바게뜨신제주점,20021116,베이커리,제주 제주시 연동 273-1번지 1층 파리바게뜨,8.559498956158661,4.17536534446764,22.129436325678498,9.916492693110646,5.219206680584549,32.985386221294355,17.014613778705627,28.523489932885905,23.35,26.649999999999995,12.65,13.0,11.0,8.75,4.6,상위 75~90%,상위 10% 이하
202301,아싸살아있네,20190409,일식,제주 제주시 연동 283-62번지 1층,0.0,1.702127659574464,64.68085106382978,5.106382978723401,8.510638297872337,57.87234042553191,22.127659574468083,36.62775616083009,55.120000000000005,24.88,16.0,18.55999999999999,19.68,18.319999999999993,7.44,상위 75~90%,상위 75~90%
202301,꿈낭밥집,20161129,가정식,제주 제주시 애월읍 유수암리 1038-23번지 1층,9.578947368421051,38.31578947368421,8.842105263157894,13.26315789473684,0.0,47.15789473684209,22.842105263157887,35.0,40.18,29.82,2.869999999999993,8.89,19.6,24.29,14.28,상위 50~75%,상위 50~75%
202301,옹포83,20190401,양식,제주 제주시 한림읍 옹포리 227-7번지 1층,4.210526315789472,43.50877192982456,19.649122807017537,12.631578947368416,0.0,51.929824561403485,28.07017543859649,13.074792243767313,30.880000000000003,49.12,20.48,26.48,17.28,12.16,3.5999999999999996,상위 25~50%,상위 25~50%
202301,피자와치킨의러브레터,20220504,피자,제주 서귀포시 안덕면 덕수리 2284-4번지 1층,0.0,0.0,83.0769230769231,6.923076923076921,0.0,69.23076923076923,20.769230769230763,46.09756097560976,50.580000000000005,39.41999999999999,6.300000000000001,18.36,36.26999999999999,18.36,10.71,상위 10% 이하,상위 25~50%
202301,잇칸시타,20170323,일식,제주 제주시 애월읍 신엄리 950번지,4.921875,25.703125,24.0625,15.3125,0.0,44.84375,25.15625,18.468634686346856,35.35,34.65,17.990000000000002,21.0,15.96,10.92,4.13,상위 75~90%,상위 50~75%
202301,연태만,20200527,중식,제주 제주시 이도일동 1701-5번지,6.845637583892616,17.315436241610737,18.92617449664429,16.912751677852345,0.0,42.68456375838925,17.315436241610733,42.99694189602447,39.48,20.520000000000003,6.6,13.739999999999991,16.439999999999994,14.82,8.4,상위 75~90%,상위 25~50%
202301,애월할망네,20171012,가정식,제주 제주시 애월읍 상가리 1976-12번지 애월,23.676470588235297,24.705882352941178,5.147058823529406,16.470588235294116,0.0,47.35294117647057,22.64705882352941,37.41776315789473,52.01,17.990000000000002,6.58,14.98,18.34,19.25,10.85,상위 25~50%,상위 25~50%
202301,충민정,20180627,가정식,제주 제주시 용담일동 2818-2번지 용담일동,11.562499999999996,18.75,13.125,16.5625,0.0,34.68749999999999,25.3125,0.903994393833216,31.860000000000003,28.139999999999997,14.28,20.88,11.28,9.18,4.38,상위 90% 초과,상위 75~90%
202301,대포해송,20140929,단품요리 전문,제주 서귀포시 대포동 2356-1번지,0.0,10.0,55.00000000000001,35.0,0.0,54.99999999999999,45.0,6.279434850863421,59.20000000000001,40.8,6.4,22.3,28.6,26.6,16.1,상위 75~90%,상위 90% 초과
202301,백번,20100210,단품요리 전문,제주 제주시 애월읍 애월리 1584-4번지,0.0,3.103448275862064,83.79310344827587,3.103448275862064,0.0,31.034482758620676,58.96551724137931,13.918918918918916,47.43,42.57,21.96,19.62,21.69,16.56,10.26,상위 25~50%,상위 50~75%
202301,삼형제시골순대,20220323,단품요리 전문,제주 제주시 삼양이동 2114-12번지 1층,17.5,12.638888888888884,21.38888888888889,18.47222222222222,0.0,57.3611111111111,12.638888888888884,48.71859296482412,51.94,18.06,4.760000000000001,10.85,18.06,23.450000000000003,12.88,상위 10~25%,상위 10~25%
202301,빨간집서귀포점,20170901,가정식,제주 서귀포시 서귀동 417-17번지 1층,0.0,0.0,83.99999999999999,5.999999999999994,0.0,42.0,48.0,52.25806451612904,34.74,55.26,45.18,21.05999999999999,7.65,12.6,3.6,상위 10% 이하,상위 25~50%
202301,미풍해장국광령점,20160212,단품요리 전문,제주 제주시 애월읍 광령리 57-1번지 1층,33.23232323232323,31.11111111111111,0.0,5.656565656565656,0.0,38.88888888888889,31.11111111111111,34.780334728033466,52.29,17.71,2.66,11.62,18.62,26.25,10.78,상위 50~75%,상위 25~50%
202301,써브웨이제주시청점,20180814,샌드위치/토스트,제주 제주시 이도이동 1010번지 1호 ~2층,9.487179487179484,12.692307692307688,13.846153846153843,13.974358974358974,0.0,36.28205128205128,13.717948717948708,37.18650908042664,21.25,28.749999999999996,18.45,13.699999999999996,9.699999999999994,6.800000000000001,1.3,상위 75~90%,상위 10% 이하
202301,으뜨미,20160711,가정식,제주 제주시 구좌읍 송당리 1398-6번지,24.13793103448276,36.20689655172414,0.0,9.6551724137931,0.0,41.63793103448275,28.36206896551724,7.758362456315527,35.42,34.58,10.43,19.040000000000003,15.05,17.43,8.05,상위 50~75%,상위 25~50%
202301,우정곱창서귀포점,20220121,단품요리 전문,제주 서귀포시 동홍동 105-8번지,0.0,0.0,77.83783783783784,2.16216216216216,0.0,43.243243243243235,36.75675675675676,64.03587443946188,46.72,33.28,14.64,23.119999999999997,25.52,11.6,5.12,상위 50~75%,상위 75~90%
202301,연동송림,20030724,단품요리 전문,제주 제주시 연동 282-36번지,0.0,20.32258064516129,52.25806451612904,17.419354838709676,0.0,81.29032258064515,8.70967741935483,60.6266318537859,49.59,40.41,11.88,33.75,30.6,10.62,3.24,상위 10~25%,상위 50~75%
202301,첨밀밀양고기,20180309,중식,제주 서귀포시 표선면 표선리 633-3번지 표선면,0.0,0.0,83.33333333333334,5.55555555555555,11.11111111111111,55.555555555555536,44.44444444444444,61.32596685082873,59.8,40.2,24.0,18.8,36.2,14.8,6.1,상위 10~25%,상위 75~90%
202301,육싸롱,20221125,가정식,제주 서귀포시 동홍동 142-2번지 1층,0.0,0.0,90.0,0.0,0.0,61.07142857142854,28.928571428571416,75.68181818181819,54.45,35.550000000000004,12.6,35.550000000000004,25.109999999999992,10.43999999999999,6.300000000000001,상위 25~50%,상위 50~75%
202301,원보부페,20001227,단품요리 전문,제주 서귀포시 서귀동 275-6번지,31.666666666666668,35.0,0.555555555555553,2.777777777777772,0.0,56.1111111111111,13.88888888888888,51.5979381443299,48.440000000000005,21.56,2.66,10.64,16.45,22.82,17.43,상위 75~90%,상위 25~50%
202301,휴계농장외도점,20200518,가정식,제주 제주시 외도일동 485-7번지 1층,0.0,0.0,92.30769230769232,7.69230769230769,0.0,69.23076923076921,30.76923076923076,79.51219512195122,62.8,37.2,12.1,21.5,35.4,25.6,5.4,상위 10~25%,상위 75~90%
202301,이어돈 성산 그 두번째이야기,20220314,단품요리 전문,제주 서귀포시 성산읍 성산리 382-10번지,0.0,9.6,62.400000000000006,8.0,0.0,49.6,30.4,4.7792207792207755,48.56,31.43999999999999,21.12,27.039999999999992,16.88,8.64,6.32,상위 75~90%,상위 75~90%
202301,메종드쁘띠푸르(공항점),20180323,베이커리,제주 제주시 오라삼동 2997번지 201호,10.606060606060602,14.545454545454543,13.636363636363631,21.212121212121207,0.0,50.6060606060606,9.39393939393939,46.393442622950815,22.74,37.26,7.74,15.84,18.0,12.84,5.52,상위 50~75%,상위 10~25%
202301,디디씨치킨,20191219,치킨,제주 제주시 한경면 신창리 271번지 1층,0.0,0.0,63.39622641509435,16.603773584905657,0.0,37.73584905660377,42.26415094339622,24.150943396226413,46.48,33.519999999999996,13.119999999999992,22.159999999999993,21.44,16.72,6.640000000000001,상위 10% 이하,상위 10~25%
202301,해미원횟집,20131017,단품요리 전문,제주 서귀포시 표선면 표선리 40-55번지,0.0,22.5,56.25,11.25,0.0,67.49999999999999,22.5,5.439560439560436,53.099999999999994,36.9,6.300000000000001,19.53,27.27,24.3,12.6,상위 75~90%,상위 90% 초과
202301,예래미반,20210504,가정식,제주 서귀포시 하예동 1830-6번지 1층,27.692307692307693,31.15384615384615,0.0,31.15384615384615,0.0,62.307692307692264,27.692307692307683,24.827586206896548,41.75999999999999,48.24,20.879999999999992,17.64,25.74,14.49,11.25,상위 10% 이하,상위 50~75%
202301,동해수산회센타,20081024,단품요리 전문,제주 제주시 일도일동 1103-3번지 동문공설시장 3동 1.3-2호,3.932584269662916,12.584269662921349,29.8876404494382,23.595505617977523,0.0,46.40449438202246,23.595505617977516,9.885057471264368,43.4,26.6,7.14,12.32,12.88,20.02,17.57,상위 75~90%,상위 50~75%
202301,불닭공장모슬포점,20110328,단품요리 전문,제주 서귀포시 대정읍 하모리 1082-5번지,0.0,0.0,66.93877551020408,3.265306122448976,9.795918367346935,40.81632653061223,39.18367346938776,64.82758620689654,34.96,45.03999999999999,13.2,13.84,28.96,18.48,5.6000000000000005,상위 25~50%,상위 25~50%
202301,탐라요정 신제주점,20210526,가정식,제주 제주시 연동 273-32번지,0.0,0.0,28.636363636363637,0.0,41.36363636363637,46.66666666666666,23.333333333333325,42.12092130518234,40.18,29.82,41.72,19.81,5.32,2.52,0.63,상위 50~75%,상위 50~75%
202301,루스트플레이스칠성로점,20150904,양식,제주 제주시 일도일동 1298-6번지 2층,0.0,17.323943661971832,21.97183098591549,20.704225352112672,0.0,40.56338028169014,19.436619718309853,51.2037037037037,27.479999999999993,32.52,7.56,13.68,22.26,11.52,4.919999999999995,상위 75~90%,상위 25~50%
202301,해다미,20030305,가정식,제주 제주시 용담삼동 505번지 현대아파트상가 105호,0.0,10.0,90.0,0.0,0.0,70.0,30.000000000000004,15.18324607329843,61.8,38.2,7.000000000000001,17.8,20.4,35.0,19.69999999999999,상위 50~75%,상위 90% 초과
202301,갈치관,20220708,단품요리 전문,제주 제주시 애월읍 구엄리 1258-8번지 2층,4.260869565217391,17.043478260869563,22.52173913043478,26.17391304347826,0.0,45.04347826086955,24.956521739130437,2.093301435406692,38.5,31.5,14.63,17.85,19.179999999999993,12.67,5.67,상위 90% 초과,상위 75~90%
202301,통큰코다리,20211111,단품요리 전문,제주 제주시 한림읍 협재리 2021-10번지 1층,3.90243902439024,23.414634146341463,19.512195121951216,33.170731707317074,0.0,40.975609756097555,39.02439024390244,35.90243902439024,45.28,34.72,2.3199999999999923,8.8,21.68,30.08,17.2,상위 25~50%,상위 50~75%
202301,다시또오리,20180420,단품요리 전문,제주 제주시 일도이동 72-6번지,0.0,7.941176470588229,82.05882352941175,0.0,0.0,50.29411764705881,39.705882352941174,80.74766355140187,57.42,32.58,11.52,32.58,26.28,12.06,7.65,상위 50~75%,상위 90% 초과
202301,자매정식,20160525,가정식,제주 제주시 삼도일동 556-7번지 1층,31.343283582089548,37.61194029850746,0.0,1.044776119402981,0.0,66.86567164179102,3.13432835820895,55.81081081081081,49.07,20.93,7.49,20.58,19.74,13.37,8.89,상위 10% 이하,상위 10~25%
202301,김준호의대단한갈비 제주도남점,20210531,단품요리 전문,제주 제주시 도남동 52-4번지 1층,16.0,6.0,36.0,20.0,2.0,48.0,32.0,75.08951406649616,38.08,41.92,5.28,16.72,35.43999999999999,13.44,9.12,상위 10% 이하,상위 25~50%
202301,최남단식당,20210507,가정식,제주 서귀포시 대정읍 하모리 2131-7번지 1층,0.0,12.173913043478256,50.434782608695656,17.39130434782608,0.0,55.652173913043455,24.347826086956516,26.666666666666664,46.0,34.0,2.8000000000000003,7.039999999999999,18.159999999999993,26.4,25.6,상위 90% 초과,상위 90% 초과
202301,파파파,20220502,가정식,제주 제주시 이도이동 1173-20번지 1층,0.0,0.0,51.42857142857142,0.0,38.57142857142856,72.85714285714283,17.142857142857135,63.333333333333336,48.96,41.04,39.86999999999999,30.24,11.52,6.659999999999999,1.8,상위 10~25%,상위 50~75%
202301,릇,20211202,일식,제주 제주시 한경면 저지리 3019-14번지,18.245614035087712,33.68421052631578,9.824561403508769,18.245614035087712,0.0,57.5438596491228,22.456140350877185,9.830508474576272,31.76,48.239999999999995,24.8,24.32,15.84,10.8,4.16,상위 25~50%,상위 25~50%
202301,김밥명가,20130201,분식,제주 서귀포시 서귀동 299-7번지,25.565217391304348,17.652173913043473,6.695652173913038,20.086956521739125,0.0,42.608695652173886,27.39130434782609,44.00430570505921,39.55,30.45,6.72,12.67,20.02,21.63,8.96,상위 10% 이하,상위 10% 이하
202301,동백정원,20200129,단품요리 전문,제주 서귀포시 대포동 1048번지,24.594594594594593,20.81081081081081,0.0,24.594594594594593,0.0,31.216216216216207,38.783783783783775,13.04545454545454,23.59,46.41,18.41,23.729999999999993,13.72,10.71,3.43,상위 25~50%,상위 25~50%
202301,제일성심당,20090224,베이커리,제주 서귀포시 성산읍 고성리 332-8번지,11.98704103671706,6.371490280777535,14.902807775377967,16.738660907127432,0.0,32.397408207343396,17.602591792656586,13.34428248819544,24.1,25.9,7.85,12.55,13.8,10.4,5.4,상위 75~90%,상위 10~25%
202301,미백담,20211230,가정식,제주 서귀포시 안덕면 창천리 153-32번지 1층,0.0,18.18181818181818,81.81818181818183,0.0,0.0,81.81818181818183,18.18181818181818,32.59259259259259,65.6,34.4,13.3,38.29999999999999,24.2,18.8,5.5,상위 50~75%,상위 90% 초과
202301,잇잇,20120217,분식,제주 제주시 이도이동 1186-9번지 오니기리와이규동시청 점,5.326086956521737,15.21739130434782,30.43478260869565,19.02173913043478,0.0,36.52173913043477,33.47826086956521,47.55778894472362,38.01,31.99,24.99,13.579999999999991,16.939999999999998,12.53,1.959999999999993,상위 25~50%,상위 10~25%
202301,제주막창,20161010,단품요리 전문,제주 서귀포시 서귀동 257-15번지,0.0,0.0,77.77777777777777,2.222222222222216,0.0,35.55555555555554,44.44444444444444,49.18367346938776,47.44,32.559999999999995,13.04,16.8,23.6,18.71999999999999,7.84,상위 50~75%,상위 50~75%
202301,성산풍천장어,20161227,가정식,제주 서귀포시 성산읍 고성리 840-1번지,2.222222222222216,20.0,40.0,17.77777777777778,0.0,46.66666666666665,33.33333333333333,53.47480106100796,46.31999999999999,33.68,3.84,8.88,16.8,30.08,20.4,상위 50~75%,상위 75~90%
202301,이화원,20090302,중식,제주 제주시 노형동 2578-2번지,4.038461538461532,20.192307692307686,26.25,19.519230769230766,0.0,30.96153846153845,39.03846153846154,51.51685393258427,45.15,24.85,6.2299999999999995,15.679999999999993,22.33,16.87,8.96,상위 90% 초과,상위 50~75%
202301,동해미락,20070103,단품요리 전문,제주 서귀포시 서귀동 72-1번지,0.0,1.014492753623188,53.768115942028984,15.21739130434782,0.0,41.594202898550705,28.40579710144927,4.514134275618373,41.37,28.63,6.789999999999994,12.11,14.0,23.379999999999992,13.72,상위 90% 초과,상위 90% 초과
202301,어우늘,20210225,가정식,제주 제주시 오라이동 3103-1번지,8.333333333333329,63.33333333333333,0.0,8.333333333333329,0.0,68.33333333333333,11.666666666666664,19.34980494148244,38.32,41.68,4.5600000000000005,19.119999999999997,16.56,21.68,18.08,상위 75~90%,상위 90% 초과
202301,제주할망밥상 표선점,20191108,가정식,제주 서귀포시 표선면 표선리 1010-5번지 1층,13.00884955752212,26.017699115044245,11.76991150442478,19.20353982300885,0.0,47.699115044247776,22.300884955752217,8.56846473029045,38.92,31.08,5.739999999999993,19.88,26.67,11.06,6.65,상위 75~90%,상위 50~75%
202301,피자베이제주점,20200320,피자,제주 제주시 이도이동 398-23번지 1층,1.3559322033898242,9.491525423728808,43.389830508474574,13.559322033898304,12.20338983050847,46.10169491525422,33.89830508474576,69.6828752642706,45.599999999999994,34.4,10.24,17.91999999999999,20.96,22.799999999999997,8.079999999999991,상위 25~50%,상위 25~50%
202301,시키,20211108,일식,제주 제주시 애월읍 하귀1리 189-8번지 1층,1.428571428571424,27.142857142857142,38.57142857142857,12.857142857142856,0.0,34.28571428571427,45.71428571428571,21.5,36.8,43.2,25.12,29.119999999999997,12.4,11.04,2.4,상위 50~75%,상위 50~75%
202301,일번가,20190718,가정식,제주 제주시 삼도이동 1236-3번지 1층,0.0,0.0,86.78571428571429,3.2142857142857126,0.0,51.4285714285714,38.57142857142856,76.72131147540983,67.95,22.05,2.519999999999991,19.53,28.35,25.200000000000003,14.49,상위 25~50%,상위 50~75%
202301,채점석 베이커리 혁신도시점,20161202,베이커리,제주 서귀포시 서호동 1554-4번지,9.59051724137931,8.943965517241379,12.284482758620683,19.18103448275862,0.0,33.72844827586206,16.27155172413792,20.18388791593695,21.1,28.9,5.949999999999999,11.449999999999996,14.9,11.599999999999994,6.1,상위 90% 초과,상위 10~25%
202301,석봉이네,20201208,단품요리 전문,제주 제주시 노형동 758-18번지 1층,22.615384615384617,23.692307692307693,11.846153846153843,11.846153846153843,0.0,61.384615384615365,8.61538461538461,52.20338983050848,43.26,26.74,17.15,12.18,19.389999999999993,17.64,3.57,상위 10% 이하,상위 10~25%
202301,즐겨찾기,20070611,중식,제주 제주시 도련이동 598번지,9.69230769230769,18.461538461538463,17.076923076923077,14.769230769230766,0.0,41.538461538461526,18.461538461538456,52.675709001233045,37.56,22.44,2.94,12.54,20.520000000000003,17.34,6.66,상위 50~75%,상위 25~50%
202301,명륜진사갈비 중문점,20220425,가정식,제주 서귀포시 중문동 1918-4번지 1층,0.0,0.0,54.55882352941177,7.205882352941174,8.235294117647058,38.08823529411764,31.911764705882348,40.30769230769231,44.73,25.27,11.479999999999992,13.789999999999992,24.92,12.74,7.069999999999992,상위 50~75%,상위 50~75%
