기준연월,가맹점명,개설일자,음식점타입,업종,주소,주소_시,이용건수구간,이용금액구간,건당평균이용금액구간,월요일이용건수비중,화요일이용건수비중,수요일이용건수비중,목요일이용건수비중,금요일이용건수비중,토요일이용건수비중,일요일이용건수비중,5시11시이용건수비중,12시13시이용건수비중,14시17시이용건수비중,18시22시이용건수비중,23시4시이용건수비중,현지인이용건수비중,최근12개월남성회원수비중,최근12개월여성회원수비중,최근12개월20대이하회원수비중,최근12개월30대회원수비중,최근12개월40대회원수비중,최근12개월50대회원수비중,최근12개월60대이상회원수비중,주말이용건수비중,평일이용건수비중,정보,위도,경도,재방문율 평균,리뷰키워드_20개
202306,풍전,20100830,음식점,가정식,제주 제주시 연동 276-6번지 대경빌딩,제주시,상위 25~50%,상위 10% 이하,상위 10~25%,0.12,0.09,0.14,0.24,0.09,0.16,0.17,0.08,0.35,0.18,0.4,0.0,0.74,0.64,0.36,0.04,0.17,0.3,0.29,0.2,0.67,0.33,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.4832329,126.4903768,2.0,"[맛있다, 좋다, 깔끔하다, 부드럽다, 굿, 존맛, 탱, 맛집, 최고, 으뜸, 맛있다, 맛, 흡입, 냠냠, 감동, 인정, 훌륭하다, 괜찮다, 만족, 친절하다] 
"
202306,차돌89,20230303,음식점,가정식,제주 제주시 연동 276-3번지 청목더웰연동아파트 지하1층 1호,제주시,상위 75~90%,상위 25~50%,상위 10~25%,0.16,0.23,0.16,0.16,0.1,0.16,0.03,0.0,0.1,0.1,0.55,0.26,0.63,0.66,0.34,0.16,0.27,0.27,0.2,0.1,0.81,0.19,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.4834535,126.4903857,1.08,"차돌, 숙주, 맛있다, 최고, 맛집, 친절하다, 볶음밥,  된장찌개,  고기,  양,  많다,  좋다,  분위기,  무조건,  재방문,  가성비,  강추,  신선하다,  서비스,  만족스럽다 
"
202306,명가일식,20230411,음식점,가정식,제주 제주시 일도일동 1198-1번지,제주시,상위 75~90%,상위 25~50%,상위 10~25%,0.0,0.13,0.19,0.13,0.32,0.06,0.16,0.0,0.29,0.13,0.55,0.03,0.74,0.75,0.25,0.02,0.09,0.29,0.28,0.32,0.77,0.23,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.5139015,126.5288103,1.03,"[신선, 맛있다, 푸짐, 가성비, 친절, 깔끔, 싱싱, 든든, 만족, 푸짐, 넉넉, 괜찮다, 좋다, 최고, 훌륭, 맛집, 추천, 풍성, 푸짐, 다채롭다] 
"
202306,수희식당,20190225,음식점,가정식,제주 서귀포시 서귀동 447번지 서귀동,서귀포시,상위 10~25%,상위 10% 이하,상위 25~50%,0.13,0.12,0.19,0.14,0.17,0.11,0.14,0.25,0.34,0.13,0.28,0.0,0.15,0.51,0.49,0.11,0.21,0.21,0.26,0.2,0.74,0.26,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.24543,126.561275,1.08,"[블루리본, 갈치조림, 맛있다, 푸짐하다, 깔끔하다, 친절하다, 신선하다, 든든하다, 시원하다, 부드럽다, 녹진하다, 담백하다, 슴슴하다, 정갈하다, 맛집, 추천, 재방문, 만족, 가성비, 넉넉하다] 
"
202306,릇,20211202,음식점,일식,제주 제주시 한경면 저지리 3019-14번지,제주시,상위 50~75%,상위 90% 초과(하위 10% 이하),상위 50~75%,0.08,0.0,0.25,0.18,0.15,0.1,0.25,0.2,0.42,0.3,0.08,0.0,0.16,0.42,0.58,0.26,0.29,0.24,0.14,0.06,0.65,0.35,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.3188653,126.2689669,1.06,"[맛있다, 깔끔하다, 친절하다, 훈남, 맛깔, 고소하다, 바삭바삭, 푸짐하다, 정갈하다,  특별하다,  독특하다,  신선하다,  예쁘다,  분위기,  만족,  행복,  추천,  재방문,  감사,  별미] 
"
202306,우당도서관구내식당,20201014,간단음식/패스트푸드,구내식당/푸드코트,제주 제주시 건입동 318번지 1층,제주시,상위 10% 이하,상위 50~75%,상위 90% 초과(하위 10% 이하),0.0,0.14,0.18,0.16,0.15,0.2,0.17,0.28,0.38,0.23,0.11,0.0,0.78,0.54,0.46,0.11,0.18,0.4,0.22,0.1,0.64,0.36,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.5153518,126.5488908,2.04,"[가성비, 맛있다, 착하다, 푸짐하다, 혜자, 저렴하다, 굿, 최고, 맛집, 짱, 넘치다, 만족스럽다, 좋다, 훌륭하다, 친절하다, 넉넉하다, 시원하다, 싹싹, 든든하다, 푸짐하다] 
"
202306,이로운술상,20210317,음식점,가정식,제주 제주시 조천읍 함덕리 1261번지 1층,제주시,상위 50~75%,상위 25~50%,상위 25~50%,0.19,0.0,0.12,0.1,0.16,0.22,0.22,0.0,0.0,0.0,0.74,0.26,0.42,0.58,0.42,0.19,0.38,0.29,0.12,0.02,0.57,0.43,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.5414638,126.6645853,1.06,"[통 골뱅이 찜, 맛있다, 푸짐하다, 신선하다, 가성비, 웨이팅, 분위기, 친절하다, 싱싱하다, 맛집, 함덕, 제주, 술집, 해산물, 꼼장어, 연탄 불고기, 닭똥집, 최고, 강추, 만족] 
"
202306,백번,20100210,음식점,단품요리 전문,제주 제주시 애월읍 애월리 1584-4번지,제주시,상위 75~90%,상위 50~75%,상위 25~50%,0.16,0.09,0.19,0.06,0.09,0.22,0.19,0.0,0.03,0.16,0.81,0.0,0.19,0.55,0.45,0.23,0.2,0.24,0.2,0.13,0.59,0.41,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.4643532,126.3199555,1.12,"흑돼지, 김치찜, 맛있다, 푸짐하다, 맛집, 친절, 깔끔, 든든하다, 싱싱, 쫄깃, 쫀득, 만족, 추천, 가성비, 해산물, 전복, 문어, 곱창전골, 밑반찬, 숙소 
"
202306,본죽엔비빔밥카페 제주강정점,20171121,음식점,가정식,제주 서귀포시 강정동 208-1번지 1층 103호,서귀포시,상위 25~50%,상위 75~90%,상위 75~90%,0.26,0.15,0.22,0.15,0.11,0.1,0.0,0.24,0.19,0.27,0.3,0.0,0.63,0.52,0.48,0.06,0.31,0.38,0.18,0.07,0.9,0.1,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.2528144,126.5026683,2.2,"[친절, 맛있다, 깔끔, 기분 좋다, 굿, 좋다, 챙기다, 덕분, 만족, 맛, 건강, 든든, 편리, 푸짐, 넉넉,  따뜻, 배부르다, 정성, 푸짐, 깔끔] 
"
202306,써브웨이제주시청점,20180814,간단음식/패스트푸드,샌드위치/토스트,제주 제주시 이도이동 1010번지 1호 ~2층,제주시,상위 10% 이하,상위 10~25%,상위 90% 초과(하위 10% 이하),0.14,0.14,0.15,0.17,0.14,0.14,0.12,0.17,0.26,0.26,0.31,0.0,0.77,0.41,0.59,0.36,0.28,0.2,0.13,0.03,0.74,0.26,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.4988063,126.5294997,2.24,"[맛있다, 엄청, 맛, 특별하다, 친절하다, 폴드포크, 굿, 신선하다, 깔끔하다, 넓다, 푸짐하다, 배부르다, 든든하다, 맛집, 감동, 중독, 잊다, 최고, 행복하다, 즐겁다] 
"
202306,24시뼈다귀탕중문점,20180424,음식점,단품요리 전문,제주 서귀포시 중문동 2439-1번지 1층,서귀포시,상위 25~50%,상위 25~50%,상위 50~75%,0.13,0.14,0.22,0.11,0.11,0.17,0.12,0.17,0.26,0.28,0.28,0.0,0.54,0.69,0.31,0.06,0.18,0.35,0.27,0.13,0.71,0.29,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.2501242,126.4305751,1.48,"[맛있다, 최고, 국물, 뼈, 고기, 콩나물, 듬뿍, 푸짐, 깔끔, 시원, 진하다, 부드럽다, 
  매콤, 얼큰, 술안주, 해장, 든든, 볶음밥, 친절, 가성비] 
"
202306,멍텅구리식당,20230217,음식점,단품요리 전문,제주 제주시 도남동 917-19번지,제주시,상위 25~50%,상위 10~25%,상위 25~50%,0.15,0.23,0.09,0.16,0.11,0.14,0.12,0.0,0.0,0.08,0.59,0.32,0.83,0.76,0.24,0.05,0.18,0.22,0.38,0.17,0.74,0.26,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.4973387,126.5263346,1.2,"[최고, 맛있다, 굿, 신선하다, 부들부들, 쫄깃, 푸짐, 많다, 크다, 넉넉, 든든, 친절, 좋다, 정겨운, 편안, 깔끔, 싱싱, 푸짐, 만족, 만원] 
"
202306,동해수산회센타,20081024,음식점,단품요리 전문,제주 제주시 일도일동 1103-3번지 동문공설시장 3동 1.3-2호,제주시,상위 25~50%,상위 25~50%,상위 25~50%,0.12,0.09,0.17,0.1,0.13,0.28,0.13,0.14,0.27,0.22,0.37,0.0,0.17,0.63,0.37,0.09,0.16,0.18,0.27,0.3,0.6,0.4,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.5119549,126.5280087,1.04,"[가성비, 푸짐, 신선, 맛있다, 친절, 만족, 배부르다, 다양, 싱싱, 큼직, 도톰, 깔끔, 시원, 녹진, 푸짐, 넉넉, 든든, 푸짐, 풍성, 흡족] 
"
202306,아우스,20161205,음식점,양식,제주 제주시 아라일동 6147번지 1층,제주시,상위 90% 초과(하위 10% 이하),상위 50~75%,상위 10~25%,0.25,0.0,0.0,0.19,0.0,0.12,0.44,0.0,0.25,0.12,0.62,0.0,0.75,0.34,0.66,0.27,0.45,0.19,0.05,0.03,0.44,0.56,"202306 기준 '랍씨네'(주소: 제주 서귀포시 성산읍 고성리 559-17번지 1층)은/는 20221116에 개설되었습니다. 음식점 타입은 음식점이며 단품요리 전문 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.23%, 14~17시 0.38%, 18~22시 0.38%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.08, 화요일 0.08, 수요일 0.23, 목요일 0.08, 금요일 0.15, 토요일 0.23, 일요일 0.15입니다. 평일 0.38, 주말0.62현지인 이용 비중은 0.03입니다. 최근 12개월간 남성 회원 비중은 0.62, 여성 회원 비중은 0.38 입니다. 연령대별 회원 비중은 20대 이하 0.23, 30대 0.25, 40대 0.2, 50대 0.27, 60대 이상 0.05입니다. 이 가맹점의 이용 건수 구간은 6_90% 초과(하위 10% 이하)이며, 이용 금액 구간은 4_50~75%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.28 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: 랍스터, 해산물, 맛, 뷰, 신선, 싱싱, 맛있다, 최고, 강추, 친절, 분위기, 만족, 푸짐, 양, 넉넉,  행복, 힐링, 멋지다, 특별, 가격 
",33.4723927,126.5468949,1.68,"[디저트, 맛있다, 훌륭하다, 최고, 좋다, 예쁘다, 멋있다, 분위기, 친절하다, 만족스럽다, 감동, 행복, 고급스럽다, 맛집, 퀄리티, 서비스, 빵, 케이크, 와인, 커피] 
"
