기준연월,가맹점명,개설일자,음식점타입,업종,주소,주소_시,이용건수구간,이용금액구간,건당평균이용금액구간,월요일이용건수비중,화요일이용건수비중,수요일이용건수비중,목요일이용건수비중,금요일이용건수비중,토요일이용건수비중,일요일이용건수비중,5시11시이용건수비중,12시13시이용건수비중,14시17시이용건수비중,18시22시이용건수비중,23시4시이용건수비중,현지인이용건수비중,최근12개월남성회원수비중,최근12개월여성회원수비중,최근12개월20대이하회원수비중,최근12개월30대회원수비중,최근12개월40대회원수비중,최근12개월50대회원수비중,최근12개월60대이상회원수비중,주말이용건수비중,평일이용건수비중,정보,위도,경도,재방문율 평균,리뷰키워드_20개
202302,언니식탁,20210210,음식점,가정식,제주 제주시 애월읍 신엄리 2485-7번지 1층 102호,제주시,상위 50~75%,상위 75~90%,상위 50~75%,0.16,0.24,0.0,0.13,0.21,0.08,0.18,0.37,0.47,0.16,0.0,0.0,0.14,0.41,0.59,0.28,0.35,0.19,0.14,0.04,0.74,0.26,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.4721445,126.365383,1.34,"[갈치덮밥, 꼬꼬덮밥, 맛있다, 친절하다, 깔끔하다, 분위기, 좋다, 예쁘다, 정성, 푸짐하다, 넉넉하다, 아늑하다,  재방문, 추천,  최고,  만족,  행복,  시원하다,  싱그럽다,  세심하다] "
202302,썬데이지,20220920,음식점,단품요리 전문,제주 서귀포시 남원읍 남원리 1398-8번지 1층,서귀포시,상위 50~75%,상위 90% 초과(하위 10% 이하),상위 50~75%,0.3,0.0,0.12,0.21,0.03,0.06,0.27,0.21,0.3,0.27,0.21,0.0,0.18,0.43,0.57,0.2,0.38,0.22,0.17,0.04,0.67,0.33,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.2754264,126.7093117,1.3," 제주도 맛집 키워드:맛 : 맛있다, 맛, 최고, 꿀맛,  강추, 짱, 넘다,  고소하다,  부드럽다,  싱싱하다,  상큼,  조화,  행복,  풍부,  독특,  정성,  정갈,  깔끔,  향만족도 : 만족, 좋다,  최고,  행복,  편안,  좋아하다,  감사,  힐링,  추억,  기분 좋다,  좋은,  만족스럽다,  괜찮다,  좋은,  멋지다,  기대,  만족하다,  너무 좋다,  완전,  짱서비스 : 친절, 챙기다,  주문,  나오다,  직원,  사장,  친절하다,  감사,  주차,  개선분위기 : 깔끔,  예쁘다,  좋다,  분위기,  멋지다,  아기자기,  환하다,  여유롭다,  시원,  탁 트이다,  넓다,  편안,  인테리어,  뷰,  테라스,  멋,  느낌,  사진,  인스타 감성,  청결음식량: 푸짐,  많다,  넉넉,  가볍다,  적당,  넉넉,  푸다 "
202302,반올림피자샵노형점,20170307,간단음식/패스트푸드,피자,제주 제주시 노형동 2431-1번지 1층,제주시,상위 75~90%,상위 90% 초과(하위 10% 이하),상위 50~75%,0.13,0.13,0.09,0.04,0.26,0.3,0.04,0.04,0.13,0.35,0.48,0.0,0.75,0.58,0.42,0.11,0.17,0.3,0.33,0.09,0.65,0.35,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.4837723,126.4682037,1.17,"[맛있다, 존맛, 탱, 굿굿, 굿, 최고, 맛남, 맛, 좋다, 훌륭하다, 묵직하다, 아쉽다, 양도 많다,  넉넉하다, 배부르다,  느끼하다, 빵 희다, 빵 느낌,  친절하다, 빠르다] "
202302,마음에온,20190621,음식점,단품요리 전문,제주 제주시 일도일동 1301-4번지 1층,제주시,상위 10~25%,상위 50~75%,상위 90% 초과(하위 10% 이하),0.18,0.14,0.17,0.17,0.0,0.16,0.18,0.08,0.29,0.52,0.1,0.0,0.26,0.29,0.71,0.49,0.3,0.1,0.09,0.02,0.65,0.35,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.5145682,126.5259651,1.02," 제주도 맛집 키워드:맛 : 맛있다, 꿀맛, 최고, 강추, 맛집, 녹차, 곶감, 르뱅쿠키, 디저트, 꼬수미라떼, 수정과, 식혜, 라떼, 커피, 차, 팥빙수, 말차, 호떡, 약과, 만족도:  만족, 행복, 좋다, 힐링, 넘다, 괜찮다, 추천, 최고, 서비스: 친절, 분위기:  분위기, 아늑, 조용, 편안, 예쁘다, 옥,  음식량: 넉넉, "
202302,카훼리,20070424,음식점,단품요리 전문,제주 제주시 용담삼동 1137-1번지,제주시,상위 90% 초과(하위 10% 이하),상위 10~25%,상위 10% 이하,0.16,0.05,0.05,0.05,0.32,0.21,0.16,0.0,0.0,0.05,0.95,0.0,0.12,0.55,0.45,0.05,0.08,0.21,0.4,0.26,0.63,0.37,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.5196483,126.4985293,1.04,"[맛있다, 신선하다, 싱싱하다, 깔끔하다, 좋다, 최고, 굿, 만족, 맘에 들다, 탱글, 훌륭, 일품, 괜찮다, 맛나다, 고소하다, 비릿, 짜다, 맵다, 덜하다, 밍밍하다] "
202302,우지커피 제주중문점,20220602,커피/차/베이커리,커피,제주 서귀포시 중문동 2113-4번지 1호 2층,서귀포시,상위 10% 이하,상위 75~90%,상위 90% 초과(하위 10% 이하),0.13,0.12,0.12,0.14,0.17,0.15,0.16,0.28,0.18,0.22,0.31,0.01,0.47,0.51,0.49,0.3,0.32,0.23,0.12,0.03,0.69,0.31,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.2521438,126.422697,3.2,"[커피, 맛있다, 굿, 좋다, 친절하다, 맛, 가격, 저렴하다, 가성비, 깔끔하다, 깨끗하다, 분위기, 숙소, 가깝다, 편안하다, 즐겁다, 맛집, 추천, 괜찮다, 싱겁다] 
"
202302,한가네흑돼지냉면전문점,20160728,음식점,단품요리 전문,제주 서귀포시 서호동 232-1번지,서귀포시,상위 75~90%,상위 10~25%,상위 10% 이하,0.12,0.06,0.12,0.09,0.06,0.28,0.25,0.0,0.16,0.12,0.72,0.0,0.2,0.57,0.43,0.04,0.12,0.27,0.3,0.28,0.47,0.53,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.2507194,126.5248046,1.04,"[흑돼지, 맛있다, 굿, 친절하다, 넓다, 깔끔하다, 넉넉하다, 뷰, 좋다, 최고, 맛집, 겹살, 조림, 돼지고기, 맛, 만족, 서비스, 분위기, 양, 가격] "
202302,우정곱창 연동점,20201201,음식점,단품요리 전문,제주 제주시 연동 1515-8번지 1층,제주시,상위 50~75%,상위 25~50%,상위 10~25%,0.0,0.2,0.11,0.14,0.26,0.17,0.11,0.0,0.0,0.03,0.97,0.0,0.83,0.56,0.44,0.13,0.24,0.34,0.23,0.05,0.71,0.29,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.4775521,126.4888523,1.2,"[곱창, 대창, 막창, 염통, 볶음밥, 맛있다, 친절하다, 깔끔하다, 신선하다, 푸짐하다, 넉넉하다, 양, 많다, 맛, 서비스, 좋다, 분위기, 괜찮다, 만족, 추천] "
202302,남문숯불바베큐앤치킨신촌점,20210824,간단음식/패스트푸드,치킨,제주 제주시 조천읍 신촌리 2573-2번지 1층,제주시,상위 50~75%,상위 90% 초과(하위 10% 이하),상위 50~75%,0.09,0.27,0.21,0.12,0.15,0.15,0.0,0.0,0.0,0.03,0.91,0.06,0.75,0.63,0.37,0.07,0.16,0.48,0.21,0.08,0.85,0.15,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.5336166,126.6186401,1.62,"숯불 바베큐, 맛있다, 친절하다, 깔끔하다, 맵다, 담백하다, 굿, 최고, 좋다, 가성비, 푸짐하다, 양 많다, 부드럽다, 만족스럽다, 옛날 맛, 술술, 벌컥벌컥, 계란찜, 닭갈비, 후라이드, 기름 지지도, 양념, 소금 구이, 괜찮다, 아쉽다 
"
202302,드롭탑제주삼성점,20171113,커피/차/베이커리,커피,제주 제주시 이도일동 1289-18번지 1호 ~2층,제주시,상위 10~25%,상위 90% 초과(하위 10% 이하),상위 90% 초과(하위 10% 이하),0.19,0.16,0.14,0.19,0.15,0.1,0.07,0.22,0.43,0.28,0.07,0.0,0.72,0.41,0.59,0.24,0.28,0.25,0.16,0.07,0.84,0.16,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.5039949,126.5270605,1.58,"[넓다, 쾌적하다, 친절하다, 맛있다, 좋다, 깔끔하다, 조용하다, 분위기, 맛집, 커피, 샌드위치, 딸기, 빵, 라떼, 핫도그, 메뉴, 아늑하다, 싱싱하다, 푸짐하다, 편안하다] "
202302,보물선,20120731,음식점,가정식,제주 제주시 용담일동 424번지,제주시,상위 75~90%,상위 10~25%,상위 10% 이하,0.05,0.1,0.0,0.14,0.14,0.38,0.19,0.0,0.05,0.1,0.81,0.05,0.37,0.59,0.41,0.22,0.32,0.26,0.16,0.03,0.43,0.57,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.5170256,126.5155564,1.0,"[신선, 맛있다, 친절, 좋다, 푸짐, 가성비, 서비스, 분위기, 뷰, 해산물, 모듬회, 백숙, 맥주, 튀김, 매운탕, 술, 찬, 회, 고등어, 한치] 
"
202302,달리는커피 제주노형점,20220502,커피/차/베이커리,커피,제주 제주시 노형동 3802-2번지 1층,제주시,상위 50~75%,상위 75~90%,상위 75~90%,0.28,0.21,0.14,0.11,0.19,0.07,0.0,0.14,0.39,0.44,0.04,0.0,0.74,0.37,0.63,0.25,0.26,0.36,0.12,0.01,0.93,0.07,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.4810266,126.476504,1.36,"[맛있다, 최고, 굿, 맛, 존맛, 탱, 낭만, 신선, 풍부, 가성비, 친절, 푸짐, 넉넉, 양, 많다, 싸다, 좋다, 괜찮다, 인생, 혜자] 
"
202302,무스비,20170928,음식점,단품요리 전문,제주 제주시 이도이동 2009-11번지 1층,제주시,상위 75~90%,상위 75~90%,상위 25~50%,0.12,0.17,0.08,0.29,0.17,0.12,0.04,0.0,0.0,0.0,0.71,0.29,0.76,0.67,0.33,0.12,0.26,0.37,0.17,0.08,0.83,0.17,"202302 기준 '사계흑돼지산방산본점'(주소: 제주 서귀포시 안덕면 사계리 933-3번지 1층)은/는 20220415에 개설되었습니다. 음식점 타입은 음식점이며 가정식 업종입니다. 이용 시간대별 비중은 5~11시 0.0%, 12~13시 0.0%, 14~17시 0.07%, 18~22시 0.93%, 23~4시 0.0%입니다. 요일별 이용 비중은 월요일 0.1, 화요일 0.28, 수요일 0.0, 목요일 0.17, 금요일 0.1, 토요일 0.24, 일요일 0.1입니다. 평일 0.34, 주말0.66현지인 이용 비중은 0.08입니다. 최근 12개월간 남성 회원 비중은 0.53, 여성 회원 비중은 0.47 입니다. 연령대별 회원 비중은 20대 이하 0.13, 30대 0.28, 40대 0.28, 50대 0.21, 60대 이상 0.1입니다. 이 가맹점의 이용 건수 구간은 5_75~90%이며, 이용 금액 구간은 3_25~50%입니다. 건당 평균 이용 금액 구간은 1_상위 10% 이하입니다. 해당 가맹점의 고객 평균 재방문율은 1.0 입니다. 해당 가맹점에 대한 이용객의 리뷰 키워드는 다음과 같습니다: [흑돼지, 맛있다, 뷰, 친절하다, 분위기, 좋다, 만족, 넘다, 깔끔하다, 시원하다, 넓다, 푸짐하다, 맛집, 
  최고, 엄청, 든든하다, 깨끗하다, 서비스, 쾌적하다, 기분] 
",33.4898534,126.5371187,1.0,"[분위기, 조용하다, 대화, 술, 안주, 맛있다, 친절하다, 기분, 좋다, 음식, 양, 많다, 치맥, 마음, 방문, 친구, 덕분, 테이블, 식당, 행복하다] "
