관광지명,주소,주소_시,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
끄라비펜션,제주특별자치도 서귀포시 토평로148번길 28 (토평동),서귀포시,숙박,숙박,숙박시설,펜션,278.0,3.0,26.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,"'끄라비펜션'은/는 제주특별자치도 서귀포시 토평로148번길 28 (토평동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(3.0) 동안 총 278.0명의 방문자를 기록했습니다. 6월 한 달 동안 26.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 3.0명, 수요일 2.0명, 목요일 5.0명, 금요일 4.0명, 토요일 4.0명, 일요일 3.0명입니다.",33.279433,126.5914359
노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 ,서귀포시,관광지,인문(문화/예술/역사),휴양관광지,공원,3274.0,3.0,474.0,64.0,61.0,96.0,76.0,67.0,49.0,61.0,"'노리매공원'은/는 제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(3.0) 동안 총 3274.0명의 방문자를 기록했습니다. 6월 한 달 동안 474.0명이 방문했습니다. 요일별 방문자수는 월요일 64.0명, 화요일 61.0명, 수요일 96.0명, 목요일 76.0명, 금요일 67.0명, 토요일 49.0명, 일요일 61.0명입니다.",33.2831505,126.2873239
노을담은뜨락,제주특별자치도 서귀포시 대정읍 노을해안로 416 ,서귀포시,숙박,숙박,숙박시설,펜션,269.0,3.0,29.0,6.0,4.0,2.0,5.0,5.0,4.0,3.0,"'노을담은뜨락'은/는 제주특별자치도 서귀포시 대정읍 노을해안로 416 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(3.0) 동안 총 269.0명의 방문자를 기록했습니다. 6월 한 달 동안 29.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 4.0명, 수요일 2.0명, 목요일 5.0명, 금요일 5.0명, 토요일 4.0명, 일요일 3.0명입니다.",33.25624,126.1903353
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,3.0,165.0,25.0,21.0,32.0,33.0,23.0,15.0,16.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(3.0) 동안 총 2082.0명의 방문자를 기록했습니다. 6월 한 달 동안 165.0명이 방문했습니다. 요일별 방문자수는 월요일 25.0명, 화요일 21.0명, 수요일 32.0명, 목요일 33.0명, 금요일 23.0명, 토요일 15.0명, 일요일 16.0명입니다.",33.4877543819398,126.490293916618
다인리조트,제주특별자치도 제주시 애월읍 애월해안로 400-9 ,제주시,숙박,숙박,숙박시설,펜션,405.0,3.0,47.0,10.0,5.0,8.0,5.0,10.0,5.0,4.0,"'다인리조트'은/는 제주특별자치도 제주시 애월읍 애월해안로 400-9 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(3.0) 동안 총 405.0명의 방문자를 기록했습니다. 6월 한 달 동안 47.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 5.0명, 수요일 8.0명, 목요일 5.0명, 금요일 10.0명, 토요일 5.0명, 일요일 4.0명입니다.",33.4714919,126.351163
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,제주시,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,3.0,47.0,4.0,6.0,8.0,4.0,7.0,9.0,9.0,"'답다니탑망대'은/는 제주특별자치도 제주시 우도면 우도해안길 602 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 건축/조형물, 소분류: 유명건물입니다. 해당 관광지는 기준월(3.0) 동안 총 713.0명의 방문자를 기록했습니다. 6월 한 달 동안 47.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 6.0명, 수요일 8.0명, 목요일 4.0명, 금요일 7.0명, 토요일 9.0명, 일요일 9.0명입니다.",33.524420713702,126.952546624477
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,3.0,100.0,12.0,14.0,23.0,17.0,13.0,11.0,10.0,"'대정향교'은/는 제주특별자치도 서귀포시 안덕면 향교로 165-17 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(3.0) 동안 총 1020.0명의 방문자를 기록했습니다. 6월 한 달 동안 100.0명이 방문했습니다. 요일별 방문자수는 월요일 12.0명, 화요일 14.0명, 수요일 23.0명, 목요일 17.0명, 금요일 13.0명, 토요일 11.0명, 일요일 10.0명입니다.",33.2394319,126.2883184
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,제주시,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,3.0,161.0,16.0,22.0,36.0,30.0,23.0,13.0,21.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(3.0) 동안 총 1675.0명의 방문자를 기록했습니다. 6월 한 달 동안 161.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 22.0명, 수요일 36.0명, 목요일 30.0명, 금요일 23.0명, 토요일 13.0명, 일요일 21.0명입니다.",33.4099506881118,126.36573023443
돈내코힐리조트,제주특별자치도 서귀포시 돈내코로 180 (상효동),서귀포시,숙박,숙박,숙박시설,게스트하우스,422.0,3.0,43.0,4.0,9.0,5.0,5.0,8.0,5.0,7.0,"'돈내코힐리조트'은/는 제주특별자치도 서귀포시 돈내코로 180 (상효동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(3.0) 동안 총 422.0명의 방문자를 기록했습니다. 6월 한 달 동안 43.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 9.0명, 수요일 5.0명, 목요일 5.0명, 금요일 8.0명, 토요일 5.0명, 일요일 7.0명입니다.",33.3029060234627,126.578504215518
동박생이,제주특별자치도 제주시 구좌읍 월정1길 89 ,제주시,숙박,숙박,숙박시설,펜션,398.0,3.0,40.0,3.0,6.0,9.0,5.0,10.0,2.0,5.0,"'동박생이'은/는 제주특별자치도 제주시 구좌읍 월정1길 89 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(3.0) 동안 총 398.0명의 방문자를 기록했습니다. 6월 한 달 동안 40.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 6.0명, 수요일 9.0명, 목요일 5.0명, 금요일 10.0명, 토요일 2.0명, 일요일 5.0명입니다.",33.5584132,126.792853
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,3.0,98.0,16.0,19.0,15.0,11.0,22.0,9.0,6.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(3.0) 동안 총 741.0명의 방문자를 기록했습니다. 6월 한 달 동안 98.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 19.0명, 수요일 15.0명, 목요일 11.0명, 금요일 22.0명, 토요일 9.0명, 일요일 6.0명입니다.",33.5120308,126.5349279
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,3.0,38.0,4.0,5.0,6.0,5.0,6.0,4.0,8.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(3.0) 동안 총 619.0명의 방문자를 기록했습니다. 6월 한 달 동안 38.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 5.0명, 수요일 6.0명, 목요일 5.0명, 금요일 6.0명, 토요일 4.0명, 일요일 8.0명입니다.",33.3810152,126.2411754
라헨느리조트,제주특별자치도 제주시 명림로 384 ,제주시,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,3.0,47.0,5.0,4.0,7.0,9.0,15.0,2.0,5.0,"'라헨느리조트'은/는 제주특별자치도 제주시 명림로 384 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(3.0) 동안 총 364.0명의 방문자를 기록했습니다. 6월 한 달 동안 47.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 4.0명, 수요일 7.0명, 목요일 9.0명, 금요일 15.0명, 토요일 2.0명, 일요일 5.0명입니다.",33.4521555,126.6155076
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),제주시,관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,3.0,84.0,15.0,14.0,16.0,13.0,12.0,8.0,6.0,"'맥파이브루어리'은/는 제주특별자치도 제주시 동회천1길 23 (회천동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 식음료입니다. 해당 관광지는 기준월(3.0) 동안 총 823.0명의 방문자를 기록했습니다. 6월 한 달 동안 84.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 14.0명, 수요일 16.0명, 목요일 13.0명, 금요일 12.0명, 토요일 8.0명, 일요일 6.0명입니다.",33.503206117821,126.61717764321
명월성지,제주특별자치도 제주시 한림읍 명월리 2236 ,제주시,관광지,인문(문화/예술/역사),역사관광지,성,1048.0,3.0,132.0,21.0,29.0,14.0,16.0,25.0,14.0,13.0,"'명월성지'은/는 제주특별자치도 제주시 한림읍 명월리 2236 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(3.0) 동안 총 1048.0명의 방문자를 기록했습니다. 6월 한 달 동안 132.0명이 방문했습니다. 요일별 방문자수는 월요일 21.0명, 화요일 29.0명, 수요일 14.0명, 목요일 16.0명, 금요일 25.0명, 토요일 14.0명, 일요일 13.0명입니다.",33.4004982,126.2609256
물고기나무게스트하우스,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14 ,서귀포시,숙박,숙박,숙박시설,펜션,315.0,3.0,31.0,5.0,4.0,4.0,6.0,6.0,4.0,2.0,"'물고기나무게스트하우스'은/는 제주특별자치도 서귀포시 성산읍 중산간동로 4204-14 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(3.0) 동안 총 315.0명의 방문자를 기록했습니다. 6월 한 달 동안 31.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 4.0명, 수요일 4.0명, 목요일 6.0명, 금요일 6.0명, 토요일 4.0명, 일요일 2.0명입니다.",33.3789432,126.8407648
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,3.0,84.0,12.0,8.0,16.0,13.0,17.0,11.0,7.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(3.0) 동안 총 987.0명의 방문자를 기록했습니다. 6월 한 달 동안 84.0명이 방문했습니다. 요일별 방문자수는 월요일 12.0명, 화요일 8.0명, 수요일 16.0명, 목요일 13.0명, 금요일 17.0명, 토요일 11.0명, 일요일 7.0명입니다.",33.4642593,126.3965364
밀레니엄빌,제주특별자치도 서귀포시 보목로64번길 196 ,서귀포시,숙박,숙박,숙박시설,펜션,129.0,3.0,13.0,0.0,3.0,1.0,2.0,2.0,1.0,4.0,"'밀레니엄빌'은/는 제주특별자치도 서귀포시 보목로64번길 196 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(3.0) 동안 총 129.0명의 방문자를 기록했습니다. 6월 한 달 동안 13.0명이 방문했습니다. 요일별 방문자수는 월요일 0.0명, 화요일 3.0명, 수요일 1.0명, 목요일 2.0명, 금요일 2.0명, 토요일 1.0명, 일요일 4.0명입니다.",33.2451899,126.5899481
바다해호텔,제주특별자치도 서귀포시 천지연로 3-1 (서귀동),서귀포시,숙박,숙박,숙박시설,게스트하우스,552.0,3.0,80.0,9.0,12.0,14.0,15.0,13.0,5.0,12.0,"'바다해호텔'은/는 제주특별자치도 서귀포시 천지연로 3-1 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(3.0) 동안 총 552.0명의 방문자를 기록했습니다. 6월 한 달 동안 80.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 12.0명, 수요일 14.0명, 목요일 15.0명, 금요일 13.0명, 토요일 5.0명, 일요일 12.0명입니다.",33.2414444,126.565685
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,3.0,1257.0,157.0,122.0,218.0,315.0,182.0,113.0,150.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(3.0) 동안 총 13913.0명의 방문자를 기록했습니다. 6월 한 달 동안 1257.0명이 방문했습니다. 요일별 방문자수는 월요일 157.0명, 화요일 122.0명, 수요일 218.0명, 목요일 315.0명, 금요일 182.0명, 토요일 113.0명, 일요일 150.0명입니다.",33.3051258,126.3872587
백제사,제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍),제주시,관광지,인문(문화/예술/역사),역사관광지,사찰,432.0,3.0,46.0,5.0,3.0,7.0,6.0,10.0,6.0,9.0,"'백제사'은/는 제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(3.0) 동안 총 432.0명의 방문자를 기록했습니다. 6월 한 달 동안 46.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 3.0명, 수요일 7.0명, 목요일 6.0명, 금요일 10.0명, 토요일 6.0명, 일요일 9.0명입니다.",33.4487759,126.4242169
백패커스홈,제주특별자치도 서귀포시 중정로 24-7 (서귀동),서귀포시,숙박,숙박,숙박시설,게스트하우스,315.0,3.0,27.0,6.0,3.0,5.0,5.0,3.0,0.0,5.0,"'백패커스홈'은/는 제주특별자치도 서귀포시 중정로 24-7 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(3.0) 동안 총 315.0명의 방문자를 기록했습니다. 6월 한 달 동안 27.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 3.0명, 수요일 5.0명, 목요일 5.0명, 금요일 3.0명, 토요일 0.0명, 일요일 5.0명입니다.",33.2472869,126.5590809
법화사,제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,사찰,1620.0,3.0,141.0,21.0,21.0,15.0,16.0,28.0,23.0,17.0,"'법화사'은/는 제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(3.0) 동안 총 1620.0명의 방문자를 기록했습니다. 6월 한 달 동안 141.0명이 방문했습니다. 요일별 방문자수는 월요일 21.0명, 화요일 21.0명, 수요일 15.0명, 목요일 16.0명, 금요일 28.0명, 토요일 23.0명, 일요일 17.0명입니다.",33.2651982,126.4577155
별방진,제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍),제주시,관광지,인문(문화/예술/역사),역사관광지,성,2260.0,3.0,455.0,66.0,53.0,65.0,88.0,71.0,47.0,65.0,"'별방진'은/는 제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(3.0) 동안 총 2260.0명의 방문자를 기록했습니다. 6월 한 달 동안 455.0명이 방문했습니다. 요일별 방문자수는 월요일 66.0명, 화요일 53.0명, 수요일 65.0명, 목요일 88.0명, 금요일 71.0명, 토요일 47.0명, 일요일 65.0명입니다.",33.5264493,126.8830512
보롬왓,제주특별자치도 서귀포시 번영로 2350-104 ,서귀포시,관광지,인문(문화/예술/역사),산업관광지,기타,17967.0,3.0,1148.0,188.0,154.0,176.0,202.0,183.0,105.0,140.0,"'보롬왓'은/는 제주특별자치도 서귀포시 번영로 2350-104 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 기타입니다. 해당 관광지는 기준월(3.0) 동안 총 17967.0명의 방문자를 기록했습니다. 6월 한 달 동안 1148.0명이 방문했습니다. 요일별 방문자수는 월요일 188.0명, 화요일 154.0명, 수요일 176.0명, 목요일 202.0명, 금요일 183.0명, 토요일 105.0명, 일요일 140.0명입니다.",33.4134884,126.7525669
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,3.0,83.0,17.0,7.0,15.0,15.0,11.0,8.0,10.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(3.0) 동안 총 786.0명의 방문자를 기록했습니다. 6월 한 달 동안 83.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 7.0명, 수요일 15.0명, 목요일 15.0명, 금요일 11.0명, 토요일 8.0명, 일요일 10.0명입니다.",33.4436616234369,126.293059624787
불탑사,제주특별자치도 제주시 원당로16길 41 (삼양일동),제주시,관광지,인문(문화/예술/역사),역사관광지,사찰,821.0,3.0,69.0,10.0,10.0,12.0,13.0,8.0,12.0,4.0,"'불탑사'은/는 제주특별자치도 제주시 원당로16길 41 (삼양일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(3.0) 동안 총 821.0명의 방문자를 기록했습니다. 6월 한 달 동안 69.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 10.0명, 수요일 12.0명, 목요일 13.0명, 금요일 8.0명, 토요일 12.0명, 일요일 4.0명입니다.",33.5290725932684,126.598418345536
