관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,6월 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수
에코랜드테마파크,제주특별자치도 제주시 조천읍 번영로 1278-169 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,14927.0,6.0,999.0,165.0,122.0,146.0,228.0,163.0,82.0,93.0
연대포구,제주특별자치도 제주시 연대마을길 34-10 (외도이동),관광지,자연,자연관광지,항구/포구,428.0,6.0,40.0,6.0,2.0,4.0,9.0,8.0,8.0,3.0
예술공간이아,제주특별자치도 제주시 중앙로14길 21 ,문화시설,인문(문화/예술/역사),체험관광지,이색체험,571.0,6.0,44.0,5.0,5.0,9.0,8.0,8.0,4.0,5.0
오조포구,제주특별자치도 서귀포시 성산읍 오조로80번길 47 ,관광지,자연,자연관광지,항구/포구,1290.0,6.0,122.0,19.0,15.0,14.0,26.0,18.0,15.0,15.0
외돌개,제주특별자치도 서귀포시 서흥동 791,관광지,자연,관광자원,기암괴석,8990.0,6.0,630.0,104.0,104.0,83.0,109.0,84.0,60.0,86.0
용수항,제주특별자치도 제주시 한경면 용수리 4234-4 ,관광지,자연,자연관광지,항구/포구,443.0,6.0,34.0,6.0,3.0,6.0,5.0,3.0,6.0,5.0
용연,제주특별자치도 제주시 용담일동 2581-4,관광지,자연,자연관광지,계곡,4859.0,6.0,479.0,66.0,58.0,58.0,98.0,88.0,57.0,54.0
우도잠수함,제주특별자치도 서귀포시 성산읍 성산등용로 112-7 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,3184.0,6.0,266.0,33.0,38.0,46.0,36.0,42.0,29.0,42.0
월령포구,제주특별자치도 제주시 한림읍 월령리 317-1 ,관광지,자연,자연관광지,항구/포구,670.0,6.0,74.0,17.0,8.0,8.0,7.0,6.0,18.0,10.0
월정리해변,제주특별자치도 제주시 구좌읍 해맞이해안로 480-1 ,관광지,자연,자연관광지,해수욕장,14585.0,6.0,1295.0,202.0,164.0,210.0,233.0,218.0,143.0,125.0
월평포구,제주특별자치도 서귀포시 말질로 462 (월평동),관광지,자연,자연관광지,항구/포구,951.0,6.0,110.0,20.0,11.0,18.0,14.0,18.0,14.0,15.0
위미항,제주특별자치도 서귀포시 남원읍 위미중앙로196번길 6-13 ,관광지,자연,자연관광지,항구/포구,1353.0,6.0,113.0,22.0,14.0,9.0,19.0,12.0,15.0,22.0
윈드1947카트테마파크,제주특별자치도 서귀포시 토평공단로 78-27 ,레포츠,레포츠,육상 레포츠,카트,3930.0,6.0,338.0,48.0,43.0,51.0,77.0,47.0,29.0,43.0
유수암캠핑장,제주특별자치도 제주시 애월읍 하소로 684-25 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",361.0,6.0,26.0,0.0,6.0,2.0,4.0,7.0,5.0,2.0
이상한나라의앨리스,제주특별자치도 서귀포시 안덕면 중산간서로 1881 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2759.0,6.0,233.0,37.0,28.0,29.0,43.0,32.0,29.0,35.0
이제주숍,제주특별자치도 제주시 연삼로 473 (이도이동),쇼핑,쇼핑,쇼핑,특산물판매점,851.0,6.0,60.0,9.0,8.0,9.0,17.0,8.0,6.0,3.0
자구내포구,제주특별자치도 제주시 한경면 노을해안로 1161 ,관광지,자연,자연관광지,항구/포구,1316.0,6.0,90.0,14.0,17.0,10.0,14.0,10.0,13.0,12.0
절부암,제주특별자치도 제주시 한경면 용수리 4241-5,관광지,자연,관광자원,기암괴석,520.0,6.0,45.0,8.0,2.0,7.0,6.0,6.0,12.0,4.0
정방폭포,제주특별자치도 서귀포시 칠십리로214번길 37 ,관광지,자연,자연관광지,폭포,24044.0,6.0,2271.0,340.0,361.0,324.0,418.0,361.0,205.0,262.0
제스토리,제주특별자치도 서귀포시 막숙포로 60 ,쇼핑,쇼핑,쇼핑,특산물판매점,453.0,6.0,45.0,9.0,6.0,7.0,7.0,9.0,1.0,6.0
제일토산품,제주특별자치도 제주시 관덕로 24 ,쇼핑,쇼핑,쇼핑,특산물판매점,490.0,6.0,44.0,5.0,6.0,6.0,7.0,4.0,9.0,7.0
제주센트럴파크,제주특별자치도 제주시 조천읍 비자림로 606 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2173.0,6.0,162.0,21.0,26.0,24.0,37.0,31.0,12.0,11.0
제주유리의성,제주특별자치도 제주시 한경면 녹차분재로 462 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,4234.0,6.0,302.0,39.0,41.0,50.0,57.0,46.0,30.0,39.0
제주공룡랜드,제주특별자치도 제주시 애월읍 광령평화2길 1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2609.0,6.0,224.0,36.0,39.0,22.0,45.0,33.0,25.0,24.0
제주러브랜드,제주특별자치도 제주시 1100로 2894-72 (연동),관광지,인문(문화/예술/역사),휴양관광지,테마공원,4360.0,6.0,451.0,68.0,52.0,76.0,75.0,58.0,71.0,51.0
제주레일바이크,제주특별자치도 제주시 구좌읍 용눈이오름로 641 ,레포츠,레포츠,육상 레포츠,트래킹,9852.0,6.0,752.0,117.0,104.0,107.0,143.0,117.0,81.0,83.0
제주베스트힐,제주특별자치도 제주시 조천읍 남조로 2109-36 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",385.0,6.0,33.0,5.0,4.0,5.0,3.0,7.0,3.0,6.0
제주빅볼랜드,제주특별자치도 제주시 구좌읍 송당리 산164-4,레포츠,레포츠,복합 레포츠,복합 레포츠,3658.0,6.0,494.0,94.0,60.0,65.0,95.0,66.0,40.0,74.0
제주안전체험관,제주특별자치도 제주시 애월읍 평화로 1885 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2271.0,6.0,155.0,31.0,22.0,16.0,34.0,23.0,20.0,9.0
제주제트,제주특별자치도 서귀포시 대포로 172-5 (대포동),레포츠,레포츠,레포츠소개,수상레포츠,1213.0,6.0,133.0,14.0,13.0,23.0,30.0,30.0,11.0,12.0
제주플래티늄카라반,제주특별자치도 제주시 애월읍 하귀미수포길 5-8 ,레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",428.0,6.0,27.0,3.0,5.0,5.0,5.0,2.0,3.0,4.0
제주해양레저,제주특별자치도 서귀포시 중문관광로 192 ,레포츠,레포츠,복합 레포츠,복합 레포츠,1164.0,6.0,196.0,32.0,29.0,25.0,29.0,34.0,23.0,24.0
제주힐링명상센터,제주특별자치도 제주시 애월읍 어음13길 196 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,2763.0,6.0,223.0,43.0,26.0,36.0,32.0,43.0,18.0,25.0
조랑말체험공원,제주특별자치도 서귀포시 표선면 녹산로 381-15 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1821.0,6.0,132.0,20.0,26.0,17.0,30.0,18.0,10.0,11.0
족은노꼬메오름,제주특별자치도 제주시 애월읍 산록서로 482-34 ,레포츠,레포츠,육상 레포츠,트래킹,933.0,6.0,82.0,8.0,13.0,10.0,9.0,12.0,13.0,17.0
종달리해변,제주특별자치도 제주시 구좌읍 종달리 565-72,관광지,자연,자연관광지,해수욕장,1097.0,6.0,132.0,21.0,19.0,14.0,17.0,20.0,18.0,23.0
중문미로파크,제주특별자치도 서귀포시 상예동 3592-5 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,2467.0,6.0,210.0,22.0,32.0,32.0,33.0,31.0,22.0,38.0
중문색달해수욕장,제주특별자치도 서귀포시 색달동 ,관광지,자연,자연관광지,해수욕장,12171.0,6.0,1540.0,194.0,238.0,202.0,259.0,269.0,186.0,192.0
차귀도요트,제주특별자치도 제주시 한경면 한경해안로 156 ,레포츠,레포츠,수상 레포츠,요트,611.0,6.0,59.0,11.0,6.0,8.0,9.0,9.0,10.0,6.0
차귀도유람선,제주특별자치도 제주시 한경면 노을해안로 1160 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,2279.0,6.0,344.0,25.0,29.0,41.0,68.0,81.0,50.0,50.0
천제연폭포,제주특별자치도 서귀포시 천제연로 132 (중문동),관광지,자연,자연관광지,폭포,15638.0,6.0,1477.0,223.0,250.0,162.0,253.0,220.0,179.0,190.0
천지연폭포,제주특별자치도 서귀포시 천지동 667-7,관광지,자연,자연관광지,폭포,45349.0,6.0,4199.0,590.0,590.0,567.0,788.0,695.0,477.0,492.0
캔디원,제주특별자치도 제주시 조천읍 선교로 384 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,1066.0,6.0,108.0,22.0,12.0,20.0,12.0,19.0,8.0,15.0
캠파제주,제주특별자치도 서귀포시 516로 574-23 (상효동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",340.0,6.0,26.0,1.0,6.0,5.0,2.0,4.0,7.0,1.0
태웃개,제주특별자치도 서귀포시 남원읍 태위로398번길 57 ,관광지,자연,자연관광지,항구/포구,947.0,6.0,90.0,14.0,13.0,12.0,13.0,10.0,15.0,13.0
판포포구,제주특별자치도 제주시 한경면 판포리 2877-3 ,관광지,자연,자연관광지,항구/포구,5424.0,6.0,784.0,118.0,128.0,122.0,123.0,106.0,77.0,110.0
팜핑제주,제주특별자치도 서귀포시 중산간서로400번길 105 (도순동),레포츠,레포츠,육상 레포츠,"야영장,오토캠핑장",184.0,6.0,17.0,6.0,2.0,1.0,5.0,2.0,1.0,0.0
팰롱팰롱빛나는,제주특별자치도 제주시 애월읍 애월해안로 474 ,쇼핑,쇼핑,쇼핑,특산물판매점,463.0,6.0,43.0,2.0,6.0,11.0,7.0,7.0,4.0,6.0
평대해변,제주특별자치도 제주시 구좌읍 평대리 1994-20 ,관광지,자연,자연관광지,해수욕장,1199.0,6.0,154.0,25.0,18.0,21.0,28.0,23.0,20.0,19.0
포레스트사파리,제주특별자치도 제주시 조천읍 선교로 474-1 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,972.0,6.0,95.0,18.0,11.0,14.0,14.0,9.0,11.0,18.0
하고수동해변,제주특별자치도 제주시 우도면 연평리 ,관광지,자연,자연관광지,해수욕장,1368.0,6.0,183.0,26.0,27.0,33.0,31.0,28.0,17.0,21.0
하도해변,제주특별자치도 제주시 구좌읍 해맞이해안로 1973 ,관광지,자연,자연관광지,해수욕장,1968.0,6.0,194.0,30.0,23.0,19.0,48.0,25.0,19.0,30.0
한담해변,제주특별자치도 제주시 애월읍 애월로1길 26-4 ,관광지,자연,자연관광지,해수욕장,2485.0,6.0,210.0,23.0,18.0,30.0,38.0,45.0,23.0,33.0
한림항,제주특별자치도 제주시 한림읍 한림해안로 192 ,관광지,자연,자연관광지,항구/포구,3006.0,6.0,280.0,48.0,37.0,32.0,44.0,45.0,36.0,38.0
함덕잠수함,제주특별자치도 제주시 조천읍 조함해안로 378 ,관광지,인문(문화/예술/역사),휴양관광지,유람선/잠수함관광,1403.0,6.0,185.0,27.0,23.0,32.0,28.0,34.0,22.0,19.0
협재굴,제주특별자치도 제주시 한림읍 한림로 300 (한림읍),관광지,자연,자연관광지,동굴,3351.0,6.0,354.0,56.0,51.0,48.0,52.0,67.0,45.0,35.0
협재포구,제주특별자치도 제주시 한림읍 협재리 ,관광지,자연,자연관광지,항구/포구,727.0,6.0,72.0,13.0,9.0,11.0,14.0,5.0,12.0,8.0
협재해수욕장,제주특별자치도 제주시 한림읍 한림로 329-10 ,관광지,자연,자연관광지,해수욕장,33373.0,6.0,4290.0,650.0,593.0,621.0,754.0,724.0,431.0,517.0
화조원,제주특별자치도 제주시 애월읍 애원로 804 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1388.0,6.0,146.0,34.0,19.0,23.0,28.0,22.0,9.0,11.0
황우지해안열두굴,제주특별자치도 서귀포시 남성로 93 (서홍동),관광지,자연,자연관광지,동굴,1220.0,6.0,117.0,23.0,8.0,15.0,23.0,17.0,21.0,10.0
휴림,제주특별자치도 제주시 애월읍 광령남서길 40 ,관광지,인문(문화/예술/역사),휴양관광지,테마공원,1637.0,6.0,189.0,32.0,31.0,21.0,27.0,37.0,30.0,11.0
흑돼지거리,제주특별자치도 제주시 일도일동 ,관광지,인문(문화/예술/역사),체험관광지,이색거리,924.0,6.0,86.0,10.0,10.0,11.0,18.0,9.0,16.0,12.0
9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24 ,레포츠,레포츠,육상 레포츠,카트,5731.0,6.0,490.0,71.0,96.0,76.0,84.0,57.0,55.0,51.0
