관광지명,주소,주소_시,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
내창트레킹,제주특별자치도 서귀포시 남원읍 하례중앙로 95 ,서귀포시,레포츠,레포츠,육상 레포츠,트래킹,923.0,3.0,104.0,23.0,12.0,13.0,23.0,15.0,10.0,8.0,"'내창트레킹'은/는 제주특별자치도 서귀포시 남원읍 하례중앙로 95 에 위치한 관광지로, 레포츠에 속하며, 대분류: 레포츠, 중분류: 육상 레포츠, 소분류: 트래킹입니다. 해당 관광지는 기준월(3.0) 동안 총 923.0명의 방문자를 기록했습니다. 6월 한 달 동안 104.0명이 방문했습니다. 요일별 방문자수는 월요일 23.0명, 화요일 12.0명, 수요일 13.0명, 목요일 23.0명, 금요일 15.0명, 토요일 10.0명, 일요일 8.0명입니다.",33.2692431,126.6254292
논짓물,제주특별자치도 서귀포시 예래해안로 253 (하예동),서귀포시,관광지,자연,자연관광지,해수욕장,7654.0,3.0,576.0,67.0,57.0,99.0,101.0,91.0,65.0,96.0,"'논짓물'은/는 제주특별자치도 서귀포시 예래해안로 253 (하예동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(3.0) 동안 총 7654.0명의 방문자를 기록했습니다. 6월 한 달 동안 576.0명이 방문했습니다. 요일별 방문자수는 월요일 67.0명, 화요일 57.0명, 수요일 99.0명, 목요일 101.0명, 금요일 91.0명, 토요일 65.0명, 일요일 96.0명입니다.",33.2399183,126.3797536
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,3.0,165.0,25.0,21.0,32.0,33.0,23.0,15.0,16.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(3.0) 동안 총 2082.0명의 방문자를 기록했습니다. 6월 한 달 동안 165.0명이 방문했습니다. 요일별 방문자수는 월요일 25.0명, 화요일 21.0명, 수요일 32.0명, 목요일 33.0명, 금요일 23.0명, 토요일 15.0명, 일요일 16.0명입니다.",33.4877543819398,126.490293916618
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644 ,서귀포시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,7386.0,3.0,571.0,85.0,85.0,101.0,88.0,90.0,56.0,66.0,"'다이나믹메이즈'은/는 제주특별자치도 서귀포시 표선면 번영로 2644 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(3.0) 동안 총 7386.0명의 방문자를 기록했습니다. 6월 한 달 동안 571.0명이 방문했습니다. 요일별 방문자수는 월요일 85.0명, 화요일 85.0명, 수요일 101.0명, 목요일 88.0명, 금요일 90.0명, 토요일 56.0명, 일요일 66.0명입니다.",33.3991423,126.7851051
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,서귀포시,관광지,자연,자연관광지,항구/포구,1424.0,3.0,169.0,17.0,23.0,31.0,37.0,28.0,16.0,17.0,"'대평포구'은/는 제주특별자치도 서귀포시 안덕면 창천리 914-5 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(3.0) 동안 총 1424.0명의 방문자를 기록했습니다. 6월 한 달 동안 169.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 23.0명, 수요일 31.0명, 목요일 37.0명, 금요일 28.0명, 토요일 16.0명, 일요일 17.0명입니다.",33.2594294,126.3576754
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),서귀포시,관광지,자연,자연관광지,항구/포구,585.0,3.0,57.0,14.0,12.0,5.0,7.0,11.0,2.0,6.0,"'대포포구'은/는 제주특별자치도 서귀포시 대포로 172-8 (대포동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(3.0) 동안 총 585.0명의 방문자를 기록했습니다. 6월 한 달 동안 57.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 12.0명, 수요일 5.0명, 목요일 7.0명, 금요일 11.0명, 토요일 2.0명, 일요일 6.0명입니다.",33.2423126,126.4345568
더아일랜더,제주특별자치도 제주시 관덕로4길 7 ,제주시,쇼핑,쇼핑,쇼핑,특산물판매점,445.0,3.0,52.0,6.0,7.0,10.0,11.0,5.0,6.0,7.0,"'더아일랜더'은/는 제주특별자치도 제주시 관덕로4길 7 에 위치한 관광지로, 쇼핑에 속하며, 대분류: 쇼핑, 중분류: 쇼핑, 소분류: 특산물판매점입니다. 해당 관광지는 기준월(3.0) 동안 총 445.0명의 방문자를 기록했습니다. 6월 한 달 동안 52.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 7.0명, 수요일 10.0명, 목요일 11.0명, 금요일 5.0명, 토요일 6.0명, 일요일 7.0명입니다.",33.5123979,126.521371
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,3.0,333.0,52.0,51.0,54.0,54.0,58.0,30.0,34.0,"'더마파크'은/는 제주특별자치도 제주시 한림읍 월림7길 155 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(3.0) 동안 총 3972.0명의 방문자를 기록했습니다. 6월 한 달 동안 333.0명이 방문했습니다. 요일별 방문자수는 월요일 52.0명, 화요일 51.0명, 수요일 54.0명, 목요일 54.0명, 금요일 58.0명, 토요일 30.0명, 일요일 34.0명입니다.",33.3508962,126.2482536
도두항,제주특별자치도 제주시 도공로 2 (도두일동),제주시,관광지,자연,자연관광지,항구/포구,960.0,3.0,102.0,22.0,19.0,12.0,16.0,15.0,11.0,7.0,"'도두항'은/는 제주특별자치도 제주시 도공로 2 (도두일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(3.0) 동안 총 960.0명의 방문자를 기록했습니다. 6월 한 달 동안 102.0명이 방문했습니다. 요일별 방문자수는 월요일 22.0명, 화요일 19.0명, 수요일 12.0명, 목요일 16.0명, 금요일 15.0명, 토요일 11.0명, 일요일 7.0명입니다.",33.5060695,126.4649759
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,서귀포시,관광지,자연,자연관광지,계곡,6251.0,3.0,314.0,42.0,51.0,44.0,48.0,60.0,29.0,40.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(3.0) 동안 총 6251.0명의 방문자를 기록했습니다. 6월 한 달 동안 314.0명이 방문했습니다. 요일별 방문자수는 월요일 42.0명, 화요일 51.0명, 수요일 44.0명, 목요일 48.0명, 금요일 60.0명, 토요일 29.0명, 일요일 40.0명입니다.",33.3510774,126.620716
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,서귀포시,관광지,자연,자연관광지,항구/포구,478.0,3.0,38.0,5.0,10.0,6.0,6.0,5.0,2.0,4.0,"'동일리포구'은/는 제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(3.0) 동안 총 478.0명의 방문자를 기록했습니다. 6월 한 달 동안 38.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 10.0명, 수요일 6.0명, 목요일 6.0명, 금요일 5.0명, 토요일 2.0명, 일요일 4.0명입니다.",33.247276,126.2475706
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,3.0,98.0,16.0,19.0,15.0,11.0,22.0,9.0,6.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(3.0) 동안 총 741.0명의 방문자를 기록했습니다. 6월 한 달 동안 98.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 19.0명, 수요일 15.0명, 목요일 11.0명, 금요일 22.0명, 토요일 9.0명, 일요일 6.0명입니다.",33.5120308,126.5349279
라온골프클럽,제주특별자치도 제주시 한경면 용금로 998 ,제주시,레포츠,레포츠,육상 레포츠,골프,615.0,3.0,55.0,10.0,10.0,5.0,10.0,7.0,7.0,6.0,"'라온골프클럽'은/는 제주특별자치도 제주시 한경면 용금로 998 에 위치한 관광지로, 레포츠에 속하며, 대분류: 레포츠, 중분류: 육상 레포츠, 소분류: 골프입니다. 해당 관광지는 기준월(3.0) 동안 총 615.0명의 방문자를 기록했습니다. 6월 한 달 동안 55.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 10.0명, 수요일 5.0명, 목요일 10.0명, 금요일 7.0명, 토요일 7.0명, 일요일 6.0명입니다.",33.3418703,126.2780253
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍),제주시,관광지,자연,자연관광지,동굴,43227.0,3.0,3086.0,412.0,459.0,536.0,502.0,530.0,298.0,349.0,"'만장굴'은/는 제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 동굴입니다. 해당 관광지는 기준월(3.0) 동안 총 43227.0명의 방문자를 기록했습니다. 6월 한 달 동안 3086.0명이 방문했습니다. 요일별 방문자수는 월요일 412.0명, 화요일 459.0명, 수요일 536.0명, 목요일 502.0명, 금요일 530.0명, 토요일 298.0명, 일요일 349.0명입니다.",33.52819720000001,126.7717618
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),제주시,관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,3.0,84.0,15.0,14.0,16.0,13.0,12.0,8.0,6.0,"'맥파이브루어리'은/는 제주특별자치도 제주시 동회천1길 23 (회천동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 식음료입니다. 해당 관광지는 기준월(3.0) 동안 총 823.0명의 방문자를 기록했습니다. 6월 한 달 동안 84.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 14.0명, 수요일 16.0명, 목요일 13.0명, 금요일 12.0명, 토요일 8.0명, 일요일 6.0명입니다.",33.503206117821,126.61717764321
머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755 ,서귀포시,레포츠,레포츠,육상 레포츠,트래킹,5344.0,3.0,867.0,125.0,153.0,162.0,129.0,123.0,89.0,86.0,"'머체왓숲길'은/는 제주특별자치도 서귀포시 남원읍 서성로 755 에 위치한 관광지로, 레포츠에 속하며, 대분류: 레포츠, 중분류: 육상 레포츠, 소분류: 트래킹입니다. 해당 관광지는 기준월(3.0) 동안 총 5344.0명의 방문자를 기록했습니다. 6월 한 달 동안 867.0명이 방문했습니다. 요일별 방문자수는 월요일 125.0명, 화요일 153.0명, 수요일 162.0명, 목요일 129.0명, 금요일 123.0명, 토요일 89.0명, 일요일 86.0명입니다.",33.31887750000001,126.6742738
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,3.0,662.0,117.0,104.0,116.0,114.0,83.0,49.0,79.0,"'메이즈랜드'은/는 제주특별자치도 제주시 구좌읍 비자림로 2134-47 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(3.0) 동안 총 8368.0명의 방문자를 기록했습니다. 6월 한 달 동안 662.0명이 방문했습니다. 요일별 방문자수는 월요일 117.0명, 화요일 104.0명, 수요일 116.0명, 목요일 114.0명, 금요일 83.0명, 토요일 49.0명, 일요일 79.0명입니다.",33.4743111,126.7771579
무릉자전거도로,제주특별자치도 제주시 한경면 판포리 1610,제주시,레포츠,레포츠,육상 레포츠,트래킹,350.0,3.0,63.0,4.0,11.0,14.0,9.0,8.0,7.0,10.0,"'무릉자전거도로'은/는 제주특별자치도 제주시 한경면 판포리 1610에 위치한 관광지로, 레포츠에 속하며, 대분류: 레포츠, 중분류: 육상 레포츠, 소분류: 트래킹입니다. 해당 관광지는 기준월(3.0) 동안 총 350.0명의 방문자를 기록했습니다. 6월 한 달 동안 63.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 11.0명, 수요일 14.0명, 목요일 9.0명, 금요일 8.0명, 토요일 7.0명, 일요일 10.0명입니다.",33.3699714190063,126.206495889294
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,제주시,관광지,자연,자연관광지,계곡,814.0,3.0,92.0,16.0,10.0,10.0,13.0,24.0,11.0,8.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(3.0) 동안 총 814.0명의 방문자를 기록했습니다. 6월 한 달 동안 92.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 10.0명, 수요일 10.0명, 목요일 13.0명, 금요일 24.0명, 토요일 11.0명, 일요일 8.0명입니다.",33.4633826,126.4445845
문서프,제주특별자치도 제주시 애월읍 곽지7길 1 ,제주시,레포츠,레포츠,수상 레포츠,윈드서핑/제트스키,405.0,3.0,37.0,5.0,2.0,7.0,7.0,6.0,3.0,7.0,"'문서프'은/는 제주특별자치도 제주시 애월읍 곽지7길 1 에 위치한 관광지로, 레포츠에 속하며, 대분류: 레포츠, 중분류: 수상 레포츠, 소분류: 윈드서핑/제트스키입니다. 해당 관광지는 기준월(3.0) 동안 총 405.0명의 방문자를 기록했습니다. 6월 한 달 동안 37.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 2.0명, 수요일 7.0명, 목요일 7.0명, 금요일 6.0명, 토요일 3.0명, 일요일 7.0명입니다.",33.4501389,126.3083862
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,3.0,84.0,12.0,8.0,16.0,13.0,17.0,11.0,7.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(3.0) 동안 총 987.0명의 방문자를 기록했습니다. 6월 한 달 동안 84.0명이 방문했습니다. 요일별 방문자수는 월요일 12.0명, 화요일 8.0명, 수요일 16.0명, 목요일 13.0명, 금요일 17.0명, 토요일 11.0명, 일요일 7.0명입니다.",33.4642593,126.3965364
미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,서귀포시,관광지,자연,자연관광지,동굴,1936.0,3.0,167.0,24.0,31.0,30.0,19.0,20.0,22.0,21.0,"'미천굴'은/는 제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 동굴입니다. 해당 관광지는 기준월(3.0) 동안 총 1936.0명의 방문자를 기록했습니다. 6월 한 달 동안 167.0명이 방문했습니다. 요일별 방문자수는 월요일 24.0명, 화요일 31.0명, 수요일 30.0명, 목요일 19.0명, 금요일 20.0명, 토요일 22.0명, 일요일 21.0명입니다.",33.3831862,126.8418892
바이제주,제주특별자치도 제주시 서해안로 626 (용담삼동),제주시,쇼핑,쇼핑,쇼핑,특산물판매점,554.0,3.0,68.0,7.0,11.0,9.0,12.0,10.0,8.0,11.0,"'바이제주'은/는 제주특별자치도 제주시 서해안로 626 (용담삼동)에 위치한 관광지로, 쇼핑에 속하며, 대분류: 쇼핑, 중분류: 쇼핑, 소분류: 특산물판매점입니다. 해당 관광지는 기준월(3.0) 동안 총 554.0명의 방문자를 기록했습니다. 6월 한 달 동안 68.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 11.0명, 수요일 9.0명, 목요일 12.0명, 금요일 10.0명, 토요일 8.0명, 일요일 11.0명입니다.",33.516627,126.5040466
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192 ,서귀포시,관광지,자연,관광자원,기암괴석,1281.0,3.0,124.0,13.0,18.0,28.0,21.0,25.0,12.0,7.0,"'발자국화석공원'은/는 제주특별자치도 서귀포시 대정읍 형제해안로 192 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 관광자원, 소분류: 기암괴석입니다. 해당 관광지는 기준월(3.0) 동안 총 1281.0명의 방문자를 기록했습니다. 6월 한 달 동안 124.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 18.0명, 수요일 28.0명, 목요일 21.0명, 금요일 25.0명, 토요일 12.0명, 일요일 7.0명입니다.",33.2173222,126.2930456
방선문,제주특별자치도 제주시 오라이동 39-1,제주시,관광지,자연,자연관광지,계곡,623.0,3.0,65.0,8.0,9.0,8.0,13.0,15.0,6.0,6.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(3.0) 동안 총 623.0명의 방문자를 기록했습니다. 6월 한 달 동안 65.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 9.0명, 수요일 8.0명, 목요일 13.0명, 금요일 15.0명, 토요일 6.0명, 일요일 6.0명입니다.",33.4712097,126.5020906
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),서귀포시,관광지,자연,자연관광지,항구/포구,2010.0,3.0,170.0,18.0,23.0,37.0,22.0,34.0,15.0,21.0,"'법환포구'은/는 제주특별자치도 서귀포시 막숙포로 46 (법환동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(3.0) 동안 총 2010.0명의 방문자를 기록했습니다. 6월 한 달 동안 170.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 23.0명, 수요일 37.0명, 목요일 22.0명, 금요일 34.0명, 토요일 15.0명, 일요일 21.0명입니다.",33.2378108,126.5157218
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),서귀포시,관광지,자연,자연관광지,항구/포구,1004.0,3.0,83.0,11.0,9.0,17.0,15.0,17.0,9.0,5.0,"'보목포구'은/는 제주특별자치도 서귀포시 보목포로 46 (보목동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(3.0) 동안 총 1004.0명의 방문자를 기록했습니다. 6월 한 달 동안 83.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 9.0명, 수요일 17.0명, 목요일 15.0명, 금요일 17.0명, 토요일 9.0명, 일요일 5.0명입니다.",33.2395268,126.6073589
