관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,관광지,자연,자연관광지,자연생태관광지,12241.0,5.0,859.0,170.0,153.0,128.0,97.0,89.0,101.0,121.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(5.0) 동안 총 12241.0명의 방문자를 기록했습니다. 8월 한 달 동안 859.0명이 방문했습니다. 요일별 방문자수는 월요일 170.0명, 화요일 153.0명, 수요일 128.0명, 목요일 97.0명, 금요일 89.0명, 토요일 101.0명, 일요일 121.0명입니다.",33.5378704,126.6132214
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,관광지,자연,자연관광지,항구/포구,1424.0,5.0,134.0,29.0,26.0,23.0,9.0,17.0,12.0,18.0,"'대평포구'은/는 제주특별자치도 서귀포시 안덕면 창천리 914-5 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(5.0) 동안 총 1424.0명의 방문자를 기록했습니다. 8월 한 달 동안 134.0명이 방문했습니다. 요일별 방문자수는 월요일 29.0명, 화요일 26.0명, 수요일 23.0명, 목요일 9.0명, 금요일 17.0명, 토요일 12.0명, 일요일 18.0명입니다.",33.2594294,126.3576754
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),관광지,자연,자연관광지,항구/포구,585.0,5.0,89.0,18.0,18.0,12.0,10.0,14.0,10.0,7.0,"'대포포구'은/는 제주특별자치도 서귀포시 대포로 172-8 (대포동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(5.0) 동안 총 585.0명의 방문자를 기록했습니다. 8월 한 달 동안 89.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 18.0명, 수요일 12.0명, 목요일 10.0명, 금요일 14.0명, 토요일 10.0명, 일요일 7.0명입니다.",33.2423126,126.4345568
도두항,제주특별자치도 제주시 도공로 2 (도두일동),관광지,자연,자연관광지,항구/포구,960.0,5.0,114.0,23.0,26.0,14.0,18.0,12.0,10.0,11.0,"'도두항'은/는 제주특별자치도 제주시 도공로 2 (도두일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(5.0) 동안 총 960.0명의 방문자를 기록했습니다. 8월 한 달 동안 114.0명이 방문했습니다. 요일별 방문자수는 월요일 23.0명, 화요일 26.0명, 수요일 14.0명, 목요일 18.0명, 금요일 12.0명, 토요일 10.0명, 일요일 11.0명입니다.",33.5060695,126.4649759
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,5.0,155.0,34.0,31.0,23.0,12.0,15.0,20.0,20.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(5.0) 동안 총 1675.0명의 방문자를 기록했습니다. 8월 한 달 동안 155.0명이 방문했습니다. 요일별 방문자수는 월요일 34.0명, 화요일 31.0명, 수요일 23.0명, 목요일 12.0명, 금요일 15.0명, 토요일 20.0명, 일요일 20.0명입니다.",,
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,관광지,자연,자연관광지,계곡,6251.0,5.0,341.0,71.0,67.0,59.0,38.0,35.0,39.0,32.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 6251.0명의 방문자를 기록했습니다. 8월 한 달 동안 341.0명이 방문했습니다. 요일별 방문자수는 월요일 71.0명, 화요일 67.0명, 수요일 59.0명, 목요일 38.0명, 금요일 35.0명, 토요일 39.0명, 일요일 32.0명입니다.",33.3510774,126.620716
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,관광지,자연,자연관광지,항구/포구,478.0,5.0,55.0,15.0,6.0,12.0,5.0,5.0,6.0,6.0,"'동일리포구'은/는 제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(5.0) 동안 총 478.0명의 방문자를 기록했습니다. 8월 한 달 동안 55.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 6.0명, 수요일 12.0명, 목요일 5.0명, 금요일 5.0명, 토요일 6.0명, 일요일 6.0명입니다.",33.247276,126.2475706
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,5.0,79.0,11.0,17.0,10.0,13.0,10.0,8.0,10.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(5.0) 동안 총 741.0명의 방문자를 기록했습니다. 8월 한 달 동안 79.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 17.0명, 수요일 10.0명, 목요일 13.0명, 금요일 10.0명, 토요일 8.0명, 일요일 10.0명입니다.",33.5120308,126.5349279
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,5.0,91.0,17.0,12.0,11.0,12.0,11.0,7.0,21.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(5.0) 동안 총 619.0명의 방문자를 기록했습니다. 8월 한 달 동안 91.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 12.0명, 수요일 11.0명, 목요일 12.0명, 금요일 11.0명, 토요일 7.0명, 일요일 21.0명입니다.",33.3810152,126.2411754
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,관광지,자연,자연관광지,섬,6306.0,5.0,519.0,82.0,101.0,113.0,68.0,63.0,40.0,52.0,"'마라도'은/는 제주특별자치도 서귀포시 대정읍 마라로101번길 46 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(5.0) 동안 총 6306.0명의 방문자를 기록했습니다. 8월 한 달 동안 519.0명이 방문했습니다. 요일별 방문자수는 월요일 82.0명, 화요일 101.0명, 수요일 113.0명, 목요일 68.0명, 금요일 63.0명, 토요일 40.0명, 일요일 52.0명입니다.",,
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,5.0,130.0,24.0,25.0,18.0,18.0,18.0,13.0,14.0,"'맥파이브루어리'은/는 제주특별자치도 제주시 동회천1길 23 (회천동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 식음료입니다. 해당 관광지는 기준월(5.0) 동안 총 823.0명의 방문자를 기록했습니다. 8월 한 달 동안 130.0명이 방문했습니다. 요일별 방문자수는 월요일 24.0명, 화요일 25.0명, 수요일 18.0명, 목요일 18.0명, 금요일 18.0명, 토요일 13.0명, 일요일 14.0명입니다.",,
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,관광지,자연,자연관광지,계곡,814.0,5.0,152.0,16.0,15.0,13.0,10.0,23.0,59.0,16.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 814.0명의 방문자를 기록했습니다. 8월 한 달 동안 152.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 15.0명, 수요일 13.0명, 목요일 10.0명, 금요일 23.0명, 토요일 59.0명, 일요일 16.0명입니다.",33.4633826,126.4445845
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,5.0,106.0,11.0,32.0,17.0,21.0,10.0,9.0,6.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(5.0) 동안 총 987.0명의 방문자를 기록했습니다. 8월 한 달 동안 106.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 32.0명, 수요일 17.0명, 목요일 21.0명, 금요일 10.0명, 토요일 9.0명, 일요일 6.0명입니다.",33.4642593,126.3965364
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25 ,관광지,자연,자연관광지,해안절경,9479.0,5.0,669.0,126.0,103.0,126.0,97.0,76.0,90.0,51.0,"'박수기정'은/는 제주특별자치도 서귀포시 안덕면 난드르로 90-25 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해안절경입니다. 해당 관광지는 기준월(5.0) 동안 총 9479.0명의 방문자를 기록했습니다. 8월 한 달 동안 669.0명이 방문했습니다. 요일별 방문자수는 월요일 126.0명, 화요일 103.0명, 수요일 126.0명, 목요일 97.0명, 금요일 76.0명, 토요일 90.0명, 일요일 51.0명입니다.",33.237153,126.3587249
방선문,제주특별자치도 제주시 오라이동 39-1,관광지,자연,자연관광지,계곡,623.0,5.0,73.0,17.0,10.0,16.0,9.0,6.0,5.0,10.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 623.0명의 방문자를 기록했습니다. 8월 한 달 동안 73.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 10.0명, 수요일 16.0명, 목요일 9.0명, 금요일 6.0명, 토요일 5.0명, 일요일 10.0명입니다.",33.4712097,126.5020906
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),관광지,자연,자연관광지,항구/포구,2010.0,5.0,222.0,39.0,32.0,48.0,16.0,26.0,25.0,36.0,"'법환포구'은/는 제주특별자치도 서귀포시 막숙포로 46 (법환동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(5.0) 동안 총 2010.0명의 방문자를 기록했습니다. 8월 한 달 동안 222.0명이 방문했습니다. 요일별 방문자수는 월요일 39.0명, 화요일 32.0명, 수요일 48.0명, 목요일 16.0명, 금요일 26.0명, 토요일 25.0명, 일요일 36.0명입니다.",33.2378108,126.5157218
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),관광지,자연,자연관광지,항구/포구,1004.0,5.0,167.0,20.0,22.0,31.0,20.0,24.0,34.0,16.0,"'보목포구'은/는 제주특별자치도 서귀포시 보목포로 46 (보목동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(5.0) 동안 총 1004.0명의 방문자를 기록했습니다. 8월 한 달 동안 167.0명이 방문했습니다. 요일별 방문자수는 월요일 20.0명, 화요일 22.0명, 수요일 31.0명, 목요일 20.0명, 금요일 24.0명, 토요일 34.0명, 일요일 16.0명입니다.",33.2395268,126.6073589
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,5.0,94.0,14.0,28.0,14.0,13.0,11.0,7.0,7.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(5.0) 동안 총 786.0명의 방문자를 기록했습니다. 8월 한 달 동안 94.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 28.0명, 수요일 14.0명, 목요일 13.0명, 금요일 11.0명, 토요일 7.0명, 일요일 7.0명입니다.",,
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,관광지,자연,자연관광지,자연생태관광지,836.0,5.0,131.0,18.0,25.0,19.0,17.0,26.0,7.0,19.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(5.0) 동안 총 836.0명의 방문자를 기록했습니다. 8월 한 달 동안 131.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 25.0명, 수요일 19.0명, 목요일 17.0명, 금요일 26.0명, 토요일 7.0명, 일요일 19.0명입니다.",,
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,관광지,자연,자연관광지,자연휴양림,3950.0,5.0,215.0,50.0,28.0,33.0,33.0,28.0,20.0,23.0,"'붉은오름자연휴양림'은/는 제주특별자치도 서귀포시 표선면 남조로 1487-73 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연휴양림입니다. 해당 관광지는 기준월(5.0) 동안 총 3950.0명의 방문자를 기록했습니다. 8월 한 달 동안 215.0명이 방문했습니다. 요일별 방문자수는 월요일 50.0명, 화요일 28.0명, 수요일 33.0명, 목요일 33.0명, 금요일 28.0명, 토요일 20.0명, 일요일 23.0명입니다.",,
비양도,제주특별자치도 제주시 한림읍 한림리 ,관광지,자연,자연관광지,섬,9499.0,5.0,744.0,134.0,113.0,118.0,120.0,108.0,66.0,85.0,"'비양도'은/는 제주특별자치도 제주시 한림읍 한림리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(5.0) 동안 총 9499.0명의 방문자를 기록했습니다. 8월 한 달 동안 744.0명이 방문했습니다. 요일별 방문자수는 월요일 134.0명, 화요일 113.0명, 수요일 118.0명, 목요일 120.0명, 금요일 108.0명, 토요일 66.0명, 일요일 85.0명입니다.",33.3819398,126.2497525
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,관광지,자연,자연관광지,해수욕장,7256.0,5.0,598.0,105.0,106.0,98.0,79.0,77.0,70.0,63.0,"'사계해변'은/는 제주특별자치도 서귀포시 안덕면 사계리 2147-35에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(5.0) 동안 총 7256.0명의 방문자를 기록했습니다. 8월 한 달 동안 598.0명이 방문했습니다. 요일별 방문자수는 월요일 105.0명, 화요일 106.0명, 수요일 98.0명, 목요일 79.0명, 금요일 77.0명, 토요일 70.0명, 일요일 63.0명입니다.",33.2281549,126.3083471
산지천,제주특별자치도 제주시 건입동 ,관광지,자연,자연관광지,계곡,2021.0,5.0,195.0,33.0,45.0,25.0,22.0,31.0,19.0,20.0,"'산지천'은/는 제주특별자치도 제주시 건입동 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 2021.0명의 방문자를 기록했습니다. 8월 한 달 동안 195.0명이 방문했습니다. 요일별 방문자수는 월요일 33.0명, 화요일 45.0명, 수요일 25.0명, 목요일 22.0명, 금요일 31.0명, 토요일 19.0명, 일요일 20.0명입니다.",33.5153591,126.5420032
삼양해수욕장,제주특별자치도 제주시 삼양이동 ,관광지,자연,자연관광지,해수욕장,3979.0,5.0,360.0,57.0,65.0,61.0,57.0,31.0,41.0,48.0,"'삼양해수욕장'은/는 제주특별자치도 제주시 삼양이동 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(5.0) 동안 총 3979.0명의 방문자를 기록했습니다. 8월 한 달 동안 360.0명이 방문했습니다. 요일별 방문자수는 월요일 57.0명, 화요일 65.0명, 수요일 61.0명, 목요일 57.0명, 금요일 31.0명, 토요일 41.0명, 일요일 48.0명입니다.",33.5152875,126.5914354
