관광지명,주소,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
끄라비펜션,제주특별자치도 서귀포시 토평로148번길 28 (토평동),숙박,숙박,숙박시설,펜션,278.0,9.0,20.0,3.0,6.0,4.0,1.0,2.0,4.0,0.0,"'끄라비펜션'은/는 제주특별자치도 서귀포시 토평로148번길 28 (토평동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(9.0) 동안 총 278.0명의 방문자를 기록했습니다. 12월 한 달 동안 20.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 6.0명, 수요일 4.0명, 목요일 1.0명, 금요일 2.0명, 토요일 4.0명, 일요일 0.0명입니다.",33.279433,126.5914359
노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 ,관광지,인문(문화/예술/역사),휴양관광지,공원,3274.0,9.0,173.0,18.0,30.0,30.0,21.0,28.0,18.0,28.0,"'노리매공원'은/는 제주특별자치도 서귀포시 대정읍 중산간서로 2260-15 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(9.0) 동안 총 3274.0명의 방문자를 기록했습니다. 12월 한 달 동안 173.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 30.0명, 수요일 30.0명, 목요일 21.0명, 금요일 28.0명, 토요일 18.0명, 일요일 28.0명입니다.",33.2831505,126.2873239
노을담은뜨락,제주특별자치도 서귀포시 대정읍 노을해안로 416 ,숙박,숙박,숙박시설,펜션,269.0,9.0,19.0,0.0,2.0,2.0,3.0,7.0,2.0,3.0,"'노을담은뜨락'은/는 제주특별자치도 서귀포시 대정읍 노을해안로 416 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(9.0) 동안 총 269.0명의 방문자를 기록했습니다. 12월 한 달 동안 19.0명이 방문했습니다. 요일별 방문자수는 월요일 0.0명, 화요일 2.0명, 수요일 2.0명, 목요일 3.0명, 금요일 7.0명, 토요일 2.0명, 일요일 3.0명입니다.",33.25624,126.1903353
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,9.0,183.0,34.0,30.0,20.0,29.0,26.0,24.0,20.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(9.0) 동안 총 2082.0명의 방문자를 기록했습니다. 12월 한 달 동안 183.0명이 방문했습니다. 요일별 방문자수는 월요일 34.0명, 화요일 30.0명, 수요일 20.0명, 목요일 29.0명, 금요일 26.0명, 토요일 24.0명, 일요일 20.0명입니다.",,
다인리조트,제주특별자치도 제주시 애월읍 애월해안로 400-9 ,숙박,숙박,숙박시설,펜션,405.0,9.0,24.0,2.0,7.0,3.0,0.0,8.0,3.0,1.0,"'다인리조트'은/는 제주특별자치도 제주시 애월읍 애월해안로 400-9 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(9.0) 동안 총 405.0명의 방문자를 기록했습니다. 12월 한 달 동안 24.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 7.0명, 수요일 3.0명, 목요일 0.0명, 금요일 8.0명, 토요일 3.0명, 일요일 1.0명입니다.",33.4714919,126.351163
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,9.0,44.0,6.0,15.0,7.0,2.0,5.0,4.0,5.0,"'답다니탑망대'은/는 제주특별자치도 제주시 우도면 우도해안길 602 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 건축/조형물, 소분류: 유명건물입니다. 해당 관광지는 기준월(9.0) 동안 총 713.0명의 방문자를 기록했습니다. 12월 한 달 동안 44.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 15.0명, 수요일 7.0명, 목요일 2.0명, 금요일 5.0명, 토요일 4.0명, 일요일 5.0명입니다.",,
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,9.0,76.0,9.0,11.0,13.0,8.0,16.0,9.0,10.0,"'대정향교'은/는 제주특별자치도 서귀포시 안덕면 향교로 165-17 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(9.0) 동안 총 1020.0명의 방문자를 기록했습니다. 12월 한 달 동안 76.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 11.0명, 수요일 13.0명, 목요일 8.0명, 금요일 16.0명, 토요일 9.0명, 일요일 10.0명입니다.",33.2394319,126.2883184
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,9.0,107.0,20.0,14.0,13.0,12.0,23.0,13.0,12.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(9.0) 동안 총 1675.0명의 방문자를 기록했습니다. 12월 한 달 동안 107.0명이 방문했습니다. 요일별 방문자수는 월요일 20.0명, 화요일 14.0명, 수요일 13.0명, 목요일 12.0명, 금요일 23.0명, 토요일 13.0명, 일요일 12.0명입니다.",,
돈내코힐리조트,제주특별자치도 서귀포시 돈내코로 180 (상효동),숙박,숙박,숙박시설,게스트하우스,422.0,9.0,32.0,10.0,5.0,3.0,4.0,5.0,4.0,1.0,"'돈내코힐리조트'은/는 제주특별자치도 서귀포시 돈내코로 180 (상효동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(9.0) 동안 총 422.0명의 방문자를 기록했습니다. 12월 한 달 동안 32.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 5.0명, 수요일 3.0명, 목요일 4.0명, 금요일 5.0명, 토요일 4.0명, 일요일 1.0명입니다.",,
동박생이,제주특별자치도 제주시 구좌읍 월정1길 89 ,숙박,숙박,숙박시설,펜션,398.0,9.0,28.0,4.0,5.0,6.0,1.0,5.0,4.0,3.0,"'동박생이'은/는 제주특별자치도 제주시 구좌읍 월정1길 89 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(9.0) 동안 총 398.0명의 방문자를 기록했습니다. 12월 한 달 동안 28.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 5.0명, 수요일 6.0명, 목요일 1.0명, 금요일 5.0명, 토요일 4.0명, 일요일 3.0명입니다.",33.5584132,126.792853
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,9.0,45.0,4.0,14.0,6.0,5.0,7.0,2.0,7.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(9.0) 동안 총 741.0명의 방문자를 기록했습니다. 12월 한 달 동안 45.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 14.0명, 수요일 6.0명, 목요일 5.0명, 금요일 7.0명, 토요일 2.0명, 일요일 7.0명입니다.",33.5120308,126.5349279
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,9.0,48.0,8.0,7.0,12.0,7.0,8.0,4.0,2.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(9.0) 동안 총 619.0명의 방문자를 기록했습니다. 12월 한 달 동안 48.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 7.0명, 수요일 12.0명, 목요일 7.0명, 금요일 8.0명, 토요일 4.0명, 일요일 2.0명입니다.",33.3810152,126.2411754
라헨느리조트,제주특별자치도 제주시 명림로 384 ,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,9.0,21.0,1.0,4.0,3.0,1.0,7.0,1.0,4.0,"'라헨느리조트'은/는 제주특별자치도 제주시 명림로 384 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(9.0) 동안 총 364.0명의 방문자를 기록했습니다. 12월 한 달 동안 21.0명이 방문했습니다. 요일별 방문자수는 월요일 1.0명, 화요일 4.0명, 수요일 3.0명, 목요일 1.0명, 금요일 7.0명, 토요일 1.0명, 일요일 4.0명입니다.",33.4521555,126.6155076
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,9.0,53.0,7.0,7.0,8.0,8.0,6.0,7.0,10.0,"'맥파이브루어리'은/는 제주특별자치도 제주시 동회천1길 23 (회천동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 식음료입니다. 해당 관광지는 기준월(9.0) 동안 총 823.0명의 방문자를 기록했습니다. 12월 한 달 동안 53.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 7.0명, 수요일 8.0명, 목요일 8.0명, 금요일 6.0명, 토요일 7.0명, 일요일 10.0명입니다.",,
명월성지,제주특별자치도 제주시 한림읍 명월리 2236 ,관광지,인문(문화/예술/역사),역사관광지,성,1048.0,9.0,51.0,10.0,10.0,5.0,5.0,10.0,5.0,6.0,"'명월성지'은/는 제주특별자치도 제주시 한림읍 명월리 2236 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(9.0) 동안 총 1048.0명의 방문자를 기록했습니다. 12월 한 달 동안 51.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 10.0명, 수요일 5.0명, 목요일 5.0명, 금요일 10.0명, 토요일 5.0명, 일요일 6.0명입니다.",33.4004982,126.2609256
물고기나무게스트하우스,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14 ,숙박,숙박,숙박시설,펜션,315.0,9.0,17.0,0.0,5.0,1.0,1.0,3.0,2.0,5.0,"'물고기나무게스트하우스'은/는 제주특별자치도 서귀포시 성산읍 중산간동로 4204-14 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(9.0) 동안 총 315.0명의 방문자를 기록했습니다. 12월 한 달 동안 17.0명이 방문했습니다. 요일별 방문자수는 월요일 0.0명, 화요일 5.0명, 수요일 1.0명, 목요일 1.0명, 금요일 3.0명, 토요일 2.0명, 일요일 5.0명입니다.",33.3789432,126.8407648
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,9.0,102.0,18.0,29.0,9.0,8.0,20.0,7.0,11.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(9.0) 동안 총 987.0명의 방문자를 기록했습니다. 12월 한 달 동안 102.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 29.0명, 수요일 9.0명, 목요일 8.0명, 금요일 20.0명, 토요일 7.0명, 일요일 11.0명입니다.",33.4642593,126.3965364
밀레니엄빌,제주특별자치도 서귀포시 보목로64번길 196 ,숙박,숙박,숙박시설,펜션,129.0,9.0,8.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,"'밀레니엄빌'은/는 제주특별자치도 서귀포시 보목로64번길 196 에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 펜션입니다. 해당 관광지는 기준월(9.0) 동안 총 129.0명의 방문자를 기록했습니다. 12월 한 달 동안 8.0명이 방문했습니다. 요일별 방문자수는 월요일 0.0명, 화요일 3.0명, 수요일 1.0명, 목요일 0.0명, 금요일 2.0명, 토요일 1.0명, 일요일 1.0명입니다.",33.2451899,126.5899481
바다해호텔,제주특별자치도 서귀포시 천지연로 3-1 (서귀동),숙박,숙박,숙박시설,게스트하우스,552.0,9.0,47.0,9.0,6.0,3.0,7.0,13.0,4.0,5.0,"'바다해호텔'은/는 제주특별자치도 서귀포시 천지연로 3-1 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(9.0) 동안 총 552.0명의 방문자를 기록했습니다. 12월 한 달 동안 47.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 6.0명, 수요일 3.0명, 목요일 7.0명, 금요일 13.0명, 토요일 4.0명, 일요일 5.0명입니다.",33.2414444,126.565685
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,9.0,1154.0,140.0,136.0,109.0,195.0,204.0,191.0,179.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(9.0) 동안 총 13913.0명의 방문자를 기록했습니다. 12월 한 달 동안 1154.0명이 방문했습니다. 요일별 방문자수는 월요일 140.0명, 화요일 136.0명, 수요일 109.0명, 목요일 195.0명, 금요일 204.0명, 토요일 191.0명, 일요일 179.0명입니다.",33.3051258,126.3872587
백제사,제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍),관광지,인문(문화/예술/역사),역사관광지,사찰,432.0,9.0,26.0,2.0,5.0,4.0,1.0,5.0,6.0,3.0,"'백제사'은/는 제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(9.0) 동안 총 432.0명의 방문자를 기록했습니다. 12월 한 달 동안 26.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 5.0명, 수요일 4.0명, 목요일 1.0명, 금요일 5.0명, 토요일 6.0명, 일요일 3.0명입니다.",33.4487759,126.4242169
백패커스홈,제주특별자치도 서귀포시 중정로 24-7 (서귀동),숙박,숙박,숙박시설,게스트하우스,315.0,9.0,23.0,2.0,5.0,2.0,6.0,6.0,1.0,1.0,"'백패커스홈'은/는 제주특별자치도 서귀포시 중정로 24-7 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(9.0) 동안 총 315.0명의 방문자를 기록했습니다. 12월 한 달 동안 23.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 5.0명, 수요일 2.0명, 목요일 6.0명, 금요일 6.0명, 토요일 1.0명, 일요일 1.0명입니다.",33.2472869,126.5590809
법화사,제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 ,관광지,인문(문화/예술/역사),역사관광지,사찰,1620.0,9.0,190.0,29.0,41.0,29.0,26.0,21.0,17.0,27.0,"'법화사'은/는 제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(9.0) 동안 총 1620.0명의 방문자를 기록했습니다. 12월 한 달 동안 190.0명이 방문했습니다. 요일별 방문자수는 월요일 29.0명, 화요일 41.0명, 수요일 29.0명, 목요일 26.0명, 금요일 21.0명, 토요일 17.0명, 일요일 27.0명입니다.",33.2651982,126.4577155
별방진,제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍),관광지,인문(문화/예술/역사),역사관광지,성,2260.0,9.0,107.0,16.0,15.0,12.0,14.0,23.0,16.0,11.0,"'별방진'은/는 제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(9.0) 동안 총 2260.0명의 방문자를 기록했습니다. 12월 한 달 동안 107.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 15.0명, 수요일 12.0명, 목요일 14.0명, 금요일 23.0명, 토요일 16.0명, 일요일 11.0명입니다.",33.5264493,126.8830512
보롬왓,제주특별자치도 서귀포시 번영로 2350-104 ,관광지,인문(문화/예술/역사),산업관광지,기타,17967.0,9.0,1865.0,266.0,264.0,228.0,224.0,330.0,253.0,300.0,"'보롬왓'은/는 제주특별자치도 서귀포시 번영로 2350-104 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 기타입니다. 해당 관광지는 기준월(9.0) 동안 총 17967.0명의 방문자를 기록했습니다. 12월 한 달 동안 1865.0명이 방문했습니다. 요일별 방문자수는 월요일 266.0명, 화요일 264.0명, 수요일 228.0명, 목요일 224.0명, 금요일 330.0명, 토요일 253.0명, 일요일 300.0명입니다.",33.4134884,126.7525669
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,9.0,46.0,4.0,6.0,6.0,4.0,7.0,12.0,7.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(9.0) 동안 총 786.0명의 방문자를 기록했습니다. 12월 한 달 동안 46.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 6.0명, 수요일 6.0명, 목요일 4.0명, 금요일 7.0명, 토요일 12.0명, 일요일 7.0명입니다.",,
불탑사,제주특별자치도 제주시 원당로16길 41 (삼양일동),관광지,인문(문화/예술/역사),역사관광지,사찰,821.0,9.0,53.0,7.0,10.0,3.0,4.0,13.0,7.0,9.0,"'불탑사'은/는 제주특별자치도 제주시 원당로16길 41 (삼양일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(9.0) 동안 총 821.0명의 방문자를 기록했습니다. 12월 한 달 동안 53.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 10.0명, 수요일 3.0명, 목요일 4.0명, 금요일 13.0명, 토요일 7.0명, 일요일 9.0명입니다.",,
브릭216,제주특별자치도 서귀포시 이어도로 216 (대포동),숙박,숙박,숙박시설,게스트하우스,296.0,9.0,24.0,5.0,9.0,1.0,2.0,3.0,3.0,1.0,"'브릭216'은/는 제주특별자치도 서귀포시 이어도로 216 (대포동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(9.0) 동안 총 296.0명의 방문자를 기록했습니다. 12월 한 달 동안 24.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 9.0명, 수요일 1.0명, 목요일 2.0명, 금요일 3.0명, 토요일 3.0명, 일요일 1.0명입니다.",33.240855,126.4434116
