관광지명,주소,주소_시,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
노을해안로,제주특별자치도 서귀포시 대정읍 영락리 ,서귀포시,관광지,자연,자연관광지,자연생태관광지,1349.0,2.0,119.0,21.0,18.0,17.0,12.0,21.0,13.0,17.0,"'노을해안로'은/는 제주특별자치도 서귀포시 대정읍 영락리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(2.0) 동안 총 1349.0명의 방문자를 기록했습니다. 5월 한 달 동안 119.0명이 방문했습니다. 요일별 방문자수는 월요일 21.0명, 화요일 18.0명, 수요일 17.0명, 목요일 12.0명, 금요일 21.0명, 토요일 13.0명, 일요일 17.0명입니다.",33.2425714,126.2243799
논짓물,제주특별자치도 서귀포시 예래해안로 253 (하예동),서귀포시,관광지,자연,자연관광지,해수욕장,7654.0,2.0,489.0,69.0,59.0,76.0,65.0,69.0,74.0,77.0,"'논짓물'은/는 제주특별자치도 서귀포시 예래해안로 253 (하예동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(2.0) 동안 총 7654.0명의 방문자를 기록했습니다. 5월 한 달 동안 489.0명이 방문했습니다. 요일별 방문자수는 월요일 69.0명, 화요일 59.0명, 수요일 76.0명, 목요일 65.0명, 금요일 69.0명, 토요일 74.0명, 일요일 77.0명입니다.",33.2399183,126.3797536
누웨마루거리,제주특별자치도 제주시 신광로 47 (연동) ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,2082.0,2.0,172.0,31.0,18.0,29.0,25.0,23.0,26.0,20.0,"'누웨마루거리'은/는 제주특별자치도 제주시 신광로 47 (연동) 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(2.0) 동안 총 2082.0명의 방문자를 기록했습니다. 5월 한 달 동안 172.0명이 방문했습니다. 요일별 방문자수는 월요일 31.0명, 화요일 18.0명, 수요일 29.0명, 목요일 25.0명, 금요일 23.0명, 토요일 26.0명, 일요일 20.0명입니다.",33.4877543819398,126.490293916618
다려도,제주특별자치도 제주시 조천읍 북촌리 산 89,제주시,관광지,자연,자연관광지,섬,696.0,2.0,43.0,7.0,6.0,9.0,9.0,3.0,3.0,6.0,"'다려도'은/는 제주특별자치도 제주시 조천읍 북촌리 산 89에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(2.0) 동안 총 696.0명의 방문자를 기록했습니다. 5월 한 달 동안 43.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 6.0명, 수요일 9.0명, 목요일 9.0명, 금요일 3.0명, 토요일 3.0명, 일요일 6.0명입니다.",33.5374849,126.6939218
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644 ,서귀포시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,7386.0,2.0,606.0,102.0,65.0,108.0,97.0,86.0,74.0,74.0,"'다이나믹메이즈'은/는 제주특별자치도 서귀포시 표선면 번영로 2644 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(2.0) 동안 총 7386.0명의 방문자를 기록했습니다. 5월 한 달 동안 606.0명이 방문했습니다. 요일별 방문자수는 월요일 102.0명, 화요일 65.0명, 수요일 108.0명, 목요일 97.0명, 금요일 86.0명, 토요일 74.0명, 일요일 74.0명입니다.",33.3991423,126.7851051
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,제주시,관광지,자연,자연관광지,자연생태관광지,12241.0,2.0,749.0,88.0,134.0,114.0,90.0,124.0,93.0,106.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(2.0) 동안 총 12241.0명의 방문자를 기록했습니다. 5월 한 달 동안 749.0명이 방문했습니다. 요일별 방문자수는 월요일 88.0명, 화요일 134.0명, 수요일 114.0명, 목요일 90.0명, 금요일 124.0명, 토요일 93.0명, 일요일 106.0명입니다.",33.5378704,126.6132214
대평포구,제주특별자치도 서귀포시 안덕면 창천리 914-5 ,서귀포시,관광지,자연,자연관광지,항구/포구,1424.0,2.0,142.0,22.0,22.0,24.0,18.0,16.0,18.0,22.0,"'대평포구'은/는 제주특별자치도 서귀포시 안덕면 창천리 914-5 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(2.0) 동안 총 1424.0명의 방문자를 기록했습니다. 5월 한 달 동안 142.0명이 방문했습니다. 요일별 방문자수는 월요일 22.0명, 화요일 22.0명, 수요일 24.0명, 목요일 18.0명, 금요일 16.0명, 토요일 18.0명, 일요일 22.0명입니다.",33.2594294,126.3576754
대포포구,제주특별자치도 서귀포시 대포로 172-8 (대포동),서귀포시,관광지,자연,자연관광지,항구/포구,585.0,2.0,48.0,9.0,4.0,7.0,6.0,7.0,12.0,3.0,"'대포포구'은/는 제주특별자치도 서귀포시 대포로 172-8 (대포동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(2.0) 동안 총 585.0명의 방문자를 기록했습니다. 5월 한 달 동안 48.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 4.0명, 수요일 7.0명, 목요일 6.0명, 금요일 7.0명, 토요일 12.0명, 일요일 3.0명입니다.",33.2423126,126.4345568
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,2.0,256.0,30.0,32.0,55.0,48.0,31.0,22.0,38.0,"'더마파크'은/는 제주특별자치도 제주시 한림읍 월림7길 155 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(2.0) 동안 총 3972.0명의 방문자를 기록했습니다. 5월 한 달 동안 256.0명이 방문했습니다. 요일별 방문자수는 월요일 30.0명, 화요일 32.0명, 수요일 55.0명, 목요일 48.0명, 금요일 31.0명, 토요일 22.0명, 일요일 38.0명입니다.",33.3508962,126.2482536
도두항,제주특별자치도 제주시 도공로 2 (도두일동),제주시,관광지,자연,자연관광지,항구/포구,960.0,2.0,70.0,6.0,16.0,12.0,10.0,11.0,7.0,8.0,"'도두항'은/는 제주특별자치도 제주시 도공로 2 (도두일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(2.0) 동안 총 960.0명의 방문자를 기록했습니다. 5월 한 달 동안 70.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 16.0명, 수요일 12.0명, 목요일 10.0명, 금요일 11.0명, 토요일 7.0명, 일요일 8.0명입니다.",33.5060695,126.4649759
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,서귀포시,관광지,자연,자연관광지,계곡,6251.0,2.0,250.0,38.0,47.0,45.0,30.0,32.0,27.0,31.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(2.0) 동안 총 6251.0명의 방문자를 기록했습니다. 5월 한 달 동안 250.0명이 방문했습니다. 요일별 방문자수는 월요일 38.0명, 화요일 47.0명, 수요일 45.0명, 목요일 30.0명, 금요일 32.0명, 토요일 27.0명, 일요일 31.0명입니다.",33.3510774,126.620716
동일리포구,제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 ,서귀포시,관광지,자연,자연관광지,항구/포구,478.0,2.0,41.0,4.0,4.0,11.0,6.0,7.0,6.0,3.0,"'동일리포구'은/는 제주특별자치도 서귀포시 대정읍 동일하모로98번길 14-32 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(2.0) 동안 총 478.0명의 방문자를 기록했습니다. 5월 한 달 동안 41.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 4.0명, 수요일 11.0명, 목요일 6.0명, 금요일 7.0명, 토요일 6.0명, 일요일 3.0명입니다.",33.247276,126.2475706
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,2.0,61.0,10.0,13.0,12.0,8.0,3.0,7.0,8.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(2.0) 동안 총 741.0명의 방문자를 기록했습니다. 5월 한 달 동안 61.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 13.0명, 수요일 12.0명, 목요일 8.0명, 금요일 3.0명, 토요일 7.0명, 일요일 8.0명입니다.",33.5120308,126.5349279
마라도등대,"제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) ",서귀포시,관광지,자연,자연관광지,등대,834.0,2.0,54.0,4.0,11.0,9.0,2.0,11.0,8.0,9.0,"'마라도등대'은/는 제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(2.0) 동안 총 834.0명의 방문자를 기록했습니다. 5월 한 달 동안 54.0명이 방문했습니다. 요일별 방문자수는 월요일 4.0명, 화요일 11.0명, 수요일 9.0명, 목요일 2.0명, 금요일 11.0명, 토요일 8.0명, 일요일 9.0명입니다.",33.1697336,126.271453
마라도,제주특별자치도 서귀포시 대정읍 마라로101번길 46 ,서귀포시,관광지,자연,자연관광지,섬,6306.0,2.0,376.0,55.0,58.0,67.0,58.0,33.0,56.0,49.0,"'마라도'은/는 제주특별자치도 서귀포시 대정읍 마라로101번길 46 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(2.0) 동안 총 6306.0명의 방문자를 기록했습니다. 5월 한 달 동안 376.0명이 방문했습니다. 요일별 방문자수는 월요일 55.0명, 화요일 58.0명, 수요일 67.0명, 목요일 58.0명, 금요일 33.0명, 토요일 56.0명, 일요일 49.0명입니다.",33.1186178022129,126.267092741572
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,2.0,598.0,108.0,75.0,95.0,87.0,90.0,71.0,72.0,"'메이즈랜드'은/는 제주특별자치도 제주시 구좌읍 비자림로 2134-47 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(2.0) 동안 총 8368.0명의 방문자를 기록했습니다. 5월 한 달 동안 598.0명이 방문했습니다. 요일별 방문자수는 월요일 108.0명, 화요일 75.0명, 수요일 95.0명, 목요일 87.0명, 금요일 90.0명, 토요일 71.0명, 일요일 72.0명입니다.",33.4743111,126.7771579
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,제주시,관광지,자연,자연관광지,계곡,814.0,2.0,68.0,9.0,6.0,15.0,9.0,6.0,17.0,6.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(2.0) 동안 총 814.0명의 방문자를 기록했습니다. 5월 한 달 동안 68.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 6.0명, 수요일 15.0명, 목요일 9.0명, 금요일 6.0명, 토요일 17.0명, 일요일 6.0명입니다.",33.4633826,126.4445845
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,2.0,60.0,8.0,8.0,17.0,5.0,9.0,7.0,6.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(2.0) 동안 총 987.0명의 방문자를 기록했습니다. 5월 한 달 동안 60.0명이 방문했습니다. 요일별 방문자수는 월요일 8.0명, 화요일 8.0명, 수요일 17.0명, 목요일 5.0명, 금요일 9.0명, 토요일 7.0명, 일요일 6.0명입니다.",33.4642593,126.3965364
박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25 ,서귀포시,관광지,자연,자연관광지,해안절경,9479.0,2.0,2140.0,275.0,228.0,217.0,127.0,130.0,371.0,792.0,"'박수기정'은/는 제주특별자치도 서귀포시 안덕면 난드르로 90-25 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해안절경입니다. 해당 관광지는 기준월(2.0) 동안 총 9479.0명의 방문자를 기록했습니다. 5월 한 달 동안 2140.0명이 방문했습니다. 요일별 방문자수는 월요일 275.0명, 화요일 228.0명, 수요일 217.0명, 목요일 127.0명, 금요일 130.0명, 토요일 371.0명, 일요일 792.0명입니다.",33.237153,126.3587249
방선문,제주특별자치도 제주시 오라이동 39-1,제주시,관광지,자연,자연관광지,계곡,623.0,2.0,50.0,7.0,7.0,16.0,8.0,2.0,2.0,8.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(2.0) 동안 총 623.0명의 방문자를 기록했습니다. 5월 한 달 동안 50.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 7.0명, 수요일 16.0명, 목요일 8.0명, 금요일 2.0명, 토요일 2.0명, 일요일 8.0명입니다.",33.4712097,126.5020906
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,2.0,1079.0,154.0,160.0,173.0,143.0,150.0,156.0,143.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(2.0) 동안 총 13913.0명의 방문자를 기록했습니다. 5월 한 달 동안 1079.0명이 방문했습니다. 요일별 방문자수는 월요일 154.0명, 화요일 160.0명, 수요일 173.0명, 목요일 143.0명, 금요일 150.0명, 토요일 156.0명, 일요일 143.0명입니다.",33.3051258,126.3872587
법환포구,제주특별자치도 서귀포시 막숙포로 46 (법환동),서귀포시,관광지,자연,자연관광지,항구/포구,2010.0,2.0,137.0,21.0,19.0,28.0,12.0,19.0,19.0,19.0,"'법환포구'은/는 제주특별자치도 서귀포시 막숙포로 46 (법환동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(2.0) 동안 총 2010.0명의 방문자를 기록했습니다. 5월 한 달 동안 137.0명이 방문했습니다. 요일별 방문자수는 월요일 21.0명, 화요일 19.0명, 수요일 28.0명, 목요일 12.0명, 금요일 19.0명, 토요일 19.0명, 일요일 19.0명입니다.",33.2378108,126.5157218
보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),서귀포시,관광지,자연,자연관광지,항구/포구,1004.0,2.0,69.0,12.0,5.0,11.0,10.0,10.0,10.0,11.0,"'보목포구'은/는 제주특별자치도 서귀포시 보목포로 46 (보목동)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 항구/포구입니다. 해당 관광지는 기준월(2.0) 동안 총 1004.0명의 방문자를 기록했습니다. 5월 한 달 동안 69.0명이 방문했습니다. 요일별 방문자수는 월요일 12.0명, 화요일 5.0명, 수요일 11.0명, 목요일 10.0명, 금요일 10.0명, 토요일 10.0명, 일요일 11.0명입니다.",33.2395268,126.6073589
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,2.0,60.0,7.0,6.0,16.0,10.0,6.0,7.0,8.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(2.0) 동안 총 786.0명의 방문자를 기록했습니다. 5월 한 달 동안 60.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 6.0명, 수요일 16.0명, 목요일 10.0명, 금요일 6.0명, 토요일 7.0명, 일요일 8.0명입니다.",33.4436616234369,126.293059624787
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,제주시,관광지,자연,자연관광지,자연생태관광지,836.0,2.0,47.0,3.0,10.0,7.0,12.0,7.0,3.0,5.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(2.0) 동안 총 836.0명의 방문자를 기록했습니다. 5월 한 달 동안 47.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 10.0명, 수요일 7.0명, 목요일 12.0명, 금요일 7.0명, 토요일 3.0명, 일요일 5.0명입니다.",33.5460149487699,126.688656387157
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,서귀포시,관광지,자연,자연관광지,자연휴양림,3950.0,2.0,182.0,17.0,25.0,31.0,23.0,28.0,27.0,31.0,"'붉은오름자연휴양림'은/는 제주특별자치도 서귀포시 표선면 남조로 1487-73 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연휴양림입니다. 해당 관광지는 기준월(2.0) 동안 총 3950.0명의 방문자를 기록했습니다. 5월 한 달 동안 182.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 25.0명, 수요일 31.0명, 목요일 23.0명, 금요일 28.0명, 토요일 27.0명, 일요일 31.0명입니다.",33.5460149487699,126.688656387157
비양도,제주특별자치도 제주시 한림읍 한림리 ,제주시,관광지,자연,자연관광지,섬,9499.0,2.0,388.0,52.0,64.0,64.0,52.0,44.0,53.0,59.0,"'비양도'은/는 제주특별자치도 제주시 한림읍 한림리 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 섬입니다. 해당 관광지는 기준월(2.0) 동안 총 9499.0명의 방문자를 기록했습니다. 5월 한 달 동안 388.0명이 방문했습니다. 요일별 방문자수는 월요일 52.0명, 화요일 64.0명, 수요일 64.0명, 목요일 52.0명, 금요일 44.0명, 토요일 53.0명, 일요일 59.0명입니다.",33.3819398,126.2497525
사계해변,제주특별자치도 서귀포시 안덕면 사계리 2147-35,서귀포시,관광지,자연,자연관광지,해수욕장,7256.0,2.0,357.0,46.0,50.0,65.0,71.0,43.0,32.0,50.0,"'사계해변'은/는 제주특별자치도 서귀포시 안덕면 사계리 2147-35에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 해수욕장입니다. 해당 관광지는 기준월(2.0) 동안 총 7256.0명의 방문자를 기록했습니다. 5월 한 달 동안 357.0명이 방문했습니다. 요일별 방문자수는 월요일 46.0명, 화요일 50.0명, 수요일 65.0명, 목요일 71.0명, 금요일 43.0명, 토요일 32.0명, 일요일 50.0명입니다.",33.2281549,126.3083471
