관광지명,주소,주소_시,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,제주시,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,7.0,75.0,10.0,14.0,7.0,11.0,7.0,11.0,15.0,"'답다니탑망대'은/는 제주특별자치도 제주시 우도면 우도해안길 602 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 건축/조형물, 소분류: 유명건물입니다. 해당 관광지는 기준월(7.0) 동안 총 713.0명의 방문자를 기록했습니다. 10월 한 달 동안 75.0명이 방문했습니다. 요일별 방문자수는 월요일 10.0명, 화요일 14.0명, 수요일 7.0명, 목요일 11.0명, 금요일 7.0명, 토요일 11.0명, 일요일 15.0명입니다.",33.524420713702,126.952546624477
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,7.0,66.0,12.0,5.0,6.0,20.0,9.0,7.0,7.0,"'대정향교'은/는 제주특별자치도 서귀포시 안덕면 향교로 165-17 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(7.0) 동안 총 1020.0명의 방문자를 기록했습니다. 10월 한 달 동안 66.0명이 방문했습니다. 요일별 방문자수는 월요일 12.0명, 화요일 5.0명, 수요일 6.0명, 목요일 20.0명, 금요일 9.0명, 토요일 7.0명, 일요일 7.0명입니다.",33.2394319,126.2883184
더아일랜더,제주특별자치도 제주시 관덕로4길 7 ,제주시,쇼핑,쇼핑,쇼핑,특산물판매점,445.0,7.0,36.0,3.0,3.0,10.0,4.0,4.0,8.0,4.0,"'더아일랜더'은/는 제주특별자치도 제주시 관덕로4길 7 에 위치한 관광지로, 쇼핑에 속하며, 대분류: 쇼핑, 중분류: 쇼핑, 소분류: 특산물판매점입니다. 해당 관광지는 기준월(7.0) 동안 총 445.0명의 방문자를 기록했습니다. 10월 한 달 동안 36.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 3.0명, 수요일 10.0명, 목요일 4.0명, 금요일 4.0명, 토요일 8.0명, 일요일 4.0명입니다.",33.5123979,126.521371
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,7.0,402.0,58.0,51.0,54.0,62.0,39.0,59.0,79.0,"'더마파크'은/는 제주특별자치도 제주시 한림읍 월림7길 155 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(7.0) 동안 총 3972.0명의 방문자를 기록했습니다. 10월 한 달 동안 402.0명이 방문했습니다. 요일별 방문자수는 월요일 58.0명, 화요일 51.0명, 수요일 54.0명, 목요일 62.0명, 금요일 39.0명, 토요일 59.0명, 일요일 79.0명입니다.",33.3508962,126.2482536
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,제주시,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,7.0,132.0,19.0,14.0,16.0,32.0,18.0,12.0,21.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(7.0) 동안 총 1675.0명의 방문자를 기록했습니다. 10월 한 달 동안 132.0명이 방문했습니다. 요일별 방문자수는 월요일 19.0명, 화요일 14.0명, 수요일 16.0명, 목요일 32.0명, 금요일 18.0명, 토요일 12.0명, 일요일 21.0명입니다.",33.4099506881118,126.36573023443
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,7.0,56.0,15.0,10.0,8.0,4.0,5.0,9.0,5.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(7.0) 동안 총 741.0명의 방문자를 기록했습니다. 10월 한 달 동안 56.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 10.0명, 수요일 8.0명, 목요일 4.0명, 금요일 5.0명, 토요일 9.0명, 일요일 5.0명입니다.",33.5120308,126.5349279
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,7.0,65.0,13.0,6.0,9.0,11.0,5.0,9.0,12.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(7.0) 동안 총 619.0명의 방문자를 기록했습니다. 10월 한 달 동안 65.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 6.0명, 수요일 9.0명, 목요일 11.0명, 금요일 5.0명, 토요일 9.0명, 일요일 12.0명입니다.",33.3810152,126.2411754
라헨느리조트,제주특별자치도 제주시 명림로 384 ,제주시,숙박,인문(문화/예술/역사),휴양관광지,관광단지,364.0,7.0,33.0,9.0,2.0,3.0,4.0,6.0,3.0,6.0,"'라헨느리조트'은/는 제주특별자치도 제주시 명림로 384 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(7.0) 동안 총 364.0명의 방문자를 기록했습니다. 10월 한 달 동안 33.0명이 방문했습니다. 요일별 방문자수는 월요일 9.0명, 화요일 2.0명, 수요일 3.0명, 목요일 4.0명, 금요일 6.0명, 토요일 3.0명, 일요일 6.0명입니다.",33.4521555,126.6155076
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),제주시,관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,7.0,57.0,11.0,5.0,10.0,11.0,10.0,5.0,5.0,"'맥파이브루어리'은/는 제주특별자치도 제주시 동회천1길 23 (회천동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 식음료입니다. 해당 관광지는 기준월(7.0) 동안 총 823.0명의 방문자를 기록했습니다. 10월 한 달 동안 57.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 5.0명, 수요일 10.0명, 목요일 11.0명, 금요일 10.0명, 토요일 5.0명, 일요일 5.0명입니다.",33.503206117821,126.61717764321
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,7.0,509.0,78.0,64.0,64.0,73.0,74.0,75.0,81.0,"'메이즈랜드'은/는 제주특별자치도 제주시 구좌읍 비자림로 2134-47 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(7.0) 동안 총 8368.0명의 방문자를 기록했습니다. 10월 한 달 동안 509.0명이 방문했습니다. 요일별 방문자수는 월요일 78.0명, 화요일 64.0명, 수요일 64.0명, 목요일 73.0명, 금요일 74.0명, 토요일 75.0명, 일요일 81.0명입니다.",33.4743111,126.7771579
명월성지,제주특별자치도 제주시 한림읍 명월리 2236 ,제주시,관광지,인문(문화/예술/역사),역사관광지,성,1048.0,7.0,72.0,15.0,8.0,14.0,8.0,0.0,12.0,15.0,"'명월성지'은/는 제주특별자치도 제주시 한림읍 명월리 2236 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(7.0) 동안 총 1048.0명의 방문자를 기록했습니다. 10월 한 달 동안 72.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 8.0명, 수요일 14.0명, 목요일 8.0명, 금요일 0.0명, 토요일 12.0명, 일요일 15.0명입니다.",33.4004982,126.2609256
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,7.0,69.0,6.0,11.0,10.0,12.0,9.0,9.0,12.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(7.0) 동안 총 987.0명의 방문자를 기록했습니다. 10월 한 달 동안 69.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 11.0명, 수요일 10.0명, 목요일 12.0명, 금요일 9.0명, 토요일 9.0명, 일요일 12.0명입니다.",33.4642593,126.3965364
바이제주,제주특별자치도 제주시 서해안로 626 (용담삼동),제주시,쇼핑,쇼핑,쇼핑,특산물판매점,554.0,7.0,38.0,3.0,6.0,7.0,6.0,5.0,6.0,5.0,"'바이제주'은/는 제주특별자치도 제주시 서해안로 626 (용담삼동)에 위치한 관광지로, 쇼핑에 속하며, 대분류: 쇼핑, 중분류: 쇼핑, 소분류: 특산물판매점입니다. 해당 관광지는 기준월(7.0) 동안 총 554.0명의 방문자를 기록했습니다. 10월 한 달 동안 38.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 6.0명, 수요일 7.0명, 목요일 6.0명, 금요일 5.0명, 토요일 6.0명, 일요일 5.0명입니다.",33.516627,126.5040466
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,7.0,874.0,146.0,99.0,119.0,137.0,116.0,108.0,149.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(7.0) 동안 총 13913.0명의 방문자를 기록했습니다. 10월 한 달 동안 874.0명이 방문했습니다. 요일별 방문자수는 월요일 146.0명, 화요일 99.0명, 수요일 119.0명, 목요일 137.0명, 금요일 116.0명, 토요일 108.0명, 일요일 149.0명입니다.",33.3051258,126.3872587
백제사,제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍),제주시,관광지,인문(문화/예술/역사),역사관광지,사찰,432.0,7.0,39.0,5.0,4.0,5.0,9.0,4.0,4.0,8.0,"'백제사'은/는 제주특별자치도 제주시 애월읍 광령남6길 54 (애월읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(7.0) 동안 총 432.0명의 방문자를 기록했습니다. 10월 한 달 동안 39.0명이 방문했습니다. 요일별 방문자수는 월요일 5.0명, 화요일 4.0명, 수요일 5.0명, 목요일 9.0명, 금요일 4.0명, 토요일 4.0명, 일요일 8.0명입니다.",33.4487759,126.4242169
법화사,제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,사찰,1620.0,7.0,101.0,14.0,15.0,18.0,16.0,7.0,14.0,17.0,"'법화사'은/는 제주특별자치도 서귀포시 하원북로35번길 15-28 법화사 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(7.0) 동안 총 1620.0명의 방문자를 기록했습니다. 10월 한 달 동안 101.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 15.0명, 수요일 18.0명, 목요일 16.0명, 금요일 7.0명, 토요일 14.0명, 일요일 17.0명입니다.",33.2651982,126.4577155
별방진,제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍),제주시,관광지,인문(문화/예술/역사),역사관광지,성,2260.0,7.0,125.0,20.0,10.0,18.0,17.0,19.0,19.0,22.0,"'별방진'은/는 제주특별자치도 제주시 구좌읍 하도리 3354 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 성입니다. 해당 관광지는 기준월(7.0) 동안 총 2260.0명의 방문자를 기록했습니다. 10월 한 달 동안 125.0명이 방문했습니다. 요일별 방문자수는 월요일 20.0명, 화요일 10.0명, 수요일 18.0명, 목요일 17.0명, 금요일 19.0명, 토요일 19.0명, 일요일 22.0명입니다.",33.5264493,126.8830512
보롬왓,제주특별자치도 서귀포시 번영로 2350-104 ,서귀포시,관광지,인문(문화/예술/역사),산업관광지,기타,17967.0,7.0,828.0,146.0,121.0,89.0,111.0,128.0,97.0,136.0,"'보롬왓'은/는 제주특별자치도 서귀포시 번영로 2350-104 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 기타입니다. 해당 관광지는 기준월(7.0) 동안 총 17967.0명의 방문자를 기록했습니다. 10월 한 달 동안 828.0명이 방문했습니다. 요일별 방문자수는 월요일 146.0명, 화요일 121.0명, 수요일 89.0명, 목요일 111.0명, 금요일 128.0명, 토요일 97.0명, 일요일 136.0명입니다.",33.4134884,126.7525669
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,7.0,68.0,14.0,9.0,14.0,8.0,7.0,7.0,9.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(7.0) 동안 총 786.0명의 방문자를 기록했습니다. 10월 한 달 동안 68.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 9.0명, 수요일 14.0명, 목요일 8.0명, 금요일 7.0명, 토요일 7.0명, 일요일 9.0명입니다.",33.4436616234369,126.293059624787
불탑사,제주특별자치도 제주시 원당로16길 41 (삼양일동),제주시,관광지,인문(문화/예술/역사),역사관광지,사찰,821.0,7.0,53.0,6.0,7.0,11.0,8.0,6.0,4.0,11.0,"'불탑사'은/는 제주특별자치도 제주시 원당로16길 41 (삼양일동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(7.0) 동안 총 821.0명의 방문자를 기록했습니다. 10월 한 달 동안 53.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 7.0명, 수요일 11.0명, 목요일 8.0명, 금요일 6.0명, 토요일 4.0명, 일요일 11.0명입니다.",33.5290725932684,126.598418345536
비스타리조트,제주특별자치도 제주시 서해안로 74 ,제주시,숙박,인문(문화/예술/역사),휴양관광지,관광단지,191.0,7.0,16.0,2.0,4.0,5.0,1.0,4.0,0.0,0.0,"'비스타리조트'은/는 제주특별자치도 제주시 서해안로 74 에 위치한 관광지로, 숙박에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(7.0) 동안 총 191.0명의 방문자를 기록했습니다. 10월 한 달 동안 16.0명이 방문했습니다. 요일별 방문자수는 월요일 2.0명, 화요일 4.0명, 수요일 5.0명, 목요일 1.0명, 금요일 4.0명, 토요일 0.0명, 일요일 0.0명입니다.",33.5031197,126.457563
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,7.0,106.0,15.0,14.0,17.0,18.0,11.0,14.0,17.0,"'사라봉공원'은/는 제주특별자치도 제주시 사라봉동길 74 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(7.0) 동안 총 1849.0명의 방문자를 기록했습니다. 10월 한 달 동안 106.0명이 방문했습니다. 요일별 방문자수는 월요일 15.0명, 화요일 14.0명, 수요일 17.0명, 목요일 18.0명, 금요일 11.0명, 토요일 14.0명, 일요일 17.0명입니다.",33.5177204,126.5457574
산방굴사,제주특별자치도 서귀포시 안덕면 산방로 218-12 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,사찰,10646.0,7.0,598.0,92.0,80.0,84.0,86.0,81.0,88.0,87.0,"'산방굴사'은/는 제주특별자치도 서귀포시 안덕면 산방로 218-12 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 사찰입니다. 해당 관광지는 기준월(7.0) 동안 총 10646.0명의 방문자를 기록했습니다. 10월 한 달 동안 598.0명이 방문했습니다. 요일별 방문자수는 월요일 92.0명, 화요일 80.0명, 수요일 84.0명, 목요일 86.0명, 금요일 81.0명, 토요일 88.0명, 일요일 87.0명입니다.",33.2423934,126.3139575
산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,서귀포시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3336.0,7.0,213.0,39.0,26.0,31.0,27.0,27.0,34.0,29.0,"'산방산랜드'은/는 제주특별자치도 서귀포시 안덕면 사계리 117-2에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(7.0) 동안 총 3336.0명의 방문자를 기록했습니다. 10월 한 달 동안 213.0명이 방문했습니다. 요일별 방문자수는 월요일 39.0명, 화요일 26.0명, 수요일 31.0명, 목요일 27.0명, 금요일 27.0명, 토요일 34.0명, 일요일 29.0명입니다.",33.2341156018697,126.311707416564
삼매봉,제주특별자치도 서귀포시 서홍동 820-2,서귀포시,관광지,인문(문화/예술/역사),휴양관광지,공원,630.0,7.0,39.0,6.0,3.0,5.0,8.0,7.0,4.0,6.0,"'삼매봉'은/는 제주특별자치도 서귀포시 서홍동 820-2에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(7.0) 동안 총 630.0명의 방문자를 기록했습니다. 10월 한 달 동안 39.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 3.0명, 수요일 5.0명, 목요일 8.0명, 금요일 7.0명, 토요일 4.0명, 일요일 6.0명입니다.",33.2437181,126.5462844
서귀다원,제주특별자치도 서귀포시 516로 717 (상효동),서귀포시,관광지,인문(문화/예술/역사),산업관광지,기타,4111.0,7.0,236.0,44.0,30.0,30.0,35.0,28.0,39.0,30.0,"'서귀다원'은/는 제주특별자치도 서귀포시 516로 717 (상효동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 기타입니다. 해당 관광지는 기준월(7.0) 동안 총 4111.0명의 방문자를 기록했습니다. 10월 한 달 동안 236.0명이 방문했습니다. 요일별 방문자수는 월요일 44.0명, 화요일 30.0명, 수요일 30.0명, 목요일 35.0명, 금요일 28.0명, 토요일 39.0명, 일요일 30.0명입니다.",33.3211576,126.5716701
서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11 (서귀동),서귀포시,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,783.0,7.0,39.0,7.0,8.0,7.0,7.0,2.0,3.0,5.0,"'서귀본향당'은/는 제주특별자치도 서귀포시 이중섭로 23-11 (서귀동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(7.0) 동안 총 783.0명의 방문자를 기록했습니다. 10월 한 달 동안 39.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 8.0명, 수요일 7.0명, 목요일 7.0명, 금요일 2.0명, 토요일 3.0명, 일요일 5.0명입니다.",33.2461722,126.5647482
