YM,MCT_NM,OP_YMD,MCT_TYPE,ADDR,아침 이용건수,점심 이용건수,저녁 이용건수,식사x_1,식사x_2,평일 이용건수,주말 이용건수,현지인,남성,여성,20대이하,30대,40대,50대,60대이상
202310,꽃마름제주이도점,20160310,단품요리 전문,제주 제주시 아라이동 3001-10번지 한라훠프라자 3층,3.478260869565216,20.869565217391305,40.0,15.652173913043478,0.0,50.434782608695635,29.565217391304337,71.17647058823529,34.48,45.519999999999996,10.959999999999992,22.799999999999997,23.36,15.600000000000001,7.199999999999999
202310,용두네해장국 주식회사 티엠컴퍼니,20230629,단품요리 전문,제주 제주시 용담삼동 2384번지,35.42168674698795,15.18072289156626,0.0,9.397590361445783,0.0,40.84337349397589,19.156626506024097,8.727272727272723,34.5,25.5,12.0,21.299999999999997,14.879999999999999,8.52,3.3599999999999937
202310,BBQ이도초교점,20150410,치킨,제주 제주시 도남동 746-4번지,0.0,0.0,51.01449275362319,15.072463768115936,13.913043478260864,48.69565217391303,31.304347826086953,68.4375,52.63999999999999,27.360000000000003,8.64,20.16,25.839999999999993,20.560000000000002,4.88
202310,빽다방서귀포동홍중앙점,20221130,커피,제주 서귀포시 동홍동 96-4번지 1층,12.173913043478262,19.130434782608695,8.043478260869563,20.652173913043477,0.0,41.08695652173911,18.91304347826086,47.79369627507163,27.779999999999994,32.22,9.0,12.42,22.8,13.38,2.34
202310,돌빌레,20231011,가정식,제주 제주시 애월읍 구엄리 603번지 1층,0.0,25.0,55.00000000000001,20.0,0.0,65.0,35.0,25.0,57.9,42.1,5.3,21.099999999999998,26.3,36.8,10.5
202310,시인의집,20110512,가정식,제주 제주시 조천읍 조천리 3086-1번지 1층,10.434782608695647,33.04347826086956,0.0,36.521739130434774,0.0,38.260869565217384,41.739130434782595,18.885245901639344,32.0,48.0,12.88,17.44,15.68,23.279999999999998,10.64
202310,파도소리해녀촌,20140422,단품요리 전문,제주 제주시 우도면 연평리 874-2번지,11.529411764705877,25.529411764705877,4.117647058823529,28.823529411764703,0.0,41.17647058823528,28.823529411764703,4.4994731296101165,32.97,37.03,14.489999999999998,19.32,15.329999999999993,14.139999999999993,6.65
202310,투썸플레이스영어도시점,20190627,커피,제주 서귀포시 대정읍 보성리 2477번지,12.279151943462894,7.508833922261485,11.66077738515901,18.551236749116608,0.0,33.30388692579505,16.696113074204938,21.432251416795463,19.35,30.65,8.649999999999999,9.25,20.8,8.6,2.7
202310,이도정어부,20191017,가정식,제주 제주시 조천읍 함덕리 4150-3번지 1층,16.25,35.0,20.0,8.75,0.0,57.5,22.5,24.11214953271028,50.8,29.2,4.24,8.24,20.4,27.200000000000003,20.0
202310,정한가든,20080430,가정식,제주 제주시 구좌읍 세화리 1525-4번지,0.0,29.189189189189186,46.21621621621621,14.594594594594588,0.0,53.513513513513495,36.486486486486484,68.9423076923077,60.11999999999999,29.880000000000003,3.3299999999999996,12.420000000000002,23.94,25.65,24.659999999999993
202310,용팔이막창시청점,20160128,단품요리 전문,제주 제주시 이도이동 1767-35번지 1층,0.0,0.0,73.54838709677419,1.29032258064516,5.16129032258064,52.9032258064516,27.09677419354838,63.01538461538462,43.68000000000001,36.31999999999999,35.36,15.11999999999999,14.879999999999999,12.0,2.72
202310,코코분식본점,20190104,분식,제주 제주시 이도이동 1187-5번지 1층,6.596858638743456,20.41884816753927,9.109947643979057,23.874345549738216,0.0,59.999999999999986,0.0,47.21590909090909,32.760000000000005,27.239999999999995,4.919999999999995,12.180000000000001,20.039999999999996,15.18,7.74
202310,신엄해녀의집,20210318,가정식,제주 제주시 애월읍 신엄리 989-5번지 애월읍,13.266331658291454,14.472361809045221,9.045226130653266,23.21608040201005,0.0,31.95979899497486,28.04020100502512,2.7471992206527003,29.4,30.6,9.66,15.9,14.58,13.5,6.359999999999999
202310,파스쿠찌삼화지구점,20180307,커피,제주 제주시 도련일동 1939-3번지 2층,8.95522388059701,9.25373134328358,28.35820895522388,13.134328358208954,0.298507462686564,41.194029850746254,18.805970149253724,51.19815668202765,25.14,34.86,13.98,17.459999999999997,16.26,10.139999999999993,2.1
202310,청정오메기떡,20201130,떡/한과,제주 제주시 연동 177번지 1층,52.38095238095239,14.28571428571428,0.0,33.33333333333333,0.0,61.9047619047619,38.09523809523808,6.626506024096381,48.8,51.2,19.6,19.89999999999999,21.3,21.6,17.599999999999998
202310,무용담,20210730,일식,제주 제주시 용담이동 448번지 1층,0.0,0.0,66.08695652173913,0.0,13.913043478260864,41.739130434782595,38.26086956521739,16.40062597809076,34.24,45.760000000000005,29.28,31.6,10.8,6.4,1.92
202310,덤장,20060330,가정식,제주 서귀포시 색달동 2119번지,13.090909090909085,15.545454545454545,18.545454545454547,12.818181818181817,0.0,35.72727272727271,24.272727272727266,3.0513918629550303,34.32000000000001,25.68,2.94,10.379999999999999,18.84,15.96,11.939999999999994
202310,샤부돈,20191231,단품요리 전문,제주 제주시 도남동 800번지 도남1차E편한세상아파트 상가동 102호,0.0,0.0,89.47368421052632,10.52631578947368,0.0,52.631578947368396,47.36842105263157,44.73684210526316,62.9,37.1,12.7,19.8,19.3,34.5,13.69999999999999
202310,요망진흑돼지,20161207,가정식,제주 서귀포시 상효동 2205-3번지,0.0,10.52631578947368,89.47368421052632,0.0,0.0,68.42105263157893,31.57894736842105,4.91071428571428,61.5,38.5,11.799999999999999,20.5,29.7,22.1,15.9
202310,족발야시장 노형점,20190619,단품요리 전문,제주 제주시 노형동 1280-1번지 1층,0.0,0.0,65.67567567567568,0.0,24.324324324324326,53.51351351351351,36.48648648648647,72.95315682281058,64.08000000000001,25.919999999999998,13.139999999999999,17.1,30.959999999999997,23.76,5.039999999999991
202310,카페 메콩스카이,20211019,커피,제주 제주시 아라일동 358-9번지 102호,9.333333333333332,27.416666666666664,15.75,17.5,0.0,51.333333333333336,18.666666666666664,47.04422869471413,30.099999999999998,39.9,10.5,14.84,18.69,18.27,7.7
202310,경일낙지,20020112,단품요리 전문,제주 제주시 노형동 1291-3번지,14.210526315789467,45.78947368421053,0.0,9.999999999999996,0.0,69.99999999999997,0.0,57.62684124386252,29.4,40.599999999999994,3.85,15.96,26.53,17.43,6.3
202310,오크라,20120801,가정식,제주 제주시 한림읍 귀덕리 1290번지 오크라,4.0,36.0,16.0,24.0,0.0,26.0,54.0,42.3613595706619,47.12,32.879999999999995,5.68,25.68,27.519999999999996,14.32,6.720000000000001
202310,테이크파이브,20230918,단품요리 전문,제주 제주시 노형동 156-8번지 1층,0.0,0.0,82.8,0.0,7.2,68.4,21.599999999999998,36.0,48.78,41.21999999999999,22.5,33.75,11.25,22.5,0.0
202310,신창흑돼지두루치기,20190509,가정식,제주 서귀포시 대정읍 하모리 1436-1번지,3.333333333333328,26.666666666666664,30.0,20.0,0.0,61.66666666666665,18.33333333333333,40.457142857142856,58.0,22.0,5.36,14.96,22.0,27.759999999999998,10.0
202310,도희네해장국,20140804,가정식,제주 서귀포시 안덕면 서광리 956-4번지,15.113636363636363,39.77272727272727,0.0,15.113636363636363,0.0,49.31818181818182,20.68181818181818,18.579088471849865,40.74,29.259999999999998,7.069999999999992,22.400000000000002,26.67,10.57,3.36
202310,스모프치킨 고산점,20180207,치킨,제주 제주시 한경면 고산리 2226번지 1층,0.0,0.0,58.18181818181819,16.36363636363636,5.454545454545448,34.54545454545454,45.45454545454545,40.12461059190031,43.28,36.71999999999999,7.039999999999999,12.72,30.72,19.6,9.92
202310,진영,20060105,가정식,제주 제주시 용담이동 630-5번지,16.953125,34.453125,0.0,18.59375,0.0,58.515625,11.484375,56.48756218905472,54.18,15.82,4.34,13.860000000000001,22.05,15.96,13.789999999999992
202310,소문난순대족발,20080219,단품요리 전문,제주 서귀포시 서귀동 274-16번지,2.822580645161284,3.951612903225806,30.483870967741932,32.74193548387096,0.0,38.38709677419352,31.61290322580645,17.172459893048124,35.42,34.58,7.49,17.43,19.88,15.19,10.01
202310,김밥천국앤테그42외도점,20230406,분식,제주 제주시 외도일동 548-2번지 1층,22.7027027027027,23.333333333333332,6.936936936936937,17.027027027027025,0.0,53.603603603603595,16.396396396396394,58.7037037037037,35.0,35.0,7.14,17.990000000000002,26.459999999999994,14.28,4.13
202310,미풍해장국 일도점,20190411,단품요리 전문,제주 제주시 이도이동 76-10번지 1층,27.294117647058822,18.35294117647059,5.64705882352941,8.705882352941178,0.0,37.17647058823528,22.8235294117647,49.26239419588875,41.879999999999995,18.12,1.679999999999994,7.74,18.78,18.9,12.84
202310,진미돼지국밥,20190507,단품요리 전문,제주 제주시 조천읍 함덕리 261-22번지 1층,16.470588235294116,32.11764705882353,13.17647058823529,8.235294117647058,0.0,48.588235294117645,21.411764705882348,47.05357142857143,49.28000000000001,20.72,5.6000000000000005,16.17,20.369999999999997,15.47,12.459999999999999
202310,상원가든,19991220,단품요리 전문,제주 서귀포시 대정읍 상모리 3052번지,0.0,7.4999999999999964,50.83333333333333,11.666666666666663,0.0,41.66666666666665,28.33333333333332,28.78603945371775,41.79,28.209999999999994,5.32,16.029999999999994,21.98,16.45,10.219999999999999
202310,아빠가밀면손칼국수,20230515,단품요리 전문,제주 제주시 애월읍 장전리 1178-1번지 다동 1층,20.645161290322577,49.03225806451613,5.16129032258064,5.16129032258064,0.0,76.12903225806451,3.87096774193548,58.0,52.96,27.039999999999992,2.16,11.040000000000001,24.88,26.319999999999993,15.68
202310,제주돗돈 신화월드점,20230915,가정식,제주 서귀포시 안덕면 동광리 929-4번지 1층,0.0,12.307692307692303,53.33333333333333,10.256410256410255,4.102564102564096,38.97435897435897,41.025641025641015,27.368421052631575,50.88,29.119999999999997,0.0,21.840000000000003,31.519999999999992,16.96,9.68
202310,평대전복,20180727,가정식,제주 제주시 구좌읍 평대리 515-9번지 1층,6.1538461538461515,41.02564102564102,12.307692307692303,20.51282051282051,0.0,43.076923076923066,36.92307692307692,11.216216216216214,38.96,41.04,10.64,20.64,16.0,17.68,14.96
202310,바다사랑추억,20140829,단품요리 전문,제주 제주시 애월읍 하귀2리 2740번지,0.0,0.0,90.90909090909092,9.09090909090909,0.0,63.636363636363626,36.36363636363636,12.31884057971014,56.00000000000001,44.0,23.9,33.0,18.3,16.5,8.3
202310,신화김밥,20170807,분식,제주 서귀포시 안덕면 동광리 1541번지 1층,35.0,16.66666666666666,0.0,18.333333333333336,0.0,54.99999999999999,14.999999999999993,25.045871559633028,42.56,27.44,6.09,17.5,27.159999999999993,14.77,4.55
202310,떼레노&샤부리,20220721,단품요리 전문,제주 서귀포시 색달동 3039-1번지 지하1층,1.3559322033898242,9.491525423728808,58.305084745762706,10.84745762711864,0.0,44.745762711864394,35.25423728813559,11.17578579743888,40.480000000000004,39.519999999999996,4.32,27.599999999999998,26.639999999999993,13.280000000000001,8.16
202310,섶섬한그릇,20200603,가정식,제주 서귀포시 보목동 1348번지 보목동,7.804878048780488,50.73170731707317,0.0,21.463414634146343,0.0,66.34146341463413,13.658536585365848,13.109243697478991,40.56,39.44,9.52,16.88,17.28,20.16,16.159999999999993
202310,주식회사 호반호텔앤리조트제주지점,20190419,단품요리 전문,제주 서귀포시 색달동 2950-17번지,9.0032154340836,11.57556270096463,6.7524115755627,22.668810289389068,0.0,33.7620578778135,16.23794212218649,3.75137918352335,26.25,23.75,7.199999999999999,9.65,15.25,11.0,6.9
202310,무한조개야,20190619,단품요리 전문,제주 제주시 노형동 1278-7번지 1층,0.0,0.0,73.10344827586208,0.0,6.896551724137928,62.06896551724138,17.931034482758616,58.386491557223266,49.36,30.639999999999993,14.32,28.4,22.959999999999997,11.200000000000001,3.2
202310,이스트포레스트,20190722,양식,제주 제주시 구좌읍 종달리 1027번지 1층,11.428571428571423,34.28571428571428,13.968253968253968,20.317460317460313,0.0,50.79365079365077,29.206349206349202,14.58823529411764,31.43999999999999,48.56,23.84,26.16,15.68,8.56,5.68
202310,제주어향원,20190911,가정식,제주 서귀포시 남원읍 남원리 91-8번지,24.76190476190476,36.19047619047619,0.0,19.04761904761904,0.0,60.95238095238094,19.047619047619044,7.951318458417847,42.56,37.43999999999999,6.48,16.96,21.36,21.36,13.759999999999998
202310,탐나국,20220210,단품요리 전문,제주 제주시 애월읍 상귀리 354-4번지,28.208955223880594,34.47761194029851,0.0,7.313432835820895,0.0,48.05970149253731,21.940298507462686,49.98548621190131,50.54,19.46,2.1,11.200000000000001,24.43,20.65,11.479999999999993
202310,짱구분식,20200224,분식,제주 서귀포시 서귀동 254-2번지 1층,1.298701298701296,21.2987012987013,15.324675324675326,22.07792207792207,0.0,34.54545454545453,25.454545454545453,26.8068669527897,28.86,31.14,12.0,21.48,18.48,6.359999999999999,1.679999999999994
202310,도희도,20230504,가정식,제주 제주시 도두이동 1645번지 1층,0.0,0.0,69.43396226415095,10.566037735849056,0.0,40.75471698113206,39.24528301886792,21.793103448275858,42.72,37.28,17.28,21.519999999999992,19.68,16.4,5.04
202310,잭슨피자 노형점,20230922,피자,제주 제주시 노형동 3792-10번지 1층 102호,3.586956521739126,6.52173913043478,33.58695652173913,16.304347826086957,0.0,35.54347826086955,24.45652173913043,48.0,29.64,30.36,10.379999999999999,21.9,18.84,8.100000000000001,0.7799999999999999
202310,마농밭,20220523,가정식,제주 서귀포시 대정읍 동일리 2713번지,32.97101449275362,36.52173913043478,0.0,0.507246376811594,0.0,52.24637681159418,17.753623188405797,43.541666666666664,44.94,25.06,3.5,17.57,25.97,14.07,8.89
202310,바베큐타운 제주,20230224,단품요리 전문,제주 제주시 조천읍 조천리 3362-4번지 1층,35.71428571428571,28.57142857142857,0.0,35.71428571428571,0.0,64.28571428571426,35.71428571428571,67.9245283018868,69.4,30.599999999999998,0.0,19.399999999999988,51.6,17.7,11.3
202310,성산묵은지고등어쌈밥제주성산일출봉점,20201116,단품요리 전문,제주 서귀포시 성산읍 성산리 296-3번지,12.631578947368416,4.210526315789472,35.78947368421053,25.263157894736842,2.105263157894736,54.736842105263136,25.263157894736832,1.9555555555555522,41.760000000000005,38.239999999999995,20.48,25.04,16.96,11.84,5.68
202310,명륜진사갈비외도점,20191016,가정식,제주 제주시 외도일동 637-11번지 1층,0.0,4.827586206896551,56.321839080459775,8.850574712643677,0.0,37.81609195402297,32.183908045977006,60.199999999999996,44.730000000000004,25.27,6.789999999999994,17.57,25.62,13.860000000000001,6.159999999999999
202310,하나미,20020621,일식,제주 제주시 노형동 1274-3번지 1층,1.3333333333333282,21.33333333333333,46.66666666666667,10.666666666666664,0.0,62.66666666666666,17.33333333333333,66.06741573033707,42.56,37.43999999999999,6.5599999999999925,13.84,20.64,27.519999999999996,11.44
202310,전원일기동광점,20210427,가정식,제주 서귀포시 안덕면 동광리 533-3번지 2층,8.780487804878046,23.121951219512194,14.634146341463413,13.46341463414634,0.0,36.29268292682926,23.70731707317073,16.62556781310837,34.379999999999995,25.62,4.319999999999999,12.66,19.44,14.52,9.12
202310,소리원  저지점,20180419,중식,제주 제주시 한경면 저지리 1849-3번지 1층,8.555555555555554,33.44444444444444,4.666666666666662,23.333333333333332,0.0,50.555555555555536,19.44444444444443,43.41772151898734,45.08,24.919999999999998,4.41,15.75,28.77,14.559999999999999,6.51
202310,명단,20200721,가정식,제주 서귀포시 성산읍 성산리 219-9번지 1층,0.0,0.0,100.0,0.0,0.0,52.38095238095236,47.61904761904761,5.60747663551401,41.699999999999996,58.3,48.1,39.0,6.4,5.3,1.0999999999999999
202310,장모식탁,20190326,가정식,제주 제주시 이도이동 257-6번지 1층,13.122923588039864,15.614617940199334,6.810631229235881,14.451827242524914,0.0,39.20265780730896,10.79734219269103,13.3322864321608,26.700000000000003,23.3,5.7,13.350000000000001,15.950000000000001,9.55,5.4
202310,돈삼겹삼화점,20161223,단품요리 전문,제주 제주시 화북일동 1005-3번지 1층,0.0,0.0,61.8018018018018,5.04504504504504,3.1531531531531503,40.99099099099098,29.00900900900901,63.97743300423132,42.49,27.509999999999994,4.0599999999999925,13.72,30.59,16.87,4.83
202310,소린이네회,20170223,일식,제주 서귀포시 서귀동 277-10번지,0.0,0.0,69.47368421052632,10.52631578947368,0.0,54.736842105263136,25.263157894736832,9.259259259259256,52.160000000000004,27.839999999999996,12.32,15.919999999999991,22.959999999999997,21.919999999999995,6.800000000000001
202310,파스토,20190628,단품요리 전문,제주 제주시 한림읍 귀덕리 3883번지 2층,5.625,25.3125,33.75,25.3125,0.0,50.625,39.375,17.772151898734172,47.79,42.21,17.1,28.62,21.689999999999998,17.64,4.86
202310,보목포구 돌하루방식당,20150506,가정식,제주 서귀포시 보목동 616-1번지,2.96296296296296,48.88888888888889,4.444444444444439,23.703703703703702,0.0,53.333333333333314,26.666666666666657,51.95342820181112,50.72,29.28,3.04,8.079999999999991,17.76,29.04,22.080000000000002
202310,방일해장국아라점,20151204,단품요리 전문,제주 제주시 아라일동 6100-4번지 1층,35.0,31.397058823529413,0.0,3.602941176470587,0.0,44.77941176470587,25.220588235294112,57.965299684542586,52.01,17.990000000000002,4.97,15.82,25.83,15.679999999999993,7.7
202310,노형막창고을,20051109,단품요리 전문,제주 제주시 노형동 1048-3번지,0.0,0.0,87.27272727272727,0.0,2.727272727272727,62.72727272727272,27.27272727272727,78.06366047745358,53.64,36.35999999999999,8.91,17.72999999999999,21.96,29.25,12.15
202310,섭지골,20150302,가정식,제주 서귀포시 성산읍 고성리 208-7번지,0.0,11.25,71.25,7.499999999999997,0.0,56.25,33.74999999999999,4.88888888888888,52.019999999999996,37.98,18.54,20.42999999999999,20.7,19.35,10.89
202310,오구삼구민물장어아구찜,20160222,단품요리 전문,제주 서귀포시 남원읍 남원리 92번지,5.0,26.666666666666664,36.666666666666664,11.666666666666663,0.0,53.33333333333332,26.66666666666666,50.9979633401222,45.68000000000001,34.32,1.6,8.8,18.319999999999993,26.560000000000002,24.8
202310,노랑통닭 서귀포혁신도시점,20230802,치킨,제주 서귀포시 서호동 1540번지 제주서귀포혁신도시엘에이치1단지아파트 상가동 101호,0.0,0.0,58.03921568627451,9.411764705882351,12.549019607843137,62.74509803921568,17.254901960784313,63.27272727272727,54.0,26.0,3.3600000000000003,15.36,29.36,22.0,10.0
202310,희야네식당,20000916,가정식,제주 서귀포시 남원읍 남원리 100-3번지,9.390243902439021,28.170731707317074,24.756097560975604,7.6829268292682915,0.0,59.75609756097558,10.243902439024387,21.03932584269663,44.45,25.55,12.389999999999999,19.040000000000003,19.46,12.95,6.159999999999999
202310,랍씨네,20221116,단품요리 전문,제주 서귀포시 성산읍 고성리 559-17번지 1층,0.0,0.0,75.0,25.0,0.0,91.66666666666666,8.33333333333333,2.94117647058823,53.5,46.5,20.19999999999999,34.29999999999999,20.19999999999999,19.2,6.1
202310,만복흑돼지,20121024,단품요리 전문,제주 서귀포시 안덕면 화순리 1868-8번지 만복흑돼지,1.666666666666664,11.666666666666663,60.0,6.666666666666664,0.0,49.99999999999999,30.0,2.894356005788712,43.36,36.63999999999999,10.56,18.400000000000002,21.76,16.48,12.8
202310,검은여닭도가니,20100630,단품요리 전문,제주 서귀포시 토평동 472번지,1.777777777777776,26.666666666666664,28.444444444444443,23.111111111111104,0.0,42.66666666666665,37.33333333333333,34.23014586709886,46.080000000000005,33.92,8.0,24.32,25.04,16.080000000000002,6.48
202310,파스쿠찌제주제원점,20180813,커피,제주 제주시 연동 273-4번지 1층,2.626811594202895,4.891304347826085,22.644927536231883,15.03623188405797,4.800724637681155,33.242753623188406,16.75724637681159,30.57851239669421,24.9,25.1,19.75,15.55,7.95,4.9,1.7999999999999998
202310,태산봉,20151027,가정식,제주 제주시 일도일동 1048-6번지,20.400000000000002,16.5,12.6,10.5,0.0,35.4,24.6,49.12359550561798,40.379999999999995,19.62,2.76,7.74,14.58,18.66,16.26
202310,쉐어호프,20200423,맥주/요리주점,제주 서귀포시 안덕면 상창리 804번지 (대성농장),13.636363636363635,30.0,0.0,46.36363636363636,0.0,59.999999999999986,29.999999999999993,4.455445544554455,48.690000000000005,41.309999999999995,5.31,44.46,28.62,8.46,3.1500000000000004
202310,부원뚝배기,20161005,가정식,제주 제주시 한림읍 한림리 1590-8번지,29.8019801980198,30.49504950495049,0.0,9.702970297029703,0.0,43.66336633663366,26.336633663366335,27.805800756620425,45.15,24.849999999999998,6.930000000000001,17.009999999999998,23.659999999999993,16.59,5.8100000000000005
202310,피자알볼로노형점,20200324,피자,제주 제주시 노형동 3797-9번지 1층,2.571428571428565,7.7142857142857135,46.28571428571428,33.42857142857142,0.0,59.142857142857125,30.857142857142854,75.63025210084034,41.75999999999999,48.24,6.210000000000001,11.61,31.319999999999997,29.700000000000003,11.16
202310,국밥생각노형점,20210309,단품요리 전문,제주 제주시 노형동 720-3번지 1층,6.666666666666666,18.48484848484848,28.48484848484848,6.36363636363636,0.0,42.424242424242415,17.575757575757574,47.25296442687747,35.220000000000006,24.779999999999998,10.200000000000001,12.36,20.1,13.38,3.96
202310,도토리키친본점,20200721,단품요리 전문,제주 제주시 삼도이동 1158-1번지 1층,14.084507042253522,25.91549295774648,0.0,20.0,0.0,39.436619718309856,20.563380281690137,6.126506024096383,22.14,37.86,23.52,18.12,9.06,7.199999999999999,2.1
202310,삼바리제주시청점,20230221,가정식,제주 제주시 이도이동 1188-15번지 1층,0.0,0.0,43.93617021276596,2.234042553191484,23.829787234042552,41.70212765957445,28.297872340425528,55.446735395189,41.79,28.209999999999994,18.69,26.39,18.060000000000002,5.46,1.4700000000000002
202310,신사본가송탄부대찌개,20120517,단품요리 전문,제주 제주시 연동 291-67번지,4.528301886792448,30.188679245283016,33.20754716981132,12.075471698113207,0.0,63.396226415094326,16.603773584905657,57.957244655581945,51.04,28.96,10.08,18.799999999999997,22.480000000000004,22.319999999999993,6.24
202310,애월바다,20220315,커피,제주 제주시 애월읍 애월리 2533-2번지 2층,17.027027027027025,14.504504504504505,0.0,38.46846846846847,0.0,64.32432432432431,5.67567567567567,1.717289719626166,32.97,37.03,30.73,9.589999999999993,14.77,11.689999999999992,3.2199999999999998
202310,주식회사 스시호시카이,20140311,일식,제주 제주시 오라이동 959-1번지 1층,0.0,43.33333333333333,23.33333333333333,23.33333333333333,0.0,79.99999999999997,9.99999999999999,10.799999999999999,47.7,42.3,22.32,39.86999999999999,14.04,9.089999999999991,4.77
202310,우수미회센타,20140429,단품요리 전문,제주 제주시 연동 1533-3번지,0.0,0.0,73.72549019607844,6.2745098039215685,0.0,43.921568627450974,36.07843137254902,38.19095477386934,54.0,26.0,2.64,10.4,26.639999999999993,29.119999999999997,11.200000000000001
202310,효돈식(효돈식),20230602,가정식,제주 서귀포시 하효동 330-1번지 1층,12.20338983050847,33.89830508474576,13.559322033898304,20.338983050847457,0.0,55.59322033898304,24.40677966101694,40.625,33.6,46.4,8.56,24.4,25.04,13.440000000000001,8.56
202310,브롱스제주함덕점,20180731,맥주/요리주점,제주 제주시 조천읍 함덕리 1004-29번지 1층,0.0,0.0,46.40449438202247,8.651685393258425,14.943820224719099,40.112359550561784,29.887640449438198,11.828499369482971,41.51,28.49,10.57,21.0,23.379999999999992,12.18,2.869999999999993
202310,신촌올레숯불갈비,20220407,단품요리 전문,제주 제주시 조천읍 신촌리 1777-1번지 1층,0.0,13.636363636363635,70.9090909090909,5.454545454545454,0.0,73.63636363636363,16.363636363636363,68.57142857142857,54.99,35.01,3.6899999999999906,12.420000000000002,34.01999999999999,27.54,12.24
202310,함덕뚝배기,20160201,가정식,제주 제주시 조천읍 함덕리 산 14-58번지,58.57142857142857,20.0,0.0,1.428571428571424,0.0,44.28571428571427,35.71428571428571,2.943143812709024,43.6,36.4,7.92,17.2,24.0,23.52,7.4399999999999995
202310,우도짜장맨,20170508,가정식,제주 제주시 우도면 연평리 317-2번지 1층,15.342465753424657,30.958904109589042,0.0,13.698630136986301,0.0,36.71232876712328,23.28767123287671,1.834182491894394,32.1,27.900000000000002,11.58,15.600000000000001,16.860000000000003,10.98,5.04
202310,만선식당,20230918,가정식,제주 서귀포시 대정읍 하모리 770-50번지,1.75,5.25,49.583333333333336,13.416666666666663,0.0,39.08333333333332,30.916666666666664,4.9122807017543835,44.45,25.55,7.63,26.04,14.84,10.29,11.200000000000001
