관광지명,주소,주소_시,장소 카테고리,대분류,중분류,소분류,총 방문자수,기준월,월별 방문자수,월요일방문자수,화요일방문자수,수요일방문자수,목요일방문자수,금요일방문자수,토요일방문자수,일요일방문자수,정보,위도,경도
닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1 ,제주시,관광지,자연,자연관광지,자연생태관광지,12241.0,5.0,859.0,170.0,153.0,128.0,97.0,89.0,101.0,121.0,"'닭머르해안길'은/는 제주특별자치도 제주시 조천읍 신촌북3길 62-1 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(5.0) 동안 총 12241.0명의 방문자를 기록했습니다. 8월 한 달 동안 859.0명이 방문했습니다. 요일별 방문자수는 월요일 170.0명, 화요일 153.0명, 수요일 128.0명, 목요일 97.0명, 금요일 89.0명, 토요일 101.0명, 일요일 121.0명입니다.",33.5378704,126.6132214
답다니탑망대,제주특별자치도 제주시 우도면 우도해안길 602 ,제주시,관광지,인문(문화/예술/역사),건축/조형물,유명건물,713.0,5.0,99.0,20.0,16.0,17.0,10.0,9.0,11.0,16.0,"'답다니탑망대'은/는 제주특별자치도 제주시 우도면 우도해안길 602 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 건축/조형물, 소분류: 유명건물입니다. 해당 관광지는 기준월(5.0) 동안 총 713.0명의 방문자를 기록했습니다. 8월 한 달 동안 99.0명이 방문했습니다. 요일별 방문자수는 월요일 20.0명, 화요일 16.0명, 수요일 17.0명, 목요일 10.0명, 금요일 9.0명, 토요일 11.0명, 일요일 16.0명입니다.",33.524420713702,126.952546624477
대정향교,제주특별자치도 서귀포시 안덕면 향교로 165-17 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,유적지/사적지,1020.0,5.0,128.0,22.0,17.0,24.0,16.0,18.0,14.0,17.0,"'대정향교'은/는 제주특별자치도 서귀포시 안덕면 향교로 165-17 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 유적지/사적지입니다. 해당 관광지는 기준월(5.0) 동안 총 1020.0명의 방문자를 기록했습니다. 8월 한 달 동안 128.0명이 방문했습니다. 요일별 방문자수는 월요일 22.0명, 화요일 17.0명, 수요일 24.0명, 목요일 16.0명, 금요일 18.0명, 토요일 14.0명, 일요일 17.0명입니다.",33.2394319,126.2883184
더마파크,제주특별자치도 제주시 한림읍 월림7길 155 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3972.0,5.0,400.0,71.0,78.0,74.0,59.0,49.0,28.0,41.0,"'더마파크'은/는 제주특별자치도 제주시 한림읍 월림7길 155 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(5.0) 동안 총 3972.0명의 방문자를 기록했습니다. 8월 한 달 동안 400.0명이 방문했습니다. 요일별 방문자수는 월요일 71.0명, 화요일 78.0명, 수요일 74.0명, 목요일 59.0명, 금요일 49.0명, 토요일 28.0명, 일요일 41.0명입니다.",33.3508962,126.2482536
도치돌알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293 ,제주시,관광지,인문(문화/예술/역사),체험관광지,농.산.어촌 체험,1675.0,5.0,155.0,34.0,31.0,23.0,12.0,15.0,20.0,20.0,"'도치돌알파카목장'은/는 제주특별자치도 제주시 애월읍 도치돌길 293 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 농.산.어촌 체험입니다. 해당 관광지는 기준월(5.0) 동안 총 1675.0명의 방문자를 기록했습니다. 8월 한 달 동안 155.0명이 방문했습니다. 요일별 방문자수는 월요일 34.0명, 화요일 31.0명, 수요일 23.0명, 목요일 12.0명, 금요일 15.0명, 토요일 20.0명, 일요일 20.0명입니다.",33.4099506881118,126.36573023443
돈내코,제주특별자치도 서귀포시 돈내코로 137 ,서귀포시,관광지,자연,자연관광지,계곡,6251.0,5.0,341.0,71.0,67.0,59.0,38.0,35.0,39.0,32.0,"'돈내코'은/는 제주특별자치도 서귀포시 돈내코로 137 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 6251.0명의 방문자를 기록했습니다. 8월 한 달 동안 341.0명이 방문했습니다. 요일별 방문자수는 월요일 71.0명, 화요일 67.0명, 수요일 59.0명, 목요일 38.0명, 금요일 35.0명, 토요일 39.0명, 일요일 32.0명입니다.",33.3510774,126.620716
돈내코힐리조트,제주특별자치도 서귀포시 돈내코로 180 (상효동),서귀포시,숙박,숙박,숙박시설,게스트하우스,422.0,5.0,65.0,13.0,12.0,12.0,7.0,2.0,10.0,9.0,"'돈내코힐리조트'은/는 제주특별자치도 서귀포시 돈내코로 180 (상효동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(5.0) 동안 총 422.0명의 방문자를 기록했습니다. 8월 한 달 동안 65.0명이 방문했습니다. 요일별 방문자수는 월요일 13.0명, 화요일 12.0명, 수요일 12.0명, 목요일 7.0명, 금요일 2.0명, 토요일 10.0명, 일요일 9.0명입니다.",33.3029060234627,126.578504215518
두맹이골목,제주특별자치도 제주시 일도이동 1006-11,제주시,관광지,인문(문화/예술/역사),체험관광지,이색거리,741.0,5.0,79.0,11.0,17.0,10.0,13.0,10.0,8.0,10.0,"'두맹이골목'은/는 제주특별자치도 제주시 일도이동 1006-11에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색거리입니다. 해당 관광지는 기준월(5.0) 동안 총 741.0명의 방문자를 기록했습니다. 8월 한 달 동안 79.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 17.0명, 수요일 10.0명, 목요일 13.0명, 금요일 10.0명, 토요일 8.0명, 일요일 10.0명입니다.",33.5120308,126.5349279
라온호텔앤리조트,제주특별자치도 제주시 한림읍 금능남로 127 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,관광단지,619.0,5.0,91.0,17.0,12.0,11.0,12.0,11.0,7.0,21.0,"'라온호텔앤리조트'은/는 제주특별자치도 제주시 한림읍 금능남로 127 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 관광단지입니다. 해당 관광지는 기준월(5.0) 동안 총 619.0명의 방문자를 기록했습니다. 8월 한 달 동안 91.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 12.0명, 수요일 11.0명, 목요일 12.0명, 금요일 11.0명, 토요일 7.0명, 일요일 21.0명입니다.",33.3810152,126.2411754
마라도등대,"제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) ",서귀포시,관광지,자연,자연관광지,등대,834.0,5.0,117.0,18.0,19.0,23.0,8.0,20.0,8.0,21.0,"'마라도등대'은/는 제주특별자치도 서귀포시 대정읍 마라로 (165, 마라도항로표지관리소) 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 등대입니다. 해당 관광지는 기준월(5.0) 동안 총 834.0명의 방문자를 기록했습니다. 8월 한 달 동안 117.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 19.0명, 수요일 23.0명, 목요일 8.0명, 금요일 20.0명, 토요일 8.0명, 일요일 21.0명입니다.",33.1697336,126.271453
만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍),제주시,관광지,자연,자연관광지,동굴,43227.0,5.0,4886.0,923.0,930.0,988.0,785.0,533.0,312.0,415.0,"'만장굴'은/는 제주특별자치도 제주시 구좌읍 만장굴길 182 (구좌읍)에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 동굴입니다. 해당 관광지는 기준월(5.0) 동안 총 43227.0명의 방문자를 기록했습니다. 8월 한 달 동안 4886.0명이 방문했습니다. 요일별 방문자수는 월요일 923.0명, 화요일 930.0명, 수요일 988.0명, 목요일 785.0명, 금요일 533.0명, 토요일 312.0명, 일요일 415.0명입니다.",33.52819720000001,126.7717618
맥파이브루어리,제주특별자치도 제주시 동회천1길 23 (회천동),제주시,관광지,인문(문화/예술/역사),산업관광지,식음료,823.0,5.0,130.0,24.0,25.0,18.0,18.0,18.0,13.0,14.0,"'맥파이브루어리'은/는 제주특별자치도 제주시 동회천1길 23 (회천동)에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 산업관광지, 소분류: 식음료입니다. 해당 관광지는 기준월(5.0) 동안 총 823.0명의 방문자를 기록했습니다. 8월 한 달 동안 130.0명이 방문했습니다. 요일별 방문자수는 월요일 24.0명, 화요일 25.0명, 수요일 18.0명, 목요일 18.0명, 금요일 18.0명, 토요일 13.0명, 일요일 14.0명입니다.",33.503206117821,126.61717764321
메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,8368.0,5.0,849.0,158.0,167.0,144.0,111.0,99.0,57.0,113.0,"'메이즈랜드'은/는 제주특별자치도 제주시 구좌읍 비자림로 2134-47 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(5.0) 동안 총 8368.0명의 방문자를 기록했습니다. 8월 한 달 동안 849.0명이 방문했습니다. 요일별 방문자수는 월요일 158.0명, 화요일 167.0명, 수요일 144.0명, 목요일 111.0명, 금요일 99.0명, 토요일 57.0명, 일요일 113.0명입니다.",33.4743111,126.7771579
무수천,제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대,제주시,관광지,자연,자연관광지,계곡,814.0,5.0,152.0,16.0,15.0,13.0,10.0,23.0,59.0,16.0,"'무수천'은/는 제주특별자치도 제주시 애월읍 무수천길 (애월읍) 일대에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 814.0명의 방문자를 기록했습니다. 8월 한 달 동안 152.0명이 방문했습니다. 요일별 방문자수는 월요일 16.0명, 화요일 15.0명, 수요일 13.0명, 목요일 10.0명, 금요일 23.0명, 토요일 59.0명, 일요일 16.0명입니다.",33.4633826,126.4445845
물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,987.0,5.0,106.0,11.0,32.0,17.0,21.0,10.0,9.0,6.0,"'물뫼힐링팜'은/는 제주특별자치도 제주시 애월읍 예원로 51 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(5.0) 동안 총 987.0명의 방문자를 기록했습니다. 8월 한 달 동안 106.0명이 방문했습니다. 요일별 방문자수는 월요일 11.0명, 화요일 32.0명, 수요일 17.0명, 목요일 21.0명, 금요일 10.0명, 토요일 9.0명, 일요일 6.0명입니다.",33.4642593,126.3965364
미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 ,서귀포시,관광지,자연,자연관광지,동굴,1936.0,5.0,206.0,37.0,27.0,33.0,35.0,25.0,20.0,29.0,"'미천굴'은/는 제주특별자치도 서귀포시 성산읍 중산간동로 4150-30 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 동굴입니다. 해당 관광지는 기준월(5.0) 동안 총 1936.0명의 방문자를 기록했습니다. 8월 한 달 동안 206.0명이 방문했습니다. 요일별 방문자수는 월요일 37.0명, 화요일 27.0명, 수요일 33.0명, 목요일 35.0명, 금요일 25.0명, 토요일 20.0명, 일요일 29.0명입니다.",33.3831862,126.8418892
바다해호텔,제주특별자치도 서귀포시 천지연로 3-1 (서귀동),서귀포시,숙박,숙박,숙박시설,게스트하우스,552.0,5.0,66.0,3.0,12.0,10.0,10.0,13.0,11.0,7.0,"'바다해호텔'은/는 제주특별자치도 서귀포시 천지연로 3-1 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(5.0) 동안 총 552.0명의 방문자를 기록했습니다. 8월 한 달 동안 66.0명이 방문했습니다. 요일별 방문자수는 월요일 3.0명, 화요일 12.0명, 수요일 10.0명, 목요일 10.0명, 금요일 13.0명, 토요일 11.0명, 일요일 7.0명입니다.",33.2414444,126.565685
발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192 ,서귀포시,관광지,자연,관광자원,기암괴석,1281.0,5.0,126.0,18.0,21.0,27.0,15.0,20.0,8.0,17.0,"'발자국화석공원'은/는 제주특별자치도 서귀포시 대정읍 형제해안로 192 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 관광자원, 소분류: 기암괴석입니다. 해당 관광지는 기준월(5.0) 동안 총 1281.0명의 방문자를 기록했습니다. 8월 한 달 동안 126.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 21.0명, 수요일 27.0명, 목요일 15.0명, 금요일 20.0명, 토요일 8.0명, 일요일 17.0명입니다.",33.2173222,126.2930456
방선문,제주특별자치도 제주시 오라이동 39-1,제주시,관광지,자연,자연관광지,계곡,623.0,5.0,73.0,17.0,10.0,16.0,9.0,6.0,5.0,10.0,"'방선문'은/는 제주특별자치도 제주시 오라이동 39-1에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 계곡입니다. 해당 관광지는 기준월(5.0) 동안 총 623.0명의 방문자를 기록했습니다. 8월 한 달 동안 73.0명이 방문했습니다. 요일별 방문자수는 월요일 17.0명, 화요일 10.0명, 수요일 16.0명, 목요일 9.0명, 금요일 6.0명, 토요일 5.0명, 일요일 10.0명입니다.",33.4712097,126.5020906
방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113 ,서귀포시,관광지,인문(문화/예술/역사),역사관광지,종교성지,13913.0,5.0,1082.0,160.0,175.0,178.0,140.0,153.0,109.0,167.0,"'방주교회'은/는 제주특별자치도 서귀포시 안덕면 산록남로762번길 113 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 역사관광지, 소분류: 종교성지입니다. 해당 관광지는 기준월(5.0) 동안 총 13913.0명의 방문자를 기록했습니다. 8월 한 달 동안 1082.0명이 방문했습니다. 요일별 방문자수는 월요일 160.0명, 화요일 175.0명, 수요일 178.0명, 목요일 140.0명, 금요일 153.0명, 토요일 109.0명, 일요일 167.0명입니다.",33.3051258,126.3872587
백패커스홈,제주특별자치도 서귀포시 중정로 24-7 (서귀동),서귀포시,숙박,숙박,숙박시설,게스트하우스,315.0,5.0,43.0,7.0,10.0,5.0,8.0,6.0,2.0,5.0,"'백패커스홈'은/는 제주특별자치도 서귀포시 중정로 24-7 (서귀동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(5.0) 동안 총 315.0명의 방문자를 기록했습니다. 8월 한 달 동안 43.0명이 방문했습니다. 요일별 방문자수는 월요일 7.0명, 화요일 10.0명, 수요일 5.0명, 목요일 8.0명, 금요일 6.0명, 토요일 2.0명, 일요일 5.0명입니다.",33.2472869,126.5590809
보통청춘기록실청춘사진관,제주특별자치도 제주시 한림읍 일주서로 5867 ,제주시,관광지,인문(문화/예술/역사),체험관광지,이색체험,786.0,5.0,94.0,14.0,28.0,14.0,13.0,11.0,7.0,7.0,"'보통청춘기록실청춘사진관'은/는 제주특별자치도 제주시 한림읍 일주서로 5867 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 체험관광지, 소분류: 이색체험입니다. 해당 관광지는 기준월(5.0) 동안 총 786.0명의 방문자를 기록했습니다. 8월 한 달 동안 94.0명이 방문했습니다. 요일별 방문자수는 월요일 14.0명, 화요일 28.0명, 수요일 14.0명, 목요일 13.0명, 금요일 11.0명, 토요일 7.0명, 일요일 7.0명입니다.",33.4436616234369,126.293059624787
북촌리4.3길,제주특별자치도 제주시 조천읍 북촌3길 3 ,제주시,관광지,자연,자연관광지,자연생태관광지,836.0,5.0,131.0,18.0,25.0,19.0,17.0,26.0,7.0,19.0,"'북촌리4.3길'은/는 제주특별자치도 제주시 조천읍 북촌3길 3 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연생태관광지입니다. 해당 관광지는 기준월(5.0) 동안 총 836.0명의 방문자를 기록했습니다. 8월 한 달 동안 131.0명이 방문했습니다. 요일별 방문자수는 월요일 18.0명, 화요일 25.0명, 수요일 19.0명, 목요일 17.0명, 금요일 26.0명, 토요일 7.0명, 일요일 19.0명입니다.",33.5460149487699,126.688656387157
붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73 ,서귀포시,관광지,자연,자연관광지,자연휴양림,3950.0,5.0,215.0,50.0,28.0,33.0,33.0,28.0,20.0,23.0,"'붉은오름자연휴양림'은/는 제주특별자치도 서귀포시 표선면 남조로 1487-73 에 위치한 관광지로, 관광지에 속하며, 대분류: 자연, 중분류: 자연관광지, 소분류: 자연휴양림입니다. 해당 관광지는 기준월(5.0) 동안 총 3950.0명의 방문자를 기록했습니다. 8월 한 달 동안 215.0명이 방문했습니다. 요일별 방문자수는 월요일 50.0명, 화요일 28.0명, 수요일 33.0명, 목요일 33.0명, 금요일 28.0명, 토요일 20.0명, 일요일 23.0명입니다.",33.5460149487699,126.688656387157
브릭216,제주특별자치도 서귀포시 이어도로 216 (대포동),서귀포시,숙박,숙박,숙박시설,게스트하우스,296.0,5.0,34.0,6.0,6.0,6.0,2.0,3.0,4.0,7.0,"'브릭216'은/는 제주특별자치도 서귀포시 이어도로 216 (대포동)에 위치한 관광지로, 숙박에 속하며, 대분류: 숙박, 중분류: 숙박시설, 소분류: 게스트하우스입니다. 해당 관광지는 기준월(5.0) 동안 총 296.0명의 방문자를 기록했습니다. 8월 한 달 동안 34.0명이 방문했습니다. 요일별 방문자수는 월요일 6.0명, 화요일 6.0명, 수요일 6.0명, 목요일 2.0명, 금요일 3.0명, 토요일 4.0명, 일요일 7.0명입니다.",33.240855,126.4434116
사라봉공원,제주특별자치도 제주시 사라봉동길 74 ,제주시,관광지,인문(문화/예술/역사),휴양관광지,공원,1849.0,5.0,185.0,42.0,30.0,34.0,20.0,13.0,24.0,22.0,"'사라봉공원'은/는 제주특별자치도 제주시 사라봉동길 74 에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 공원입니다. 해당 관광지는 기준월(5.0) 동안 총 1849.0명의 방문자를 기록했습니다. 8월 한 달 동안 185.0명이 방문했습니다. 요일별 방문자수는 월요일 42.0명, 화요일 30.0명, 수요일 34.0명, 목요일 20.0명, 금요일 13.0명, 토요일 24.0명, 일요일 22.0명입니다.",33.5177204,126.5457574
산방산랜드,제주특별자치도 서귀포시 안덕면 사계리 117-2,서귀포시,관광지,인문(문화/예술/역사),휴양관광지,테마공원,3336.0,5.0,177.0,28.0,27.0,32.0,18.0,21.0,27.0,24.0,"'산방산랜드'은/는 제주특별자치도 서귀포시 안덕면 사계리 117-2에 위치한 관광지로, 관광지에 속하며, 대분류: 인문(문화/예술/역사), 중분류: 휴양관광지, 소분류: 테마공원입니다. 해당 관광지는 기준월(5.0) 동안 총 3336.0명의 방문자를 기록했습니다. 8월 한 달 동안 177.0명이 방문했습니다. 요일별 방문자수는 월요일 28.0명, 화요일 27.0명, 수요일 32.0명, 목요일 18.0명, 금요일 21.0명, 토요일 27.0명, 일요일 24.0명입니다.",33.2341156018697,126.311707416564
